structure_id,relative_cif_path,atom_count,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,pbc_x,pbc_y,pbc_z,count_C,count_H,count_O,unique_elements
L0_D8.4_U40,r0/t8.4/t8.4_40.cif,156,18.664299990896,18.189175088619635,27.772301659821412,89.13078936166193,92.1189598360754,84.94982301968203,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U60,r0/t8.4/t8.4_60.cif,156,18.684906713208687,18.17101956846033,27.784343230650453,89.07057128405124,92.75648344756965,84.93409766511856,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U80,r0/t8.4/t8.4_80.cif,156,18.719412684720602,18.14009703145925,27.839705613353924,89.3905271257243,94.56704481456528,84.8313341446752,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U100,r0/t8.4/t8.4_100.cif,156,18.67329688710267,18.260481551741996,27.722879980853143,90.25857465935071,94.88975742256676,85.06881144006901,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U120,r0/t8.4/t8.4_120.cif,156,18.66462887035338,18.117637824384175,27.891945382293272,88.99565844404738,92.5441701364584,84.94163200412729,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U140,r0/t8.4/t8.4_140.cif,156,18.657308724591243,17.95584611901942,28.193274471135478,89.46317513679257,94.3155752450968,85.1820527625839,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U160,r0/t8.4/t8.4_160.cif,156,18.692284667923655,17.952090125633344,28.126331317694728,89.22148125224571,94.72241745742326,86.19562284709968,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U180,r0/t8.4/t8.4_180.cif,156,18.68384205718193,18.008101083183014,28.077378628091857,89.65761299715959,94.70628629657077,85.38035858389098,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U200,r0/t8.4/t8.4_200.cif,156,18.71550847848124,17.908382214057657,28.256368357133386,89.9566387159695,95.367964254206,84.41290922568552,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U220,r0/t8.4/t8.4_220.cif,156,18.70964500887614,18.13441932050427,27.94309303022549,90.26634038658099,96.42701271109034,84.89889442480475,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U240,r0/t8.4/t8.4_240.cif,156,18.714815486625167,18.151458031024816,27.922161142458396,91.7424584137188,96.54119458793247,84.87002892014054,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U260,r0/t8.4/t8.4_260.cif,156,18.66653260321056,17.892242084305934,28.245841542571398,90.5090110370769,93.89902612518304,85.57280300779662,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U280,r0/t8.4/t8.4_280.cif,156,18.688622881456414,17.96968031031135,28.071816382309837,90.30436023884653,93.40631970222415,85.66511426774707,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U300,r0/t8.4/t8.4_300.cif,156,18.68576433946338,17.954463861258247,28.108300623152097,89.90786919478445,93.21905362417975,85.32414315689938,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U320,r0/t8.4/t8.4_320.cif,156,18.734032224469477,17.98069041673228,27.985684898483438,89.69591272730271,90.24357076119348,84.52393014858033,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D8.4_U340,r0/t8.4/t8.4_340.cif,156,18.698621636688102,18.034196745796525,27.973337804537135,90.4471739880864,88.76162902404363,84.30138351240242,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U0,r0/t9.6/t9.6_0.cif,156,18.761254781772294,18.47590165373322,27.18742725766839,90.61224220275061,93.00903094962112,85.6537588625151,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U20,r0/t9.6/t9.6_20.cif,156,18.6977653236834,18.194212348276377,27.740068130520093,89.36825698157348,92.87078734211156,84.70747361537047,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U40,r0/t9.6/t9.6_40.cif,156,18.705447030756122,17.947345518864765,28.10794372601346,89.55206322537826,93.59106260140499,85.1927361742824,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U60,r0/t9.6/t9.6_60.cif,156,18.711463899903745,17.78532990439173,28.425539337989044,90.0683596356094,94.37131957488403,84.20131940919013,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U80,r0/t9.6/t9.6_80.cif,156,18.76918366875665,17.795866399640353,28.371572422356245,88.09143909867663,95.61862670304373,84.80582585064484,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U100,r0/t9.6/t9.6_100.cif,156,18.741932243810936,18.008098018394183,28.051347569860237,91.83386242415293,96.35785976816133,86.01715560923002,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U120,r0/t9.6/t9.6_120.cif,156,18.67909342995773,17.95363219844587,28.140893485849265,90.05258591230913,93.36365429215444,84.90816337136184,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U140,r0/t9.6/t9.6_140.cif,156,18.681270566415588,18.208850983781673,27.747718222492075,89.51336485484549,91.9806358800622,84.17387628506332,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U160,r0/t9.6/t9.6_160.cif,156,18.684491894271773,17.892767928502657,28.200652778073835,89.56074813322158,91.84728736680364,84.79901539745327,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U180,r0/t9.6/t9.6_180.cif,156,18.700819703977587,18.092020990206787,27.831756296737804,89.40416687499285,92.11444521808973,85.77999212698364,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U200,r0/t9.6/t9.6_200.cif,156,18.702625274130558,18.05956640762055,27.862274453010404,89.54939694687182,89.92594849993012,85.67756445716967,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U220,r0/t9.6/t9.6_220.cif,156,18.727163211829932,18.08074040747733,27.77332357019685,90.46546431961114,90.04892147339724,86.26016518351034,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U240,r0/t9.6/t9.6_240.cif,156,18.747113908220072,18.767827363373797,26.840329922673213,88.60541780554253,84.54149975410739,86.72952900681538,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U260,r0/t9.6/t9.6_260.cif,156,18.709949146676383,18.01091383159199,27.92818032547318,90.36113622812502,91.63346557908692,85.93382018467214,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U280,r0/t9.6/t9.6_280.cif,156,18.696893052787633,18.034911826087466,27.95236157060494,89.79962633333886,93.10796532416634,85.6134656587282,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U300,r0/t9.6/t9.6_300.cif,156,18.702171884663894,17.930358573452796,28.14627090206716,90.7454101469627,94.30690913928319,85.59234306716066,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U320,r0/t9.6/t9.6_320.cif,156,18.67454173879642,17.99485482965429,28.062118366592237,90.20564102294725,93.32579530018701,85.38465497156514,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L0_D9.6_U340,r0/t9.6/t9.6_340.cif,156,18.662320014215716,18.025661062340035,28.060826619441322,90.32081629361257,94.0302750670395,85.23111682194785,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U0,r20/t0/t0_0.cif,156,18.749159759877195,18.425613282083788,27.283501898787268,89.94237401642567,93.25068439366835,85.70284359293885,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U20,r20/t0/t0_20.cif,156,18.74336130313315,18.610738695217176,27.02784246314682,88.40178832894911,93.80419587151535,86.3885992764073,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U40,r20/t0/t0_40.cif,156,18.701889248128268,18.13800449875094,27.807587352380512,89.05223546293459,92.83829825273858,85.03273107099089,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U60,r20/t0/t0_60.cif,156,18.71708243555229,18.066971122061858,27.886614875719463,89.65500823807021,92.81864621818814,85.09290985120103,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U80,r20/t0/t0_80.cif,156,18.73903119112348,18.072604997583277,27.885501860333502,88.02245028470655,92.55604418127943,84.49517299224422,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U100,r20/t0/t0_100.cif,156,18.738570416473653,18.107073410065233,27.824754902962294,89.44390802036736,93.27038837135977,84.66865621314254,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U120,r20/t0/t0_120.cif,156,18.6919511233169,18.256542879732503,27.6270188360858,89.87082499288803,92.4381118277482,85.03860971085078,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U140,r20/t0/t0_140.cif,156,18.702119423251037,18.209588412082454,27.694534372589114,89.44835464741111,92.82873948987641,85.02807038225113,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U160,r20/t0/t0_160.cif,156,18.70381105861948,18.045183756082064,27.941750509826278,89.61397268527126,92.89822510157636,85.10558957097284,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U180,r20/t0/t0_180.cif,156,18.71678513954717,18.115661185044733,27.799419867588078,89.20294068263112,92.2379688390054,85.16359623849822,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U200,r20/t0/t0_200.cif,156,18.709662020773866,18.08318971854181,27.862353689062758,89.09068121623902,92.28404036260174,85.1518228897905,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U220,r20/t0/t0_220.cif,156,18.697540082435935,18.033442751244696,27.980341050457856,89.29096734460241,92.59967383214473,84.73951014537607,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U240,r20/t0/t0_240.cif,156,18.721849181293525,18.07545879888514,27.81474494511007,89.74340892871051,91.73400021014018,85.87105868447378,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U260,r20/t0/t0_260.cif,156,18.71885377252576,18.495627096801417,27.189603780461546,89.03636638486039,90.59544229716927,85.59626567644356,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U280,r20/t0/t0_280.cif,156,18.72540144655378,18.081402833925207,27.850442673546734,89.42126214368915,92.88237516550151,85.20158350852272,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U300,r20/t0/t0_300.cif,156,18.696640159618777,18.224179284629866,27.71290364425063,90.4236399869709,94.6308490684614,85.57354688670655,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U320,r20/t0/t0_320.cif,156,18.73173681190888,17.99803103136376,28.006326325285105,90.24924121807396,94.89194780842791,85.927926365852,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D0_U340,r20/t0/t0_340.cif,156,18.682745748413083,17.958777668183917,28.134169157390147,90.06321353743621,93.60296618006723,84.91584703467088,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U0,r20/t1.2/t1.2_0.cif,156,18.71048129943319,18.398580348294324,27.384206265450374,89.77584261545364,93.69975567410954,85.97619758780041,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U20,r20/t1.2/t1.2_20.cif,156,18.687192282341385,18.188943374423797,27.73942529786382,89.73971598099271,92.85630604468331,85.21446642604045,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U40,r20/t1.2/t1.2_40.cif,156,18.699512644218448,18.040743800239674,27.951302652993082,89.94539099925929,92.98235220264978,85.21521785762224,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U60,r20/t1.2/t1.2_60.cif,156,18.703795535702714,18.003011442364524,28.018750945745726,89.95312684626515,93.30195205304415,85.05599369865665,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U80,r20/t1.2/t1.2_80.cif,156,18.70287519701629,18.041035895736677,27.968205096638805,88.65918716872886,92.79955127758312,84.83027740260385,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U100,r20/t1.2/t1.2_100.cif,156,18.749010967329713,17.90928109971291,28.102759917518135,89.89301770140591,93.06323604785791,84.78895625078557,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U120,r20/t1.2/t1.2_120.cif,156,18.69155385086909,18.24891100049679,27.635036811915004,89.67150580517264,92.3481161153594,85.11089620989756,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U140,r20/t1.2/t1.2_140.cif,156,18.727765816479934,18.4014997479842,27.370815032142115,88.93004685977328,92.89830842036494,85.1166372592498,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U160,r20/t1.2/t1.2_160.cif,156,18.691673664404544,18.200435066652382,27.74696143872613,89.80138698600032,93.3496450203565,84.77274559119395,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U180,r20/t1.2/t1.2_180.cif,156,18.71995968551597,18.429705860021176,27.333802900573453,89.54758516068576,93.33400417339688,85.43910846904451,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U200,r20/t1.2/t1.2_200.cif,156,18.70430205873408,18.13466754462417,27.80208746070353,89.1803051171564,92.78112344911425,85.13665006760358,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U220,r20/t1.2/t1.2_220.cif,156,18.707030393165116,18.007101789998746,27.987160800328834,89.50543220274896,92.44373018128313,85.07963766345019,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U240,r20/t1.2/t1.2_240.cif,156,18.725710891001043,18.360394397655643,27.350678507503673,89.45009428272526,90.95576125892073,86.46420715804668,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U260,r20/t1.2/t1.2_260.cif,156,18.7741985333223,18.924408126760913,26.51579633365318,87.9542293063146,87.85300093939021,85.79620110244436,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U280,r20/t1.2/t1.2_280.cif,156,18.726663900505777,18.19917407337676,27.652475994718493,88.94040388958425,92.48213719518968,85.47228490781022,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U300,r20/t1.2/t1.2_300.cif,156,18.69148169580478,18.18204476132776,27.742620332988714,89.31128147600468,92.68383057600842,85.20012334720242,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U320,r20/t1.2/t1.2_320.cif,156,18.699915864627844,18.096725748128573,27.85712776031412,89.94633080058,93.1185052606508,85.48381442512935,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D1.2_U340,r20/t1.2/t1.2_340.cif,156,18.720413683529006,18.276074749350602,27.64175710297637,90.38154521619167,96.12285758082332,86.30532805570522,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U0,r20/t2.4/t2.4_0.cif,156,18.698294732389144,18.065416879654524,27.911927968946358,90.68565532957142,93.00054716536764,85.31231708237323,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U20,r20/t2.4/t2.4_20.cif,156,18.67563750616873,18.109150636096068,27.87776046668566,89.4852922260599,92.69858595692179,85.18255344724646,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U40,r20/t2.4/t2.4_40.cif,156,18.68865149318393,18.004951259147898,28.02226744321078,90.24218829523362,92.99149188470405,85.23269011318591,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U60,r20/t2.4/t2.4_60.cif,156,18.712623721264997,17.768616502734254,28.390091915539372,90.72802566106041,93.495958523255,84.84701270671157,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U80,r20/t2.4/t2.4_80.cif,156,18.704752905792557,17.802856609094018,28.352821910259784,89.69353259301786,92.8774385502782,84.38208977274076,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U100,r20/t2.4/t2.4_100.cif,156,18.74235311773595,17.725206911389296,28.393141303460936,92.05672857171768,92.90633387300753,85.283114419326,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U120,r20/t2.4/t2.4_120.cif,156,18.699216948375206,18.224439477884488,27.66792854088955,89.73152303886755,92.45166604223422,84.98598074797312,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U140,r20/t2.4/t2.4_140.cif,156,18.727238483259153,18.40167776529373,27.36912885061877,89.14762115523008,92.67435792661666,84.98733240621809,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U160,r20/t2.4/t2.4_160.cif,156,18.7073,18.0,28.0,89.62050000000002,92.7899,85.20030000000001,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U180,r20/t2.4/t2.4_180.cif,156,18.738651328927055,18.473618547175793,27.283504157769862,89.25330716165544,94.44915861176273,85.36606849930062,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U200,r20/t2.4/t2.4_200.cif,156,18.697561338291294,18.18049858601448,27.736013683422154,89.2596727176719,93.1269649638187,85.48989977484746,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U220,r20/t2.4/t2.4_220.cif,156,18.718224373414866,18.264128160236027,27.554295630841416,89.6860921931924,92.19182794906905,85.49570583753807,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U240,r20/t2.4/t2.4_240.cif,156,18.689858345800662,18.662010320592735,27.050426556405025,88.07018964647777,92.45494706084312,84.99961946186248,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U260,r20/t2.4/t2.4_260.cif,156,18.760016528591226,18.89484431980909,26.58735810481936,88.21966999225884,92.25290907916299,85.59352673049648,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U280,r20/t2.4/t2.4_280.cif,156,18.750822709952327,18.905735141326716,26.608245150863027,87.24748503992934,90.84291313225094,84.97204424369194,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U300,r20/t2.4/t2.4_300.cif,156,18.71839601846161,18.299478772639404,27.52153404821651,88.91371856337688,92.2256550478553,85.13438467378464,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U320,r20/t2.4/t2.4_320.cif,156,18.723530002778467,18.653944600950908,26.965161633721923,88.11150100975141,90.32812667171369,85.51065382157107,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D2.4_U340,r20/t2.4/t2.4_340.cif,156,18.653790616909173,18.112508840971536,27.90592512729276,88.88725128603916,92.61716946815439,85.2486239420828,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U0,r20/t3.6/t3.6_0.cif,156,18.72638954668237,18.18632176969218,27.67592839464751,89.45416587208292,92.49839158336113,85.28122969104632,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U20,r20/t3.6/t3.6_20.cif,156,18.68590975598231,18.137419788052053,27.822166869300936,89.61870081114026,92.78104934975936,85.13481661643563,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U40,r20/t3.6/t3.6_40.cif,156,18.690979206086848,17.99486516902037,28.040636956548063,90.17015527070825,93.13131006519025,85.17283136783688,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U60,r20/t3.6/t3.6_60.cif,156,18.709042804568373,17.775791194552156,28.40163322478454,90.73197207141791,93.6681930065048,84.57826675011744,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U80,r20/t3.6/t3.6_80.cif,156,18.719577160097753,17.921021815655276,28.109342952816217,90.1849272809323,92.30509516718936,84.8131632110822,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U100,r20/t3.6/t3.6_100.cif,156,18.730728381519995,18.096404249129257,27.837871580254095,91.53388527132445,89.878015412808,84.17758031246325,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U120,r20/t3.6/t3.6_120.cif,156,18.702554045856466,18.243243313540145,27.633453098752035,89.3139243289147,92.89912580692385,85.32187348588033,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U140,r20/t3.6/t3.6_140.cif,156,18.741280754636033,18.46122534634767,27.26574179362507,88.78521377578836,93.17210196091656,85.25733930161616,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U160,r20/t3.6/t3.6_160.cif,156,18.698377889055084,18.13965090195797,27.80445903473758,89.58539371445607,93.36359507282592,85.41601560290952,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U180,r20/t3.6/t3.6_180.cif,156,18.701847896274348,18.0629848160865,27.915573007714393,89.74156101574631,93.23915239552458,85.34944859130127,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U200,r20/t3.6/t3.6_200.cif,156,18.68040982094768,18.128199427042937,27.849902907125042,89.31831618525452,93.24418307259214,85.34859398069584,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U220,r20/t3.6/t3.6_220.cif,156,18.72690916134186,18.36766058018978,27.381227807922105,89.57801896180695,92.47434147922976,85.80043447343041,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U240,r20/t3.6/t3.6_240.cif,156,18.70970581431824,18.839130857635915,26.74579034056938,88.07033375733637,92.69071158699687,85.69806394383579,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U260,r20/t3.6/t3.6_260.cif,156,18.69381258906673,18.84004101029066,26.806693245535133,87.99157556441666,93.33995666570713,85.14992942732668,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U280,r20/t3.6/t3.6_280.cif,156,18.7631027160848,18.928976154734396,26.524271407238242,88.12472550057811,90.84806943685315,85.40150736780842,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
L20_D3.6_U300,r20/t3.6/t3.6_300.cif,156,18.76868009020309,18.86726430116215,26.60998557583202,87.33742044329883,90.16512519930872,85.51317099393583,True,True,True,48,72,36,"[""C"", ""H"", ""O""]"
