structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy,tsne_1,tsne_2
L200_D2.4_U180,r200/t2.4/t2.4_180.cif,200.0,2.4000000953674316,180.0,-935.9759521484375,0.6638699769973755,6.6064825,26.78374
L200_D2.4_U20,r200/t2.4/t2.4_20.cif,200.0,2.4000000953674316,20.0,-936.2850341796875,0.3547399938106537,-0.016860766,34.79461
L200_D2.4_U200,r200/t2.4/t2.4_200.cif,200.0,2.4000000953674316,200.0,-935.9642944335938,0.6755099892616272,11.421435,36.66701
L200_D2.4_U220,r200/t2.4/t2.4_220.cif,200.0,2.4000000953674316,220.0,-936.914794921875,-0.2750200033187866,21.360126,27.567354
L200_D2.4_U240,r200/t2.4/t2.4_240.cif,200.0,2.4000000953674316,240.0,-936.3649291992188,0.2748500108718872,23.639305,13.552548
L200_D2.4_U260,r200/t2.4/t2.4_260.cif,200.0,2.4000000953674316,260.0,-936.4495239257812,0.1902499943971634,44.79656,7.3056326
L200_D2.4_U280,r200/t2.4/t2.4_280.cif,200.0,2.4000000953674316,280.0,-936.7054443359375,-0.06564000248908997,39.341877,-22.22464
L200_D2.4_U300,r200/t2.4/t2.4_300.cif,200.0,2.4000000953674316,300.0,-936.994140625,-0.3543199896812439,46.29127,-31.86907
L200_D2.4_U320,r200/t2.4/t2.4_320.cif,200.0,2.4000000953674316,320.0,-936.9722900390625,-0.3324800133705139,43.2114,-34.04666
L200_D2.4_U340,r200/t2.4/t2.4_340.cif,200.0,2.4000000953674316,340.0,-936.8672485351562,-0.22746999561786652,39.202606,-36.699345
L200_D2.4_U40,r200/t2.4/t2.4_40.cif,200.0,2.4000000953674316,40.0,-936.20166015625,0.4381200075149536,-0.92560774,61.902836
L200_D2.4_U60,r200/t2.4/t2.4_60.cif,200.0,2.4000000953674316,60.0,-936.1954956054688,0.44433000683784485,54.55901,11.7775
L200_D2.4_U80,r200/t2.4/t2.4_80.cif,200.0,2.4000000953674316,80.0,-936.2665405273438,0.3732700049877167,54.87293,10.643592
L200_D3.6_U0,r200/t3.6/t3.6_0.cif,200.0,3.5999999046325684,0.0,-936.4087524414062,0.23103000223636627,11.632472,19.137554
L200_D3.6_U100,r200/t3.6/t3.6_100.cif,200.0,3.5999999046325684,100.0,-936.3629760742188,0.27682000398635864,50.286755,-0.6148827
L200_D3.6_U120,r200/t3.6/t3.6_120.cif,200.0,3.5999999046325684,120.0,-936.5023803710938,0.13743999600410461,40.6729,0.7755335
L200_D3.6_U140,r200/t3.6/t3.6_140.cif,200.0,3.5999999046325684,140.0,-936.4227294921875,0.21708999574184418,23.77933,14.122767
L200_D3.6_U160,r200/t3.6/t3.6_160.cif,200.0,3.5999999046325684,160.0,-936.6458740234375,-0.006089999806135893,17.022636,19.070114
L200_D3.6_U180,r200/t3.6/t3.6_180.cif,200.0,3.5999999046325684,180.0,-936.4978637695312,0.14192000031471252,14.301025,20.610485
L200_D3.6_U20,r200/t3.6/t3.6_20.cif,200.0,3.5999999046325684,20.0,-936.2060546875,0.43377000093460083,-0.03252826,34.120716
L200_D3.6_U200,r200/t3.6/t3.6_200.cif,200.0,3.5999999046325684,200.0,-936.7033081054688,-0.06350000202655792,18.455366,26.583656
L200_D3.6_U220,r200/t3.6/t3.6_220.cif,200.0,3.5999999046325684,220.0,-936.8436279296875,-0.20383000373840332,21.13492,27.574656
L200_D3.6_U240,r200/t3.6/t3.6_240.cif,200.0,3.5999999046325684,240.0,-936.9147338867188,-0.27491000294685364,34.707596,26.18452
L200_D3.6_U260,r200/t3.6/t3.6_260.cif,200.0,3.5999999046325684,260.0,-936.28857421875,0.35124000906944275,44.521168,9.135381
L200_D3.6_U280,r200/t3.6/t3.6_280.cif,200.0,3.5999999046325684,280.0,-936.2254638671875,0.41433998942375183,54.735695,6.8828425
L200_D3.6_U300,r200/t3.6/t3.6_300.cif,200.0,3.5999999046325684,300.0,-936.34033203125,0.29947999119758606,47.604214,-3.853939
L200_D3.6_U320,r200/t3.6/t3.6_320.cif,200.0,3.5999999046325684,320.0,-936.3360595703125,0.3037700057029724,25.290476,12.194181
L200_D3.6_U340,r200/t3.6/t3.6_340.cif,200.0,3.5999999046325684,340.0,-936.3399658203125,0.29982998967170715,14.219001,16.189095
L200_D3.6_U40,r200/t3.6/t3.6_40.cif,200.0,3.5999999046325684,40.0,-936.1514282226562,0.4883599877357483,-4.1678314,61.469677
L200_D3.6_U60,r200/t3.6/t3.6_60.cif,200.0,3.5999999046325684,60.0,-936.0790405273438,0.5607799887657166,12.3003,54.039555
L200_D3.6_U80,r200/t3.6/t3.6_80.cif,200.0,3.5999999046325684,80.0,-936.3028564453125,0.33695998787879944,49.903595,1.1146234
L200_D4.8_U0,r200/t4.8/t4.8_0.cif,200.0,4.800000190734863,0.0,-936.3598022460938,0.2800000011920929,11.867412,19.077612
L200_D4.8_U100,r200/t4.8/t4.8_100.cif,200.0,4.800000190734863,100.0,-936.5648193359375,0.07496999949216843,50.365757,-0.76740396
L200_D4.8_U120,r200/t4.8/t4.8_120.cif,200.0,4.800000190734863,120.0,-936.2985229492188,0.3412899971008301,38.248623,3.8102157
L200_D4.8_U140,r200/t4.8/t4.8_140.cif,200.0,4.800000190734863,140.0,-936.32275390625,0.31703999638557434,23.184765,16.38495
L200_D4.8_U160,r200/t4.8/t4.8_160.cif,200.0,4.800000190734863,160.0,-936.52734375,0.11246000230312347,16.996016,19.110514
L200_D4.8_U180,r200/t4.8/t4.8_180.cif,200.0,4.800000190734863,180.0,-936.495849609375,0.1439400017261505,14.082746,20.60928
L200_D4.8_U20,r200/t4.8/t4.8_20.cif,200.0,4.800000190734863,20.0,-936.1690063476562,0.470770001411438,-0.30292833,33.889065
L200_D4.8_U200,r200/t4.8/t4.8_200.cif,200.0,4.800000190734863,200.0,-936.53466796875,0.10515999794006348,18.418877,26.599072
L200_D4.8_U220,r200/t4.8/t4.8_220.cif,200.0,4.800000190734863,220.0,-936.6488037109375,-0.00901000015437603,20.955442,27.497293
L200_D4.8_U240,r200/t4.8/t4.8_240.cif,200.0,4.800000190734863,240.0,-936.7283325195312,-0.08854000270366669,34.65396,26.16935
L200_D4.8_U260,r200/t4.8/t4.8_260.cif,200.0,4.800000190734863,260.0,-936.2554321289062,0.3843899965286255,44.554966,9.307024
L200_D4.8_U280,r200/t4.8/t4.8_280.cif,200.0,4.800000190734863,280.0,-936.2061157226562,0.43367999792099,54.75438,7.1209154
L200_D4.8_U300,r200/t4.8/t4.8_300.cif,200.0,4.800000190734863,300.0,-936.3126831054688,0.32708999514579773,47.86331,-3.1286352
L200_D4.8_U320,r200/t4.8/t4.8_320.cif,200.0,4.800000190734863,320.0,-936.3109130859375,0.328900009393692,25.251907,12.160409
L200_D4.8_U340,r200/t4.8/t4.8_340.cif,200.0,4.800000190734863,340.0,-936.2997436523438,0.3400599956512451,14.470257,16.349186
L200_D4.8_U40,r200/t4.8/t4.8_40.cif,200.0,4.800000190734863,40.0,-936.1533813476562,0.4864400029182434,-4.122472,61.210796
L200_D4.8_U60,r200/t4.8/t4.8_60.cif,200.0,4.800000190734863,60.0,-936.3424072265625,0.29739999771118164,13.489376,53.739105
L200_D4.8_U80,r200/t4.8/t4.8_80.cif,200.0,4.800000190734863,80.0,-936.5641479492188,0.07564999908208847,54.870663,10.711225
L200_D6_U0,r200/t6.0/t6.0_0.cif,200.0,6.0,0.0,-936.3839721679688,0.2558099925518036,12.183532,18.274069
L200_D6_U100,r200/t6.0/t6.0_100.cif,200.0,6.0,100.0,-936.66162109375,-0.0218299999833107,51.960262,-1.5588553
L200_D6_U120,r200/t6.0/t6.0_120.cif,200.0,6.0,120.0,-936.3635864257812,0.2762399911880493,42.017498,1.8026484
L200_D6_U140,r200/t6.0/t6.0_140.cif,200.0,6.0,140.0,-936.2378540039062,0.40191999077796936,22.45852,15.39584
L200_D6_U160,r200/t6.0/t6.0_160.cif,200.0,6.0,160.0,-936.153564453125,0.48625001311302185,14.952674,23.602509
L200_D6_U180,r200/t6.0/t6.0_180.cif,200.0,6.0,180.0,-936.1079711914062,0.5318300127983093,8.370151,25.008389
L200_D6_U20,r200/t6.0/t6.0_20.cif,200.0,6.0,20.0,-936.2078857421875,0.4318999946117401,-1.6689594,36.920258
L200_D6_U200,r200/t6.0/t6.0_200.cif,200.0,6.0,200.0,-936.1416625976562,0.4981299936771393,12.877287,35.22912
L200_D6_U220,r200/t6.0/t6.0_220.cif,200.0,6.0,220.0,-936.33935546875,0.30046001076698303,19.170065,28.53686
L200_D6_U240,r200/t6.0/t6.0_240.cif,200.0,6.0,240.0,-936.3353271484375,0.3044799864292145,33.154045,28.185638
L200_D6_U260,r200/t6.0/t6.0_260.cif,200.0,6.0,260.0,-936.287841796875,0.3519800007343292,45.16541,9.798137
L200_D6_U280,r200/t6.0/t6.0_280.cif,200.0,6.0,280.0,-936.3274536132812,0.3123700022697449,55.674763,9.278556
L200_D6_U300,r200/t6.0/t6.0_300.cif,200.0,6.0,300.0,-936.7614135742188,-0.12160000205039978,46.747425,-30.081738
L200_D6_U320,r200/t6.0/t6.0_320.cif,200.0,6.0,320.0,-936.451904296875,0.18788999319076538,24.592842,11.927356
L200_D6_U340,r200/t6.0/t6.0_340.cif,200.0,6.0,340.0,-936.3636474609375,0.2761799991130829,13.930704,16.95651
L200_D6_U40,r200/t6.0/t6.0_40.cif,200.0,6.0,40.0,-936.2101440429688,0.42965999245643616,-2.8852122,61.483326
L200_D6_U60,r200/t6.0/t6.0_60.cif,200.0,6.0,60.0,-936.4418334960938,0.19798000156879425,15.138059,55.20535
L200_D6_U80,r200/t6.0/t6.0_80.cif,200.0,6.0,80.0,-936.6123657226562,0.02744000032544136,55.1747,10.402642
L200_D7.2_U0,r200/t7.2/t7.2_0.cif,200.0,7.199999809265137,0.0,-936.3741455078125,0.26565998792648315,12.561762,17.91216
L200_D7.2_U100,r200/t7.2/t7.2_100.cif,200.0,7.199999809265137,100.0,-936.4910888671875,0.1487399935722351,52.217,0.24358998
L200_D7.2_U120,r200/t7.2/t7.2_120.cif,200.0,7.199999809265137,120.0,-936.3722534179688,0.267520010471344,42.341114,2.086744
L200_D7.2_U140,r200/t7.2/t7.2_140.cif,200.0,7.199999809265137,140.0,-936.1694946289062,0.47029998898506165,22.175156,15.791864
L200_D7.2_U160,r200/t7.2/t7.2_160.cif,200.0,7.199999809265137,160.0,-936.1657104492188,0.4740599989891052,15.387393,23.190657
L200_D7.2_U180,r200/t7.2/t7.2_180.cif,200.0,7.199999809265137,180.0,-936.3934326171875,0.2463500052690506,13.852245,22.357134
L200_D7.2_U20,r200/t7.2/t7.2_20.cif,200.0,7.199999809265137,20.0,-936.20068359375,0.4390999972820282,-0.42141077,36.925724
L200_D7.2_U200,r200/t7.2/t7.2_200.cif,200.0,7.199999809265137,200.0,-936.3980712890625,0.24169999361038208,17.676046,28.999971
L200_D7.2_U220,r200/t7.2/t7.2_220.cif,200.0,7.199999809265137,220.0,-936.4534301757812,0.18634000420570374,18.796022,28.993694
L200_D7.2_U240,r200/t7.2/t7.2_240.cif,200.0,7.199999809265137,240.0,-936.580322265625,0.059450000524520874,33.22467,28.864304
L200_D7.2_U260,r200/t7.2/t7.2_260.cif,200.0,7.199999809265137,260.0,-936.6071166992188,0.032680001109838486,47.61569,7.440268
L200_D7.2_U280,r200/t7.2/t7.2_280.cif,200.0,7.199999809265137,280.0,-936.6436767578125,-0.003860000055283308,38.602467,-20.709272
L200_D7.2_U300,r200/t7.2/t7.2_300.cif,200.0,7.199999809265137,300.0,-936.859619140625,-0.2197899967432022,42.142624,-32.602947
L200_D7.2_U320,r200/t7.2/t7.2_320.cif,200.0,7.199999809265137,320.0,-936.9033203125,-0.26350998878479004,42.52626,-35.64802
L200_D7.2_U340,r200/t7.2/t7.2_340.cif,200.0,7.199999809265137,340.0,-936.9771728515625,-0.33737000823020935,41.137314,-36.738052
L200_D7.2_U40,r200/t7.2/t7.2_40.cif,200.0,7.199999809265137,40.0,-936.1599731445312,0.4798099994659424,-2.4873803,61.136715
L200_D7.2_U60,r200/t7.2/t7.2_60.cif,200.0,7.199999809265137,60.0,-936.3397216796875,0.3000999987125397,14.097587,55.52526
L200_D7.2_U80,r200/t7.2/t7.2_80.cif,200.0,7.199999809265137,80.0,-936.3805541992188,0.2592700123786926,15.862912,54.930405
L200_D8.4_U0,r200/t8.4/t8.4_0.cif,200.0,8.399999618530273,0.0,-936.1492919921875,0.49053001403808594,8.014724,22.269838
L200_D8.4_U100,r200/t8.4/t8.4_100.cif,200.0,8.399999618530273,100.0,-936.4808349609375,0.15898999571800232,52.41693,0.5747699
L200_D8.4_U120,r200/t8.4/t8.4_120.cif,200.0,8.399999618530273,120.0,-936.5328979492188,0.10693000257015228,42.514683,1.9964134
L200_D8.4_U140,r200/t8.4/t8.4_140.cif,200.0,8.399999618530273,140.0,-936.7626342773438,-0.12285000085830688,39.914818,-34.80571
L200_D8.4_U160,r200/t8.4/t8.4_160.cif,200.0,8.399999618530273,160.0,-936.4121704101562,0.22764000296592712,20.920795,11.5860405
L200_D8.4_U180,r200/t8.4/t8.4_180.cif,200.0,8.399999618530273,180.0,-936.4935302734375,0.14624999463558197,14.121369,22.365135
L200_D8.4_U20,r200/t8.4/t8.4_20.cif,200.0,8.399999618530273,20.0,-936.1365356445312,0.503279983997345,0.78097713,36.63635
L200_D8.4_U200,r200/t8.4/t8.4_200.cif,200.0,8.399999618530273,200.0,-936.5027465820312,0.13704000413417816,18.146599,28.862648
L200_D8.4_U220,r200/t8.4/t8.4_220.cif,200.0,8.399999618530273,220.0,-936.5309448242188,0.10884000360965729,19.817125,29.176394
L200_D8.4_U240,r200/t8.4/t8.4_240.cif,200.0,8.399999618530273,240.0,-936.66064453125,-0.02087000012397766,33.536606,29.031805
L200_D8.4_U260,r200/t8.4/t8.4_260.cif,200.0,8.399999618530273,260.0,-936.58642578125,0.05339000001549721,47.540035,7.47967
L200_D8.4_U280,r200/t8.4/t8.4_280.cif,200.0,8.399999618530273,280.0,-936.4371948242188,0.20262999832630157,56.259167,8.463998
L200_D8.4_U300,r200/t8.4/t8.4_300.cif,200.0,8.399999618530273,300.0,-936.7521362304688,-0.11235000193119049,46.511444,-28.885803
L200_D8.4_U320,r200/t8.4/t8.4_320.cif,200.0,8.399999618530273,320.0,-936.8927001953125,-0.25290000438690186,42.811954,-35.933086
L200_D8.4_U340,r200/t8.4/t8.4_340.cif,200.0,8.399999618530273,340.0,-936.8967895507812,-0.2569800019264221,40.857506,-36.805767
L200_D8.4_U40,r200/t8.4/t8.4_40.cif,200.0,8.399999618530273,40.0,-936.0575561523438,0.5822499990463257,-2.5533166,60.895996
L200_D8.4_U60,r200/t8.4/t8.4_60.cif,200.0,8.399999618530273,60.0,-936.2432250976562,0.396589994430542,13.506001,55.9078
L200_D8.4_U80,r200/t8.4/t8.4_80.cif,200.0,8.399999618530273,80.0,-936.3167724609375,0.3230299949645996,15.608488,55.084724
L200_D9.6_U0,r200/t9.6/t9.6_0.cif,200.0,9.600000381469727,0.0,-936.4374389648438,0.20239000022411346,40.248905,-37.871387
L200_D9.6_U100,r200/t9.6/t9.6_100.cif,200.0,9.600000381469727,100.0,-936.51123046875,0.12859000265598297,52.34915,0.13375661
L200_D9.6_U120,r200/t9.6/t9.6_120.cif,200.0,9.600000381469727,120.0,-936.5181884765625,0.121629998087883,42.288074,0.22613683
L200_D9.6_U140,r200/t9.6/t9.6_140.cif,200.0,9.600000381469727,140.0,-936.4557495117188,0.18407000601291656,21.423826,12.438211
L200_D9.6_U160,r200/t9.6/t9.6_160.cif,200.0,9.600000381469727,160.0,-936.2852783203125,0.3544999957084656,15.562952,22.98548
L200_D9.6_U180,r200/t9.6/t9.6_180.cif,200.0,9.600000381469727,180.0,-936.4554443359375,0.18435999751091003,13.891697,22.189037
L200_D9.6_U20,r200/t9.6/t9.6_20.cif,200.0,9.600000381469727,20.0,-936.1428833007812,0.49689000844955444,0.83706194,36.598213
L200_D9.6_U200,r200/t9.6/t9.6_200.cif,200.0,9.600000381469727,200.0,-936.4794921875,0.16032999753952026,18.260595,28.742544
L200_D9.6_U220,r200/t9.6/t9.6_220.cif,200.0,9.600000381469727,220.0,-936.5458374023438,0.09395000338554382,20.02214,29.101967
L200_D9.6_U240,r200/t9.6/t9.6_240.cif,200.0,9.600000381469727,240.0,-936.5811767578125,0.058649998158216476,33.57508,29.060234
L200_D9.6_U260,r200/t9.6/t9.6_260.cif,200.0,9.600000381469727,260.0,-936.4151000976562,0.2247299998998642,47.01859,8.280012
L200_D9.6_U280,r200/t9.6/t9.6_280.cif,200.0,9.600000381469727,280.0,-936.402587890625,0.23718999326229095,55.894783,7.323541
L200_D9.6_U300,r200/t9.6/t9.6_300.cif,200.0,9.600000381469727,300.0,-936.8746337890625,-0.2348400056362152,46.25708,-30.3641
L200_D9.6_U320,r200/t9.6/t9.6_320.cif,200.0,9.600000381469727,320.0,-936.822265625,-0.1824900060892105,40.911682,-34.129112
L200_D9.6_U340,r200/t9.6/t9.6_340.cif,200.0,9.600000381469727,340.0,-936.8180541992188,-0.17823000252246857,40.772446,-36.516327
L200_D9.6_U40,r200/t9.6/t9.6_40.cif,200.0,9.600000381469727,40.0,-936.0474853515625,0.5922999978065491,-2.4505563,60.78844
L200_D9.6_U60,r200/t9.6/t9.6_60.cif,200.0,9.600000381469727,60.0,-936.22802734375,0.41179999709129333,13.508356,55.90477
L200_D9.6_U80,r200/t9.6/t9.6_80.cif,200.0,9.600000381469727,80.0,-936.2614135742188,0.37839001417160034,15.789065,55.066586
L20_D0_U0,r20/t0/t0_0.cif,20.0,0.0,0.0,-936.5348510742188,0.10493999719619751,25.511904,6.4829516
L20_D0_U100,r20/t0/t0_100.cif,20.0,0.0,100.0,-936.1144409179688,0.5253300070762634,32.29225,6.2159863
L20_D0_U120,r20/t0/t0_120.cif,20.0,0.0,120.0,-936.2035522460938,0.4362199902534485,35.58311,3.7887778
L20_D0_U140,r20/t0/t0_140.cif,20.0,0.0,140.0,-936.16357421875,0.4762499928474426,21.76482,20.427183
L20_D0_U160,r20/t0/t0_160.cif,20.0,0.0,160.0,-936.1300659179688,0.5097600221633911,3.8302143,28.404945
L20_D0_U180,r20/t0/t0_180.cif,20.0,0.0,180.0,-936.1716918945312,0.4681299924850464,4.020868,27.292383
L20_D0_U20,r20/t0/t0_20.cif,20.0,0.0,20.0,-936.4827880859375,0.15700000524520874,1.9284053,19.266342
L20_D0_U200,r20/t0/t0_200.cif,20.0,0.0,200.0,-936.0707397460938,0.5690900087356567,10.404899,36.28174
L20_D0_U220,r20/t0/t0_220.cif,20.0,0.0,220.0,-936.0530395507812,0.5867300033569336,9.149389,35.85977
L20_D0_U240,r20/t0/t0_240.cif,20.0,0.0,240.0,-936.1102294921875,0.5296000242233276,27.039402,28.195908
L20_D0_U260,r20/t0/t0_260.cif,20.0,0.0,260.0,-936.2334594726562,0.4063200056552887,39.418957,13.949151
L20_D0_U280,r20/t0/t0_280.cif,20.0,0.0,280.0,-936.1765747070312,0.4632300138473511,8.948772,48.056164
L20_D0_U300,r20/t0/t0_300.cif,20.0,0.0,300.0,-936.2509765625,0.38885000348091125,47.900627,-7.706648
L20_D0_U320,r20/t0/t0_320.cif,20.0,0.0,320.0,-936.3734741210938,0.2662999927997589,25.057257,8.839182
L20_D0_U340,r20/t0/t0_340.cif,20.0,0.0,340.0,-936.4411010742188,0.19866999983787537,24.350737,6.871003
L20_D0_U40,r20/t0/t0_40.cif,20.0,0.0,40.0,-936.2273559570312,0.41242000460624695,-1.0302278,60.4383
L20_D0_U60,r20/t0/t0_60.cif,20.0,0.0,60.0,-936.2279663085938,0.4118100106716156,9.859605,55.85239
L20_D0_U80,r20/t0/t0_80.cif,20.0,0.0,80.0,-936.2319946289062,0.40779998898506165,9.102728,52.216732
L20_D1.2_U0,r20/t1.2/t1.2_0.cif,20.0,1.2000000476837158,0.0,-936.2720336914062,0.3677600026130676,0.8950269,27.559166
L20_D1.2_U100,r20/t1.2/t1.2_100.cif,20.0,1.2000000476837158,100.0,-936.1444702148438,0.49535998702049255,32.59418,6.343175
L20_D1.2_U120,r20/t1.2/t1.2_120.cif,20.0,1.2000000476837158,120.0,-936.2613525390625,0.37845999002456665,35.818066,3.7385583
L20_D1.2_U140,r20/t1.2/t1.2_140.cif,20.0,1.2000000476837158,140.0,-936.3116455078125,0.328139990568161,19.933046,3.363516
L20_D1.2_U160,r20/t1.2/t1.2_160.cif,20.0,1.2000000476837158,160.0,-936.1807861328125,0.4590199887752533,3.8336856,28.432499
L20_D1.2_U180,r20/t1.2/t1.2_180.cif,20.0,1.2000000476837158,180.0,-936.1737670898438,0.4660300016403198,4.337593,27.115776
L20_D1.2_U20,r20/t1.2/t1.2_20.cif,20.0,1.2000000476837158,20.0,-936.1727905273438,0.46700000762939453,-1.1694915,32.874054
L20_D1.2_U200,r20/t1.2/t1.2_200.cif,20.0,1.2000000476837158,200.0,-936.1129150390625,0.5268599987030029,10.509587,36.717373
L20_D1.2_U220,r20/t1.2/t1.2_220.cif,20.0,1.2000000476837158,220.0,-936.1289672851562,0.5108100175857544,9.411034,36.4186
L20_D1.2_U240,r20/t1.2/t1.2_240.cif,20.0,1.2000000476837158,240.0,-936.3081665039062,0.33164000511169434,26.83666,28.224773
L20_D1.2_U260,r20/t1.2/t1.2_260.cif,20.0,1.2000000476837158,260.0,-936.7300415039062,-0.09025000035762787,47.20768,-21.197464
L20_D1.2_U280,r20/t1.2/t1.2_280.cif,20.0,1.2000000476837158,280.0,-936.201416015625,0.4383600056171417,9.042205,48.079426
L20_D1.2_U300,r20/t1.2/t1.2_300.cif,20.0,1.2000000476837158,300.0,-936.1554565429688,0.4843299984931946,-25.096518,17.634449
L20_D1.2_U320,r20/t1.2/t1.2_320.cif,20.0,1.2000000476837158,320.0,-936.1670532226562,0.47273001074790955,16.686476,13.689253
L20_D1.2_U340,r20/t1.2/t1.2_340.cif,20.0,1.2000000476837158,340.0,-936.311279296875,0.3285300135612488,16.550339,14.347416
L20_D1.2_U40,r20/t1.2/t1.2_40.cif,20.0,1.2000000476837158,40.0,-936.1749877929688,0.4647899866104126,-1.3746083,59.909306
L20_D1.2_U60,r20/t1.2/t1.2_60.cif,20.0,1.2000000476837158,60.0,-936.2003784179688,0.43942001461982727,10.176218,55.215347
L20_D1.2_U80,r20/t1.2/t1.2_80.cif,20.0,1.2000000476837158,80.0,-936.2213745117188,0.4184199869632721,10.066547,54.070698
L20_D2.4_U0,r20/t2.4/t2.4_0.cif,20.0,2.4000000953674316,0.0,-936.1390380859375,0.5007799863815308,0.7131635,27.995922
L20_D2.4_U100,r20/t2.4/t2.4_100.cif,20.0,2.4000000953674316,100.0,-936.1893310546875,0.4504700005054474,32.689518,6.5304284
L20_D2.4_U120,r20/t2.4/t2.4_120.cif,20.0,2.4000000953674316,120.0,-936.358642578125,0.28112998604774475,35.81066,3.7469983
L20_D2.4_U140,r20/t2.4/t2.4_140.cif,20.0,2.4000000953674316,140.0,-936.2951049804688,0.3446899950504303,21.820679,20.348589
L20_D2.4_U160,r20/t2.4/t2.4_160.cif,20.0,2.4000000953674316,160.0,-936.2553100585938,0.38449999690055847,-36.625435,15.825013
L20_D2.4_U180,r20/t2.4/t2.4_180.cif,20.0,2.4000000953674316,180.0,-936.1724243164062,0.4674000144004822,4.524256,27.097326
L20_D2.4_U20,r20/t2.4/t2.4_20.cif,20.0,2.4000000953674316,20.0,-936.1329345703125,0.5068899989128113,-1.2279679,32.56469
L20_D2.4_U200,r20/t2.4/t2.4_200.cif,20.0,2.4000000953674316,200.0,-936.12451171875,0.5152599811553955,10.488896,36.999386
L20_D2.4_U220,r20/t2.4/t2.4_220.cif,20.0,2.4000000953674316,220.0,-936.2605590820312,0.37926000356674194,8.88753,36.619244
L20_D2.4_U240,r20/t2.4/t2.4_240.cif,20.0,2.4000000953674316,240.0,-936.4931030273438,0.14667999744415283,26.302414,8.355123
L20_D2.4_U260,r20/t2.4/t2.4_260.cif,20.0,2.4000000953674316,260.0,-936.7916870117188,-0.15187999606132507,47.040237,-21.097326
L20_D2.4_U280,r20/t2.4/t2.4_280.cif,20.0,2.4000000953674316,280.0,-936.380615234375,0.25916001200675964,53.62344,6.27278
L20_D2.4_U300,r20/t2.4/t2.4_300.cif,20.0,2.4000000953674316,300.0,-936.19970703125,0.44009000062942505,-25.06443,17.631868
L20_D2.4_U320,r20/t2.4/t2.4_320.cif,20.0,2.4000000953674316,320.0,-936.2721557617188,0.36765000224113464,25.70584,10.409057
L20_D2.4_U340,r20/t2.4/t2.4_340.cif,20.0,2.4000000953674316,340.0,-936.1101684570312,0.5296099781990051,13.659535,15.679603
L20_D2.4_U40,r20/t2.4/t2.4_40.cif,20.0,2.4000000953674316,40.0,-936.1443481445312,0.49546998739242554,-0.84029734,59.93394
L20_D2.4_U60,r20/t2.4/t2.4_60.cif,20.0,2.4000000953674316,60.0,-936.1760864257812,0.46373000741004944,10.415987,55.0776
L20_D2.4_U80,r20/t2.4/t2.4_80.cif,20.0,2.4000000953674316,80.0,-936.1881103515625,0.45166000723838806,10.279082,53.8109
L20_D3.6_U0,r20/t3.6/t3.6_0.cif,20.0,3.5999999046325684,0.0,-936.1463012695312,0.49351999163627625,0.8709847,27.787603
L20_D3.6_U100,r20/t3.6/t3.6_100.cif,20.0,3.5999999046325684,100.0,-936.377685546875,0.2621000111103058,33.525784,6.058463
L20_D3.6_U120,r20/t3.6/t3.6_120.cif,20.0,3.5999999046325684,120.0,-936.4078979492188,0.23190000653266907,35.956234,3.6249437
L20_D3.6_U140,r20/t3.6/t3.6_140.cif,20.0,3.5999999046325684,140.0,-936.3107299804688,0.32907000184059143,21.84938,20.230186
