structure_id,relative_cif_path,cluster_label,energy,delta_energy,lower_rotation,displacement,upper_rotation
L200_D3.6_U220,r200/t3.6/t3.6_220.cif,2,-936.8436279296876,-0.2038300037384033,200.0,3.5999999046325684,220.0
L300_D4.8_U320,r300/t4.8/t4.8_320.cif,2,-936.8397827148438,-0.1999599933624267,300.0,4.800000190734863,320.0
L80_D2.4_U180,r80/t2.4/t2.4_180.cif,2,-936.82958984375,-0.1897899955511093,80.0,2.400000095367432,180.0
L340_D4.8_U100,r340/t4.8/t4.8_100.cif,2,-936.8253173828124,-0.1855400055646896,340.0,4.800000190734863,100.0
L200_D9.6_U320,r200/t9.6/t9.6_320.cif,2,-936.822265625,-0.1824900060892105,200.0,9.600000381469728,320.0
L320_D7.2_U200,r320/t7.2/t7.2_200.cif,2,-936.81884765625,-0.1790599972009658,320.0,7.199999809265137,200.0
L320_D6_U200,r320/t6.0/t6.0_200.cif,2,-936.8180541992188,-0.1782799959182739,320.0,6.0,200.0
L200_D9.6_U340,r200/t9.6/t9.6_340.cif,2,-936.8180541992188,-0.1782300025224685,200.0,9.600000381469728,340.0
L340_D2.4_U220,r340/t2.4/t2.4_220.cif,2,-936.817138671875,-0.1773200035095214,340.0,2.400000095367432,220.0
L280_D4.8_U140,r280/t4.8/t4.8_140.cif,2,-936.8154296875,-0.1756500005722046,280.0,4.800000190734863,140.0
L300_D7.2_U100,r300/t7.2/t7.2_100.cif,2,-936.811279296875,-0.1714899986982345,300.0,7.199999809265137,100.0
L320_D4.8_U260,r320/t4.8/t4.8_260.cif,2,-936.8097534179688,-0.1699399948120117,320.0,4.800000190734863,260.0
L320_D4.8_U100,r320/t4.8/t4.8_100.cif,2,-936.809326171875,-0.1695200055837631,320.0,4.800000190734863,100.0
L340_D3.6_U240,r340/t3.6/t3.6_240.cif,2,-936.8012084960938,-0.1614300012588501,340.0,3.5999999046325684,240.0
L320_D3.6_U200,r320/t3.6/t3.6_200.cif,2,-936.8009643554688,-0.161190003156662,320.0,3.5999999046325684,200.0
L320_D1.2_U220,r320/t1.2/t1.2_220.cif,2,-936.8009033203124,-0.161080002784729,320.0,1.2000000476837158,220.0
L320_D6_U120,r320/t6.0/t6.0_120.cif,2,-936.7988891601562,-0.159060001373291,320.0,6.0,120.0
L340_D4.8_U220,r340/t4.8/t4.8_220.cif,2,-936.7913818359376,-0.1515800058841705,340.0,4.800000190734863,220.0
L200_D0_U340,r200/t0/t0_340.cif,2,-936.7903442382812,-0.1505399942398071,200.0,0.0,340.0
L220_D1.2_U340,r220/t1.2/t1.2_340.cif,2,-936.7811889648438,-0.1414099931716919,220.0,1.2000000476837158,340.0
L320_D4.8_U280,r320/t4.8/t4.8_280.cif,2,-936.7810668945312,-0.1412499994039535,320.0,4.800000190734863,280.0
L0_D6_U100,r0/t6.0/t6.0_100.cif,2,-936.7807006835938,-0.1408800035715103,0.0,6.0,100.0
L180_D7.2_U300,r180/t7.2/t7.2_300.cif,2,-936.7754516601562,-0.1356299966573715,180.0,7.199999809265137,300.0
L320_D6_U100,r320/t6.0/t6.0_100.cif,2,-936.7724609375,-0.1326700001955032,320.0,6.0,100.0
L40_D0_U340,r40/t0/t0_340.cif,2,-936.772216796875,-0.1324000060558319,40.0,0.0,340.0
L320_D7.2_U100,r320/t7.2/t7.2_100.cif,2,-936.769775390625,-0.1299799978733062,320.0,7.199999809265137,100.0
L0_D4.8_U100,r0/t4.8/t4.8_100.cif,2,-936.76953125,-0.129720002412796,0.0,4.800000190734863,100.0
L220_D2.4_U340,r220/t2.4/t2.4_340.cif,2,-936.7674560546876,-0.1276399940252304,220.0,2.400000095367432,340.0
L300_D4.8_U280,r300/t4.8/t4.8_280.cif,2,-936.7669067382812,-0.1270799934864044,300.0,4.800000190734863,280.0
L340_D4.8_U300,r340/t4.8/t4.8_300.cif,2,-936.7662353515624,-0.1264400035142898,340.0,4.800000190734863,300.0
L340_D4.8_U0,r340/t4.8/t4.8_0.cif,2,-936.765869140625,-0.1260599941015243,340.0,4.800000190734863,0.0
L180_D7.2_U320,r180/t7.2/t7.2_320.cif,2,-936.7642822265624,-0.1244700029492378,180.0,7.199999809265137,320.0
L200_D6_U300,r200/t6.0/t6.0_300.cif,2,-936.7614135742188,-0.1216000020503997,200.0,6.0,300.0
L340_D7.2_U100,r340/t7.2/t7.2_100.cif,2,-936.7589111328124,-0.1190899983048439,340.0,7.199999809265137,100.0
L320_D2.4_U200,r320/t2.4/t2.4_200.cif,2,-936.7578735351562,-0.1180799975991249,320.0,2.400000095367432,200.0
L80_D1.2_U200,r80/t1.2/t1.2_200.cif,2,-936.7550659179688,-0.1152700036764144,80.0,1.2000000476837158,200.0
L180_D8.4_U340,r180/t8.4/t8.4_340.cif,2,-936.7547607421876,-0.1149699985980987,180.0,8.399999618530273,340.0
L100_D3.6_U200,r100/t3.6/t3.6_200.cif,2,-936.7521362304688,-0.1123400032520294,100.0,3.5999999046325684,200.0
L280_D7.2_U140,r280/t7.2/t7.2_140.cif,2,-936.7499389648438,-0.1101299971342086,280.0,7.199999809265137,140.0
L0_D4.8_U0,r0/t4.8/t4.8_0.cif,2,-936.74560546875,-0.1057899966835975,0.0,4.800000190734863,0.0
L80_D1.2_U180,r80/t1.2/t1.2_180.cif,2,-936.74169921875,-0.1019200012087822,80.0,1.2000000476837158,180.0
L280_D6_U180,r280/t6.0/t6.0_180.cif,2,-936.7321166992188,-0.0923099964857101,280.0,6.0,180.0
L260_D4.8_U220,r260/t4.8/t4.8_220.cif,2,-936.7318725585938,-0.0921000018715858,260.0,4.800000190734863,220.0
L340_D4.8_U200,r340/t4.8/t4.8_200.cif,2,-936.72998046875,-0.0901800021529197,340.0,4.800000190734863,200.0
L200_D4.8_U240,r200/t4.8/t4.8_240.cif,2,-936.7283325195312,-0.0885400027036666,200.0,4.800000190734863,240.0
L80_D2.4_U160,r80/t2.4/t2.4_160.cif,2,-936.72509765625,-0.0852999985218048,80.0,2.400000095367432,160.0
L320_D4.8_U300,r320/t4.8/t4.8_300.cif,2,-936.7239990234376,-0.0841900035738945,320.0,4.800000190734863,300.0
L0_D2.4_U240,r0/t2.4/t2.4_240.cif,2,-936.7237548828124,-0.0839599967002868,0.0,2.400000095367432,240.0
L300_D3.6_U320,r300/t3.6/t3.6_320.cif,2,-936.7214965820312,-0.0816899985074997,300.0,3.5999999046325684,320.0
L80_D3.6_U200,r80/t3.6/t3.6_200.cif,2,-936.720458984375,-0.0806500017642974,80.0,3.5999999046325684,200.0
L260_D3.6_U220,r260/t3.6/t3.6_220.cif,2,-936.7156982421876,-0.0759100019931793,260.0,3.5999999046325684,220.0
L220_D3.6_U220,r220/t3.6/t3.6_220.cif,2,-936.7156372070312,-0.0758500024676323,220.0,3.5999999046325684,220.0
L320_D4.8_U180,r320/t4.8/t4.8_180.cif,2,-936.7147216796876,-0.0749500021338462,320.0,4.800000190734863,180.0
L0_D3.6_U240,r0/t3.6/t3.6_240.cif,2,-936.7133178710938,-0.0735099986195564,0.0,3.5999999046325684,240.0
L220_D0_U340,r220/t0/t0_340.cif,2,-936.7095947265624,-0.0697799995541572,220.0,0.0,340.0
L340_D2.4_U200,r340/t2.4/t2.4_200.cif,2,-936.70849609375,-0.0687000006437301,340.0,2.400000095367432,200.0
L340_D1.2_U220,r340/t1.2/t1.2_220.cif,2,-936.70361328125,-0.063799999654293,340.0,1.2000000476837158,220.0
L200_D3.6_U200,r200/t3.6/t3.6_200.cif,2,-936.7033081054688,-0.0635000020265579,200.0,3.5999999046325684,200.0
L340_D3.6_U200,r340/t3.6/t3.6_200.cif,2,-936.702392578125,-0.062619999051094,340.0,3.5999999046325684,200.0
L280_D0_U320,r280/t0/t0_320.cif,2,-936.6970825195312,-0.0572599992156028,280.0,0.0,320.0
L340_D4.8_U340,r340/t4.8/t4.8_340.cif,2,-936.6924438476562,-0.0526699982583522,340.0,4.800000190734863,340.0
L220_D4.8_U220,r220/t4.8/t4.8_220.cif,2,-936.6890258789062,-0.0491999983787536,220.0,4.800000190734863,220.0
L20_D3.6_U240,r20/t3.6/t3.6_240.cif,2,-936.6878662109376,-0.0480800010263919,20.0,3.5999999046325684,240.0
L340_D6_U140,r340/t6.0/t6.0_140.cif,2,-936.685546875,-0.0457499995827674,340.0,6.0,140.0
L180_D8.4_U320,r180/t8.4/t8.4_320.cif,2,-936.6774291992188,-0.0376500003039836,180.0,8.399999618530273,320.0
L0_D7.2_U100,r0/t7.2/t7.2_100.cif,2,-936.6712646484376,-0.0314700007438659,0.0,7.199999809265137,100.0
L220_D8.4_U240,r220/t8.4/t8.4_240.cif,2,-936.6683349609376,-0.0285199992358684,220.0,8.399999618530273,240.0
L320_D6_U180,r320/t6.0/t6.0_180.cif,2,-936.6665649414062,-0.026750000193715,320.0,6.0,180.0
L220_D3.6_U180,r220/t3.6/t3.6_180.cif,2,-936.66162109375,-0.0218499992042779,220.0,3.5999999046325684,180.0
L200_D8.4_U240,r200/t8.4/t8.4_240.cif,2,-936.66064453125,-0.0208700001239776,200.0,8.399999618530273,240.0
L220_D4.8_U160,r220/t4.8/t4.8_160.cif,2,-936.656005859375,-0.0162099990993738,220.0,4.800000190734863,160.0
L220_D0_U240,r220/t0/t0_240.cif,2,-936.6551513671876,-0.0153500000014901,220.0,0.0,240.0
L80_D4.8_U120,r80/t4.8/t4.8_120.cif,2,-936.6531982421876,-0.0134199997410178,80.0,4.800000190734863,120.0
L300_D0_U340,r300/t0/t0_340.cif,2,-936.65185546875,-0.012079999782145,300.0,0.0,340.0
L0_D1.2_U240,r0/t1.2/t1.2_240.cif,2,-936.6503295898438,-0.0104999998584389,0.0,1.2000000476837158,240.0
L80_D3.6_U180,r80/t3.6/t3.6_180.cif,2,-936.6490478515624,-0.009239999577403,80.0,3.5999999046325684,180.0
L200_D4.8_U220,r200/t4.8/t4.8_220.cif,2,-936.6488037109376,-0.009010000154376,200.0,4.800000190734863,220.0
L300_D4.8_U140,r300/t4.8/t4.8_140.cif,2,-936.647705078125,-0.0078900000080466,300.0,4.800000190734863,140.0
L0_D3.6_U220,r0/t3.6/t3.6_220.cif,2,-936.6455688476562,-0.0057600000873208,0.0,3.5999999046325684,220.0
L0_D4.8_U120,r0/t4.8/t4.8_120.cif,2,-936.642333984375,-0.0025400000158697,0.0,4.800000190734863,120.0
L280_D0_U340,r280/t0/t0_340.cif,2,-936.6422119140624,-0.0024000001139938,280.0,0.0,340.0
L0_D0_U240,r0/t0/t0_240.cif,2,-936.6409912109376,-0.0011699999449774,0.0,0.0,240.0
L300_D9.6_U160,r300/t9.6/t9.6_160.cif,2,-936.6397705078124,0.0,300.0,9.600000381469728,160.0
L0_D6_U140,r0/t6.0/t6.0_140.cif,2,-936.6351318359376,0.0046799997799098,0.0,6.0,140.0
L340_D4.8_U240,r340/t4.8/t4.8_240.cif,2,-936.6348266601562,0.0049999998882412,340.0,4.800000190734863,240.0
L280_D1.2_U340,r280/t1.2/t1.2_340.cif,2,-936.6323852539062,0.0074100000783801,280.0,1.2000000476837158,340.0
L280_D7.2_U180,r280/t7.2/t7.2_180.cif,2,-936.6320190429688,0.0077700000256299,280.0,7.199999809265137,180.0
L300_D0_U320,r300/t0/t0_320.cif,2,-936.6289672851562,0.0108500001952052,300.0,0.0,320.0
L280_D4.8_U160,r280/t4.8/t4.8_160.cif,2,-936.6277465820312,0.0120299998670816,280.0,4.800000190734863,160.0
L0_D4.8_U220,r0/t4.8/t4.8_220.cif,2,-936.6276245117188,0.0121799996122717,0.0,4.800000190734863,220.0
L340_D6_U200,r340/t6.0/t6.0_200.cif,2,-936.6270141601562,0.0127800004556775,340.0,6.0,200.0
L200_D0_U240,r200/t0/t0_240.cif,2,-936.6256103515624,0.0142099997028708,200.0,0.0,240.0
L220_D2.4_U120,r220/t2.4/t2.4_120.cif,2,-936.6215209960938,0.018300000578165,220.0,2.400000095367432,120.0
L320_D3.6_U280,r320/t3.6/t3.6_280.cif,2,-936.6198120117188,0.0200100000947713,320.0,3.5999999046325684,280.0
L300_D3.6_U280,r300/t3.6/t3.6_280.cif,2,-936.6177368164062,0.0220500007271766,300.0,3.5999999046325684,280.0
L320_D4.8_U140,r320/t4.8/t4.8_140.cif,2,-936.616943359375,0.0228700004518032,320.0,4.800000190734863,140.0
L80_D3.6_U160,r80/t3.6/t3.6_160.cif,2,-936.6141967773438,0.0256099998950958,80.0,3.5999999046325684,160.0
L340_D3.6_U300,r340/t3.6/t3.6_300.cif,2,-936.6139526367188,0.025849999859929,340.0,3.5999999046325684,300.0
L320_D3.6_U340,r320/t3.6/t3.6_340.cif,2,-936.6138305664062,0.0259899999946355,320.0,3.5999999046325684,340.0
L80_D2.4_U240,r80/t2.4/t2.4_240.cif,2,-936.6090698242188,0.0307299997657537,80.0,2.400000095367432,240.0
L200_D0_U0,r200/t0/t0_0.cif,2,-936.6082153320312,0.0315699987113475,200.0,0.0,0.0
L280_D3.6_U140,r280/t3.6/t3.6_140.cif,2,-936.6054077148438,0.0344099998474121,280.0,3.5999999046325684,140.0
L260_D0_U300,r260/t0/t0_300.cif,2,-936.6052856445312,0.034520000219345,260.0,0.0,300.0
L320_D1.2_U200,r320/t1.2/t1.2_200.cif,2,-936.6012573242188,0.0385399982333183,320.0,1.2000000476837158,200.0
L60_D2.4_U240,r60/t2.4/t2.4_240.cif,2,-936.6004638671876,0.0393400005996227,60.0,2.400000095367432,240.0
L340_D6_U220,r340/t6.0/t6.0_220.cif,2,-936.6002197265624,0.0395799987018108,340.0,6.0,220.0
L320_D9.6_U300,r320/t9.6/t9.6_300.cif,2,-936.599609375,0.0402100011706352,320.0,9.600000381469728,300.0
L340_D3.6_U80,r340/t3.6/t3.6_80.cif,2,-936.5995483398438,0.0402400009334087,340.0,3.5999999046325684,80.0
L220_D9.6_U240,r220/t9.6/t9.6_240.cif,2,-936.5972290039062,0.0425800010561943,220.0,9.600000381469728,240.0
L80_D2.4_U320,r80/t2.4/t2.4_320.cif,2,-936.5936889648438,0.0461400002241134,80.0,2.400000095367432,320.0
L80_D8.4_U120,r80/t8.4/t8.4_120.cif,2,-936.5919799804688,0.0477899983525276,80.0,8.399999618530273,120.0
L300_D1.2_U320,r300/t1.2/t1.2_320.cif,2,-936.5867309570312,0.0530899986624717,300.0,1.2000000476837158,320.0
L300_D0_U300,r300/t0/t0_300.cif,2,-936.5847778320312,0.0550500005483627,300.0,0.0,300.0
L0_D2.4_U220,r0/t2.4/t2.4_220.cif,2,-936.5844116210938,0.0553999990224838,0.0,2.400000095367432,220.0
L320_D0_U300,r320/t0/t0_300.cif,2,-936.584228515625,0.0555500015616416,320.0,0.0,300.0
L320_D7.2_U220,r320/t7.2/t7.2_220.cif,2,-936.5821533203124,0.0576400011777877,320.0,7.199999809265137,220.0
L200_D9.6_U240,r200/t9.6/t9.6_240.cif,2,-936.5811767578124,0.0586499981582164,200.0,9.600000381469728,240.0
L220_D4.8_U140,r220/t4.8/t4.8_140.cif,2,-936.5804443359376,0.0593400001525878,220.0,4.800000190734863,140.0
L200_D7.2_U240,r200/t7.2/t7.2_240.cif,2,-936.580322265625,0.0594500005245208,200.0,7.199999809265137,240.0
L180_D0_U120,r180/t0/t0_120.cif,2,-936.5800170898438,0.0597999989986419,180.0,0.0,120.0
L20_D4.8_U120,r20/t4.8/t4.8_120.cif,2,-936.5792236328124,0.0606000013649463,20.0,4.800000190734863,120.0
L0_D3.6_U320,r0/t3.6/t3.6_320.cif,2,-936.5734252929688,0.0663499981164932,0.0,3.5999999046325684,320.0
L0_D6_U120,r0/t6.0/t6.0_120.cif,2,-936.5726928710938,0.0671200007200241,0.0,6.0,120.0
L320_D0_U280,r320/t0/t0_280.cif,2,-936.5699462890624,0.0698800012469291,320.0,0.0,280.0
L320_D1.2_U280,r320/t1.2/t1.2_280.cif,2,-936.5697021484376,0.0701199993491172,320.0,1.2000000476837158,280.0
L80_D0_U220,r80/t0/t0_220.cif,2,-936.5693359375,0.0704799965023994,80.0,0.0,220.0
L340_D6_U120,r340/t6.0/t6.0_120.cif,2,-936.5692138671876,0.0706100016832351,340.0,6.0,120.0
L260_D1.2_U340,r260/t1.2/t1.2_340.cif,2,-936.568359375,0.0714600011706352,260.0,1.2000000476837158,340.0
L100_D4.8_U220,r100/t4.8/t4.8_220.cif,2,-936.5679931640624,0.0717900022864341,100.0,4.800000190734863,220.0
L220_D8.4_U220,r220/t8.4/t8.4_220.cif,2,-936.5677490234376,0.0720499977469444,220.0,8.399999618530273,220.0
L200_D0_U120,r200/t0/t0_120.cif,2,-936.5651245117188,0.0746600031852722,200.0,0.0,120.0
L280_D8.4_U340,r280/t8.4/t8.4_340.cif,2,-936.5650024414062,0.0747999995946884,280.0,8.399999618530273,340.0
L200_D4.8_U100,r200/t4.8/t4.8_100.cif,2,-936.5648193359376,0.0749699994921684,200.0,4.800000190734863,100.0
L0_D4.8_U240,r0/t4.8/t4.8_240.cif,2,-936.5643920898438,0.0753900036215782,0.0,4.800000190734863,240.0
L220_D0_U220,r220/t0/t0_220.cif,2,-936.5608520507812,0.0789500027894973,220.0,0.0,220.0
L220_D3.6_U140,r220/t3.6/t3.6_140.cif,2,-936.5596313476562,0.0801599994301796,220.0,3.5999999046325684,140.0
L320_D3.6_U300,r320/t3.6/t3.6_300.cif,2,-936.5552368164062,0.0845799967646598,320.0,3.5999999046325684,300.0
L280_D2.4_U320,r280/t2.4/t2.4_320.cif,2,-936.5545043945312,0.0852899998426437,280.0,2.400000095367432,320.0
L300_D1.2_U300,r300/t1.2/t1.2_300.cif,2,-936.5526123046876,0.0872000008821487,300.0,1.2000000476837158,300.0
L20_D4.8_U340,r20/t4.8/t4.8_340.cif,2,-936.54833984375,0.0914700031280517,20.0,4.800000190734863,340.0
L260_D0_U220,r260/t0/t0_220.cif,2,-936.5462646484376,0.093529999256134,260.0,0.0,220.0
L200_D9.6_U220,r200/t9.6/t9.6_220.cif,2,-936.5458374023438,0.0939500033855438,200.0,9.600000381469728,220.0
L260_D9.6_U220,r260/t9.6/t9.6_220.cif,2,-936.544677734375,0.0951299965381622,260.0,9.600000381469728,220.0
L340_D6_U240,r340/t6.0/t6.0_240.cif,2,-936.5440673828124,0.0957499966025352,340.0,6.0,240.0
L260_D7.2_U220,r260/t7.2/t7.2_220.cif,2,-936.5408325195312,0.0989499986171722,260.0,7.199999809265137,220.0
L320_D1.2_U300,r320/t1.2/t1.2_300.cif,2,-936.538330078125,0.101450003683567,320.0,1.2000000476837158,300.0
L0_D4.8_U340,r0/t4.8/t4.8_340.cif,2,-936.5380249023438,0.1017699986696243,0.0,4.800000190734863,340.0
L340_D1.2_U200,r340/t1.2/t1.2_200.cif,2,-936.535888671875,0.1039099991321563,340.0,1.2000000476837158,200.0
L200_D4.8_U200,r200/t4.8/t4.8_200.cif,2,-936.53466796875,0.1051599979400634,200.0,4.800000190734863,200.0
L200_D0_U220,r200/t0/t0_220.cif,2,-936.534423828125,0.1053799986839294,200.0,0.0,220.0
L300_D0_U280,r300/t0/t0_280.cif,2,-936.527099609375,0.1126800030469894,300.0,0.0,280.0
L20_D4.8_U260,r20/t4.8/t4.8_260.cif,2,-936.5269165039062,0.1128600016236305,20.0,4.800000190734863,260.0
L0_D3.6_U260,r0/t3.6/t3.6_260.cif,2,-936.5264892578124,0.1133100017905235,0.0,3.5999999046325684,260.0
L0_D3.6_U100,r0/t3.6/t3.6_100.cif,2,-936.5261840820312,0.1136299967765808,0.0,3.5999999046325684,100.0
L280_D0_U0,r280/t0/t0_0.cif,2,-936.5249633789062,0.1148099973797798,280.0,0.0,0.0
L340_D3.6_U320,r340/t3.6/t3.6_320.cif,2,-936.524658203125,0.1151299998164177,340.0,3.5999999046325684,320.0
L200_D2.4_U0,r200/t2.4/t2.4_0.cif,2,-936.5244140625,0.1153699979186058,200.0,2.400000095367432,0.0
L220_D9.6_U220,r220/t9.6/t9.6_220.cif,2,-936.522705078125,0.1171000003814697,220.0,9.600000381469728,220.0
L260_D0_U240,r260/t0/t0_240.cif,2,-936.5186767578124,0.1211500018835067,260.0,0.0,240.0
L280_D3.6_U160,r280/t3.6/t3.6_160.cif,2,-936.5185546875,0.1212600022554397,280.0,3.5999999046325684,160.0
L220_D4.8_U180,r220/t4.8/t4.8_180.cif,2,-936.5172119140624,0.1225700005888938,220.0,4.800000190734863,180.0
L280_D7.2_U340,r280/t7.2/t7.2_340.cif,2,-936.5171508789062,0.1226399987936019,280.0,7.199999809265137,340.0
L0_D3.6_U340,r0/t3.6/t3.6_340.cif,2,-936.5167236328124,0.1230600029230117,0.0,3.5999999046325684,340.0
L100_D2.4_U320,r100/t2.4/t2.4_320.cif,2,-936.5128173828124,0.1269900053739547,100.0,2.400000095367432,320.0
L340_D9.6_U320,r340/t9.6/t9.6_320.cif,2,-936.51220703125,0.127590000629425,340.0,9.600000381469728,320.0
L0_D4.8_U260,r0/t4.8/t4.8_260.cif,2,-936.5114135742188,0.128370001912117,0.0,4.800000190734863,260.0
L260_D0_U320,r260/t0/t0_320.cif,2,-936.5105590820312,0.1292299926280975,260.0,0.0,320.0
L0_D0_U0,r0/t0/t0_0.cif,2,-936.5095825195312,0.1302099972963333,0.0,0.0,0.0
L260_D7.2_U340,r260/t7.2/t7.2_340.cif,2,-936.509521484375,0.1302700042724609,260.0,7.199999809265137,340.0
L200_D0_U100,r200/t0/t0_100.cif,2,-936.5084838867188,0.1313299983739853,200.0,0.0,100.0
L320_D8.4_U300,r320/t8.4/t8.4_300.cif,2,-936.5082397460938,0.1315699964761734,320.0,8.399999618530273,300.0
L340_D0_U320,r340/t0/t0_320.cif,2,-936.5072021484376,0.1325699985027313,340.0,0.0,320.0
L180_D1.2_U120,r180/t1.2/t1.2_120.cif,2,-936.5043334960938,0.1354700028896331,180.0,1.2000000476837158,120.0
L0_D6_U240,r0/t6.0/t6.0_240.cif,2,-936.5037841796876,0.1360000073909759,0.0,6.0,240.0
L220_D7.2_U80,r220/t7.2/t7.2_80.cif,2,-936.5032958984376,0.1365199983119964,220.0,7.199999809265137,80.0
L200_D8.4_U200,r200/t8.4/t8.4_200.cif,2,-936.5027465820312,0.1370400041341781,200.0,8.399999618530273,200.0
L200_D1.2_U0,r200/t1.2/t1.2_0.cif,2,-936.5020751953124,0.1377200037240982,200.0,1.2000000476837158,0.0
L320_D3.6_U60,r320/t3.6/t3.6_60.cif,2,-936.4982299804688,0.1415999978780746,320.0,3.5999999046325684,60.0
L200_D3.6_U180,r200/t3.6/t3.6_180.cif,2,-936.4978637695312,0.1419200003147125,200.0,3.5999999046325684,180.0
L280_D0_U220,r280/t0/t0_220.cif,2,-936.4970092773438,0.1428200006484985,280.0,0.0,220.0
L200_D4.8_U180,r200/t4.8/t4.8_180.cif,2,-936.495849609375,0.1439400017261505,200.0,4.800000190734863,180.0
L100_D3.6_U240,r100/t3.6/t3.6_240.cif,2,-936.4946899414062,0.14512999355793,100.0,3.5999999046325684,240.0
L300_D7.2_U340,r300/t7.2/t7.2_340.cif,2,-936.4942626953124,0.1455300003290176,300.0,7.199999809265137,340.0
L320_D3.6_U80,r320/t3.6/t3.6_80.cif,2,-936.4929809570312,0.146819993853569,320.0,3.5999999046325684,80.0
L320_D0_U340,r320/t0/t0_340.cif,2,-936.4924926757812,0.1473300009965896,320.0,0.0,340.0
L20_D4.8_U240,r20/t4.8/t4.8_240.cif,2,-936.4921875,0.147599995136261,20.0,4.800000190734863,240.0
L100_D9.6_U200,r100/t9.6/t9.6_200.cif,2,-936.4920654296876,0.1477400064468383,100.0,9.600000381469728,200.0
L0_D4.8_U80,r0/t4.8/t4.8_80.cif,2,-936.490234375,0.1495600044727325,0.0,4.800000190734863,80.0
L220_D4.8_U200,r220/t4.8/t4.8_200.cif,2,-936.4883422851562,0.1514600068330764,220.0,4.800000190734863,200.0
L340_D4.8_U120,r340/t4.8/t4.8_120.cif,2,-936.4879150390624,0.1519100069999694,340.0,4.800000190734863,120.0
L320_D8.4_U100,r320/t8.4/t8.4_100.cif,2,-936.4856567382812,0.154119998216629,320.0,8.399999618530273,100.0
L200_D0_U200,r200/t0/t0_200.cif,2,-936.4852905273438,0.1544899940490722,200.0,0.0,200.0
L220_D2.4_U240,r220/t2.4/t2.4_240.cif,2,-936.484375,0.1554300040006637,220.0,2.400000095367432,240.0
L20_D0_U20,r20/t0/t0_20.cif,2,-936.4827880859376,0.1570000052452087,20.0,0.0,20.0
L220_D8.4_U200,r220/t8.4/t8.4_200.cif,2,-936.482666015625,0.1571300029754638,220.0,8.399999618530273,200.0
L280_D3.6_U180,r280/t3.6/t3.6_180.cif,2,-936.481201171875,0.1585800051689148,280.0,3.5999999046325684,180.0
L20_D3.6_U340,r20/t3.6/t3.6_340.cif,2,-936.4810791015624,0.1587399989366531,20.0,3.5999999046325684,340.0
L220_D6_U240,r220/t6.0/t6.0_240.cif,2,-936.4803466796876,0.1594399958848953,220.0,6.0,240.0
L200_D1.2_U120,r200/t1.2/t1.2_120.cif,2,-936.479736328125,0.1600500047206878,200.0,1.2000000476837158,120.0
L200_D9.6_U200,r200/t9.6/t9.6_200.cif,2,-936.4794921875,0.1603299975395202,200.0,9.600000381469728,200.0
L260_D2.4_U60,r260/t2.4/t2.4_60.cif,2,-936.4793701171876,0.1604499965906143,260.0,2.400000095367432,60.0
L260_D9.6_U340,r260/t9.6/t9.6_340.cif,2,-936.4776611328124,0.1621100008487701,260.0,9.600000381469728,340.0
L220_D6_U60,r220/t6.0/t6.0_60.cif,2,-936.4776611328124,0.1621499955654144,220.0,6.0,60.0
L220_D7.2_U220,r220/t7.2/t7.2_220.cif,2,-936.4769897460938,0.1627800017595291,220.0,7.199999809265137,220.0
L340_D0_U300,r340/t0/t0_300.cif,2,-936.4769897460938,0.1628199964761734,340.0,0.0,300.0
L260_D4.8_U160,r260/t4.8/t4.8_160.cif,2,-936.476318359375,0.1634799987077713,260.0,4.800000190734863,160.0
L220_D0_U200,r220/t0/t0_200.cif,2,-936.4755249023438,0.1642999947071075,220.0,0.0,200.0
L80_D6_U220,r80/t6.0/t6.0_220.cif,2,-936.474853515625,0.1649499982595443,80.0,6.0,220.0
L80_D8.4_U220,r80/t8.4/t8.4_220.cif,2,-936.474609375,0.1651799976825714,80.0,8.399999618530273,220.0
L340_D9.6_U300,r340/t9.6/t9.6_300.cif,2,-936.4708251953124,0.1689800024032592,340.0,9.600000381469728,300.0
L280_D3.6_U320,r280/t3.6/t3.6_320.cif,2,-936.4706420898438,0.1691299974918365,280.0,3.5999999046325684,320.0
L320_D8.4_U200,r320/t8.4/t8.4_200.cif,2,-936.4696044921876,0.1702100038528442,320.0,8.399999618530273,200.0
L280_D9.6_U0,r280/t9.6/t9.6_0.cif,2,-936.46875,0.1710399985313415,280.0,9.600000381469728,0.0
L300_D1.2_U340,r300/t1.2/t1.2_340.cif,2,-936.468505859375,0.1712799966335296,300.0,1.2000000476837158,340.0
L260_D0_U0,r260/t0/t0_0.cif,2,-936.4676513671876,0.1721300035715103,260.0,0.0,0.0
L220_D3.6_U200,r220/t3.6/t3.6_200.cif,2,-936.467041015625,0.1727299988269806,220.0,3.5999999046325684,200.0
L200_D0_U180,r200/t0/t0_180.cif,2,-936.4634399414062,0.1763599961996078,200.0,0.0,180.0
L200_D1.2_U220,r200/t1.2/t1.2_220.cif,2,-936.462158203125,0.1776700019836425,200.0,1.2000000476837158,220.0
L280_D1.2_U220,r280/t1.2/t1.2_220.cif,2,-936.4615478515624,0.1782300025224685,280.0,1.2000000476837158,220.0
L220_D2.4_U140,r220/t2.4/t2.4_140.cif,2,-936.4615478515624,0.1782699972391128,220.0,2.400000095367432,140.0
L340_D0_U0,r340/t0/t0_0.cif,2,-936.46142578125,0.1783699989318847,340.0,0.0,0.0
