query_structure_id,neighbor_structure_id,rank,similarity_score,distance_metric
L0_D2.4_U120,L0_D1.2_U120,2,0.9752534362600153,cosine
L0_D2.4_U120,L0_D0_U120,3,0.9650672024175253,cosine
L0_D2.4_U120,L0_D6_U120,4,0.9218216635581711,cosine
L0_D2.4_U120,L0_D7.2_U120,5,0.9014418322500026,cosine
L0_D2.4_U120,L340_D2.4_U120,6,0.8846210004270559,cosine
L0_D2.4_U120,L340_D3.6_U120,7,0.8808688626896438,cosine
L0_D2.4_U120,L20_D4.8_U120,8,0.8785376903254228,cosine
L0_D2.4_U120,L0_D8.4_U120,9,0.8680872340223394,cosine
L0_D2.4_U120,L340_D0_U120,10,0.8598403032251072,cosine
L0_D2.4_U140,L20_D1.2_U140,1,0.9747120106689143,cosine
L0_D2.4_U140,L0_D1.2_U140,2,0.9723986913453769,cosine
L0_D2.4_U140,L0_D0_U140,3,0.9585456682256457,cosine
L0_D2.4_U140,L0_D4.8_U140,4,0.918599829694805,cosine
L0_D2.4_U140,L0_D3.6_U140,5,0.9162860206591369,cosine
L0_D2.4_U140,L0_D9.6_U140,6,0.8788522462624577,cosine
L0_D2.4_U140,L0_D3.6_U340,7,0.8724041777200718,cosine
L0_D2.4_U140,L0_D7.2_U140,8,0.8643239605438984,cosine
L0_D2.4_U140,L0_D1.2_U340,9,0.86059275753846,cosine
L0_D2.4_U140,L0_D8.4_U140,10,0.8565824196539992,cosine
L0_D2.4_U160,L0_D1.2_U160,1,0.9790722478663777,cosine
L0_D2.4_U160,L0_D0_U160,2,0.9596684997605296,cosine
L0_D2.4_U160,L0_D3.6_U160,3,0.9275669156345169,cosine
L0_D2.4_U160,L0_D4.8_U160,4,0.9170936456467631,cosine
L0_D2.4_U160,L0_D0_U180,5,0.8937569732614014,cosine
L0_D2.4_U160,L340_D2.4_U160,6,0.8800364560745737,cosine
L0_D2.4_U160,L340_D1.2_U160,7,0.8747691865460503,cosine
L0_D2.4_U160,L340_D0_U160,8,0.8672199147580666,cosine
L0_D2.4_U160,L0_D1.2_U180,9,0.8666161900296934,cosine
L0_D2.4_U160,L0_D2.4_U340,10,0.8595828608536423,cosine
L0_D2.4_U180,L0_D4.8_U180,1,0.97387260615928,cosine
L0_D2.4_U180,L0_D1.2_U180,2,0.9669220923918083,cosine
L0_D2.4_U180,L0_D3.6_U180,3,0.9655744332440583,cosine
L0_D2.4_U180,L0_D6_U180,4,0.9328587018831073,cosine
L0_D2.4_U180,L340_D4.8_U180,5,0.914645200756372,cosine
L0_D2.4_U180,L0_D7.2_U180,6,0.9111433678109249,cosine
L0_D2.4_U180,L0_D0_U180,7,0.9069175721907973,cosine
L0_D2.4_U180,L340_D2.4_U180,8,0.8997223596979419,cosine
L0_D2.4_U180,L0_D8.4_U180,9,0.8832161961915681,cosine
L0_D2.4_U180,L0_D9.6_U180,10,0.8820416493726211,cosine
L0_D2.4_U20,L0_D1.2_U20,1,0.9743987459473692,cosine
L0_D2.4_U20,L0_D3.6_U20,2,0.9732033513613254,cosine
L0_D2.4_U20,L0_D4.8_U20,3,0.9610582949492397,cosine
L0_D2.4_U20,L20_D2.4_U20,4,0.8699253704095521,cosine
L0_D2.4_U20,L0_D2.4_U0,5,0.8659273814065662,cosine
L0_D2.4_U20,L20_D1.2_U20,6,0.860110037614427,cosine
L0_D2.4_U20,L20_D3.6_U20,7,0.8450373475889389,cosine
L0_D2.4_U20,L340_D1.2_U20,8,0.8224571157606974,cosine
L0_D2.4_U20,L0_D2.4_U200,9,0.8215344318458766,cosine
L0_D2.4_U20,L340_D2.4_U20,10,0.8163443849025843,cosine
L0_D2.4_U200,L0_D1.2_U200,1,0.9724490966160659,cosine
L0_D2.4_U200,L0_D4.8_U200,2,0.9546312657023013,cosine
L0_D2.4_U200,L0_D3.6_U200,3,0.9331636391907332,cosine
L0_D2.4_U200,L0_D0_U200,4,0.895400599164843,cosine
L0_D2.4_U200,L0_D2.4_U20,5,0.8215344318458766,cosine
L0_D2.4_U200,L0_D3.6_U20,6,0.8196415636979032,cosine
L0_D2.4_U200,L0_D7.2_U200,7,0.8169864725158077,cosine
L0_D2.4_U200,L0_D6_U200,8,0.8134042989846249,cosine
L0_D2.4_U200,L0_D9.6_U200,9,0.810772004957699,cosine
L0_D2.4_U200,L20_D3.6_U220,10,0.801979455431386,cosine
L0_D2.4_U220,L0_D0_U220,1,0.8746435608106504,cosine
L0_D2.4_U220,L0_D4.8_U220,2,0.8533380487932203,cosine
L0_D2.4_U220,L0_D3.6_U220,3,0.8323368600063562,cosine
L0_D2.4_U220,L20_D4.8_U240,4,0.8298369271808859,cosine
L0_D2.4_U220,L0_D6_U220,5,0.8268847156142041,cosine
L0_D2.4_U220,L20_D0_U240,6,0.8145441126038605,cosine
L0_D2.4_U220,L20_D1.2_U240,7,0.8047988296389584,cosine
L0_D2.4_U220,L0_D1.2_U220,8,0.8035887122156853,cosine
L0_D2.4_U220,L340_D0_U220,9,0.778738415558906,cosine
L0_D2.4_U220,L200_D0_U220,10,0.7678129981497601,cosine
L0_D2.4_U240,L0_D6_U140,1,0.9243805472617109,cosine
L0_D2.4_U240,L340_D4.8_U140,2,0.9233160500479112,cosine
L0_D2.4_U240,L0_D0_U320,3,0.9065510131245297,cosine
L0_D2.4_U240,L20_D1.2_U140,4,0.8955012732382133,cosine
L0_D2.4_U240,L0_D1.2_U140,5,0.8953458365902996,cosine
L0_D2.4_U240,L0_D4.8_U0,6,0.8838066810837513,cosine
L0_D2.4_U240,L0_D0_U340,7,0.8706834753864646,cosine
L0_D2.4_U240,L0_D4.8_U320,8,0.8581585166768209,cosine
L0_D2.4_U240,L0_D2.4_U140,9,0.851370756070192,cosine
L0_D2.4_U240,L0_D9.6_U320,10,0.8503286129189043,cosine
L0_D2.4_U260,L0_D1.2_U260,1,0.9895310583819065,cosine
L0_D2.4_U260,L20_D2.4_U260,2,0.9763136780430332,cosine
L0_D2.4_U260,L20_D1.2_U260,3,0.9640631697903351,cosine
L0_D2.4_U260,L340_D1.2_U260,4,0.9490992452278012,cosine
L0_D2.4_U260,L340_D2.4_U260,5,0.9397029622532064,cosine
L0_D2.4_U260,L20_D3.6_U260,6,0.8842373023012521,cosine
L0_D2.4_U260,L220_D0_U120,7,0.8696293194078079,cosine
L0_D2.4_U260,L160_D0_U260,8,0.8688515866835018,cosine
L0_D2.4_U260,L0_D0_U240,9,0.8602345040132724,cosine
L0_D2.4_U260,L220_D2.4_U120,10,0.8594079812568176,cosine
L0_D2.4_U280,L0_D1.2_U280,1,0.9909877514611373,cosine
L0_D2.4_U280,L0_D4.8_U280,2,0.9691281485714122,cosine
L0_D2.4_U280,L0_D3.6_U280,3,0.9550365313262276,cosine
L0_D2.4_U280,L0_D0_U80,4,0.947358298963635,cosine
L0_D2.4_U280,L0_D0_U280,5,0.9342053239644859,cosine
L0_D2.4_U280,L20_D4.8_U280,6,0.9172966313686876,cosine
L0_D2.4_U280,L340_D1.2_U280,7,0.8979388588956498,cosine
L0_D2.4_U280,L340_D2.4_U280,8,0.8956241211100097,cosine
L0_D2.4_U280,L340_D3.6_U280,9,0.8769319408970837,cosine
L0_D2.4_U280,L0_D6_U280,10,0.8726671063635209,cosine
L0_D2.4_U300,L0_D1.2_U300,1,0.9910949158714866,cosine
L0_D2.4_U300,L0_D0_U300,2,0.9474121362751028,cosine
L0_D2.4_U300,L20_D0_U300,3,0.9449178777545796,cosine
L0_D2.4_U300,L0_D4.8_U300,4,0.9225862267645933,cosine
L0_D2.4_U300,L20_D4.8_U300,5,0.8986549647380581,cosine
L0_D2.4_U300,L20_D9.6_U300,6,0.8819339161173787,cosine
L0_D2.4_U300,L20_D7.2_U300,7,0.8761208054909465,cosine
L0_D2.4_U300,L20_D6_U300,8,0.8720158123485745,cosine
L0_D2.4_U300,L0_D2.4_U320,9,0.860449574626654,cosine
L0_D2.4_U300,L340_D2.4_U300,10,0.8600745270322802,cosine
L0_D2.4_U320,L0_D1.2_U320,1,0.9280739814832668,cosine
L0_D2.4_U320,L0_D7.2_U320,2,0.9115673916447681,cosine
L0_D2.4_U320,L340_D1.2_U320,3,0.9103599903079851,cosine
L0_D2.4_U320,L340_D0_U320,4,0.9005338288513295,cosine
L0_D2.4_U320,L0_D0_U300,5,0.8981550671842755,cosine
L0_D2.4_U320,L0_D1.2_U300,6,0.8953255094464253,cosine
L0_D2.4_U320,L0_D3.6_U340,7,0.8840814462439452,cosine
L0_D2.4_U320,L20_D0_U320,8,0.875841141052849,cosine
L0_D2.4_U320,L340_D4.8_U320,9,0.8749850377837194,cosine
L0_D2.4_U320,L0_D4.8_U340,10,0.8635336298838548,cosine
L0_D2.4_U340,L0_D6_U340,1,0.9651504553555954,cosine
L0_D2.4_U340,L0_D1.2_U0,2,0.9159219179593933,cosine
L0_D2.4_U340,L0_D3.6_U0,3,0.897459442203422,cosine
L0_D2.4_U340,L0_D7.2_U340,4,0.888601584097053,cosine
L0_D2.4_U340,L340_D1.2_U340,5,0.8727874916981806,cosine
L0_D2.4_U340,L0_D2.4_U160,6,0.8595828608536423,cosine
L0_D2.4_U340,L340_D2.4_U340,7,0.8553402779981294,cosine
L0_D2.4_U340,L0_D1.2_U340,8,0.8529308701889353,cosine
L0_D2.4_U340,L0_D0_U20,9,0.8432590025425307,cosine
L0_D2.4_U340,L0_D1.2_U160,10,0.8411380719488176,cosine
L0_D2.4_U40,L0_D4.8_U40,1,0.9872599299589349,cosine
L0_D2.4_U40,L0_D3.6_U40,2,0.9840270203901142,cosine
L0_D2.4_U40,L0_D1.2_U40,3,0.9817105141428045,cosine
L0_D2.4_U40,L0_D0_U40,4,0.9483598572570938,cosine
L0_D2.4_U40,L20_D2.4_U40,5,0.935932697712214,cosine
L0_D2.4_U40,L20_D3.6_U40,6,0.9292321129883763,cosine
L0_D2.4_U40,L0_D6_U40,7,0.9257648806225245,cosine
L0_D2.4_U40,L20_D1.2_U40,8,0.9210540950353286,cosine
L0_D2.4_U40,L20_D4.8_U40,9,0.9186857483601366,cosine
L0_D2.4_U40,L0_D7.2_U40,10,0.9026935328824386,cosine
L0_D2.4_U60,L0_D3.6_U60,1,0.9903732261126312,cosine
L0_D2.4_U60,L0_D1.2_U60,2,0.9889176187015541,cosine
L0_D2.4_U60,L0_D1.2_U80,3,0.9724151585669818,cosine
L0_D2.4_U60,L0_D0_U60,4,0.9620458737204138,cosine
L0_D2.4_U60,L0_D2.4_U80,5,0.9594329756652107,cosine
L0_D2.4_U60,L20_D1.2_U80,6,0.9367424041191887,cosine
L0_D2.4_U60,L20_D2.4_U80,7,0.932036332803968,cosine
L0_D2.4_U60,L20_D3.6_U80,8,0.926881660670207,cosine
L0_D2.4_U60,L20_D4.8_U80,9,0.9258040479565537,cosine
L0_D2.4_U60,L0_D6_U60,10,0.9202392970952605,cosine
L0_D2.4_U80,L0_D1.2_U80,1,0.9879944006482535,cosine
L0_D2.4_U80,L0_D3.6_U60,2,0.9608821849938403,cosine
L0_D2.4_U80,L0_D2.4_U60,3,0.9594329756652107,cosine
L0_D2.4_U80,L0_D1.2_U60,4,0.9580141103028708,cosine
L0_D2.4_U80,L20_D4.8_U80,5,0.9493056120334323,cosine
L0_D2.4_U80,L20_D0_U80,6,0.9348169994697305,cosine
L0_D2.4_U80,L0_D0_U60,7,0.9184304844936457,cosine
L0_D2.4_U80,L20_D3.6_U80,8,0.9159325510235884,cosine
L0_D2.4_U80,L0_D3.6_U80,9,0.9056354749629135,cosine
L0_D2.4_U80,L20_D2.4_U80,10,0.9029358724818829,cosine
L0_D3.6_U0,L0_D1.2_U0,1,0.9818754097219136,cosine
L0_D3.6_U0,L0_D2.4_U0,2,0.9690684187553007,cosine
L0_D3.6_U0,L0_D2.4_U340,3,0.897459442203422,cosine
L0_D3.6_U0,L0_D0_U20,4,0.877085967823424,cosine
L0_D3.6_U0,L0_D6_U340,5,0.8506847054355501,cosine
L0_D3.6_U0,L0_D6_U0,6,0.8445135642433169,cosine
L0_D3.6_U0,L0_D8.4_U0,7,0.822987809796945,cosine
L0_D3.6_U0,L0_D2.4_U160,8,0.8221906536360267,cosine
L0_D3.6_U0,L0_D1.2_U160,9,0.8146332619277828,cosine
L0_D3.6_U0,L340_D0_U0,10,0.8132506056478066,cosine
L0_D3.6_U100,L0_D4.8_U100,1,0.9582299725888839,cosine
L0_D3.6_U100,L0_D6_U100,2,0.9456532992525992,cosine
L0_D3.6_U100,L0_D7.2_U100,3,0.938031420300549,cosine
L0_D3.6_U100,L0_D3.6_U300,4,0.93657428341401,cosine
L0_D3.6_U100,L0_D4.8_U120,5,0.9350016572153146,cosine
L0_D3.6_U100,L340_D3.6_U300,6,0.9319413077315808,cosine
L0_D3.6_U100,L20_D6_U100,7,0.9154105862508165,cosine
L0_D3.6_U100,L340_D4.8_U100,8,0.9044021623592504,cosine
L0_D3.6_U100,L180_D8.4_U300,9,0.898881980339229,cosine
L0_D3.6_U100,L340_D4.8_U300,10,0.8980101810808028,cosine
L0_D3.6_U120,L0_D2.4_U120,1,0.9840288630734686,cosine
L0_D3.6_U120,L0_D0_U120,2,0.9714144557083974,cosine
L0_D3.6_U120,L0_D1.2_U120,3,0.9552200517312323,cosine
L0_D3.6_U120,L0_D7.2_U120,4,0.9027050894129215,cosine
L0_D3.6_U120,L0_D6_U120,5,0.9024033186222381,cosine
L0_D3.6_U120,L340_D0_U120,6,0.8957588223003514,cosine
L0_D3.6_U120,L340_D3.6_U120,7,0.8904489785859401,cosine
L0_D3.6_U120,L340_D2.4_U120,8,0.8874339014869882,cosine
L0_D3.6_U120,L20_D4.8_U120,9,0.8521006715708094,cosine
L0_D3.6_U120,L0_D8.4_U120,10,0.8502040876904828,cosine
L0_D3.6_U140,L0_D4.8_U140,1,0.9834741207533819,cosine
L0_D3.6_U140,L0_D0_U140,2,0.9669914439053942,cosine
L0_D3.6_U140,L0_D2.4_U140,3,0.9162860206591369,cosine
L0_D3.6_U140,L20_D4.8_U140,4,0.9114669186645942,cosine
L0_D3.6_U140,L0_D7.2_U140,5,0.8781804385875106,cosine
L0_D3.6_U140,L20_D7.2_U320,6,0.860984341870608,cosine
L0_D3.6_U140,L0_D1.2_U340,7,0.8583442094441689,cosine
L0_D3.6_U140,L20_D1.2_U140,8,0.8524461269445337,cosine
L0_D3.6_U140,L340_D0_U140,9,0.8523895019858941,cosine
L0_D3.6_U140,L0_D9.6_U140,10,0.8501315285194756,cosine
L0_D3.6_U160,L0_D4.8_U160,1,0.9857608193888036,cosine
L0_D3.6_U160,L0_D2.4_U160,2,0.9275669156345169,cosine
L0_D3.6_U160,L0_D1.2_U160,3,0.86229159743654,cosine
L0_D3.6_U160,L0_D0_U160,4,0.8456945369033377,cosine
L0_D3.6_U160,L0_D0_U180,5,0.839159773085149,cosine
L0_D3.6_U160,L0_D1.2_U180,6,0.8221925550113895,cosine
L0_D3.6_U160,L0_D6_U160,7,0.818936917292904,cosine
L0_D3.6_U160,L340_D4.8_U180,8,0.8171308912056348,cosine
L0_D3.6_U160,L340_D3.6_U180,9,0.810879464737617,cosine
L0_D3.6_U160,L0_D7.2_U340,10,0.8036889859304517,cosine
L0_D3.6_U180,L0_D4.8_U180,1,0.9922584431267586,cosine
L0_D3.6_U180,L0_D2.4_U180,2,0.9655744332440583,cosine
L0_D3.6_U180,L0_D1.2_U180,3,0.8827449842152064,cosine
L0_D3.6_U180,L0_D6_U180,4,0.8692279665194572,cosine
L0_D3.6_U180,L340_D4.8_U180,5,0.8449721994133499,cosine
L0_D3.6_U180,L0_D7.2_U180,6,0.8197922035611492,cosine
L0_D3.6_U180,L340_D2.4_U180,7,0.8162027331637989,cosine
L0_D3.6_U180,L0_D0_U180,8,0.8008714009265713,cosine
L0_D3.6_U180,L0_D4.8_U200,9,0.7879266162948659,cosine
L0_D3.6_U180,L0_D9.6_U180,10,0.7820598057369993,cosine
L0_D3.6_U20,L0_D4.8_U20,1,0.9805038498143887,cosine
L0_D3.6_U20,L0_D2.4_U20,2,0.9732033513613254,cosine
L0_D3.6_U20,L0_D1.2_U20,3,0.9420587081962577,cosine
L0_D3.6_U20,L20_D3.6_U20,4,0.9038949983436239,cosine
L0_D3.6_U20,L20_D2.4_U20,5,0.8981413403776212,cosine
L0_D3.6_U20,L20_D4.8_U20,6,0.8703407230128213,cosine
L0_D3.6_U20,L20_D1.2_U20,7,0.8651252106169186,cosine
L0_D3.6_U20,L0_D2.4_U40,8,0.8482532024561396,cosine
L0_D3.6_U20,L0_D3.6_U40,9,0.8341518005970777,cosine
L0_D3.6_U20,L0_D1.2_U40,10,0.8337278530878314,cosine
L0_D3.6_U200,L0_D4.8_U200,1,0.9897970795993567,cosine
L0_D3.6_U200,L0_D2.4_U200,2,0.9331636391907332,cosine
L0_D3.6_U200,L0_D1.2_U200,3,0.8804757062725969,cosine
L0_D3.6_U200,L0_D0_U200,4,0.8228529245677841,cosine
L0_D3.6_U200,L0_D4.8_U180,5,0.7883600197596327,cosine
L0_D3.6_U200,L0_D2.4_U20,6,0.7877600132468621,cosine
L0_D3.6_U200,L0_D4.8_U20,7,0.7875703957802278,cosine
L0_D3.6_U200,L0_D1.2_U220,8,0.784154578754022,cosine
L0_D3.6_U200,L0_D1.2_U180,9,0.7835547440613603,cosine
L0_D3.6_U200,L0_D2.4_U180,10,0.7776086924115486,cosine
L0_D3.6_U220,L0_D4.8_U220,1,0.9841309138095727,cosine
L0_D3.6_U220,L340_D4.8_U200,2,0.8426626698977749,cosine
L0_D3.6_U220,L0_D2.4_U220,3,0.8323368600063562,cosine
L0_D3.6_U220,L0_D6_U220,4,0.8292248204213694,cosine
L0_D3.6_U220,L340_D3.6_U200,5,0.826857224375452,cosine
L0_D3.6_U220,L340_D0_U220,6,0.7950629229124051,cosine
L0_D3.6_U220,L340_D1.2_U220,7,0.786693946819172,cosine
L0_D3.6_U220,L340_D1.2_U200,8,0.7826330852839237,cosine
L0_D3.6_U220,L340_D4.8_U220,9,0.7818406008101632,cosine
L0_D3.6_U220,L340_D2.4_U200,10,0.7680060743593321,cosine
L0_D3.6_U240,L0_D4.8_U240,1,0.9241455404344108,cosine
L0_D3.6_U240,L0_D6_U240,2,0.8786715541752931,cosine
L0_D3.6_U240,L0_D1.2_U240,3,0.845805930135366,cosine
L0_D3.6_U240,L0_D0_U240,4,0.8427937823301829,cosine
L0_D3.6_U240,L20_D6_U260,5,0.8392404830429945,cosine
L0_D3.6_U240,L20_D8.4_U260,6,0.8335899051960806,cosine
L0_D3.6_U240,L20_D3.6_U240,7,0.8283740064889742,cosine
L0_D3.6_U240,L20_D7.2_U260,8,0.8114012481014314,cosine
L0_D3.6_U240,L20_D0_U260,9,0.8050515626620384,cosine
L0_D3.6_U240,L0_D0_U260,10,0.8001211809955023,cosine
L0_D3.6_U260,L0_D4.8_U260,1,0.9927466161293361,cosine
L0_D3.6_U260,L20_D4.8_U260,2,0.921199038896763,cosine
L0_D3.6_U260,L0_D6_U260,3,0.9181351489286484,cosine
L0_D3.6_U260,L340_D4.8_U260,4,0.9118582314993217,cosine
L0_D3.6_U260,L0_D0_U260,5,0.9079558511230932,cosine
L0_D3.6_U260,L340_D0_U260,6,0.9071327228716489,cosine
L0_D3.6_U260,L340_D3.6_U260,7,0.8905141733707442,cosine
L0_D3.6_U260,L0_D9.6_U260,8,0.8765096742783234,cosine
L0_D3.6_U260,L20_D6_U260,9,0.875308737312243,cosine
L0_D3.6_U260,L340_D6_U260,10,0.8563221233498098,cosine
L0_D3.6_U280,L0_D4.8_U280,1,0.9788963605450968,cosine
L0_D3.6_U280,L0_D2.4_U280,2,0.9550365313262276,cosine
L0_D3.6_U280,L340_D1.2_U280,3,0.9525126209355473,cosine
L0_D3.6_U280,L340_D2.4_U280,4,0.9459792498562718,cosine
L0_D3.6_U280,L0_D1.2_U280,5,0.9458083861001181,cosine
L0_D3.6_U280,L340_D3.6_U280,6,0.9451363381717756,cosine
L0_D3.6_U280,L0_D0_U280,7,0.9397128661253416,cosine
L0_D3.6_U280,L0_D4.8_U80,8,0.9293871614631495,cosine
L0_D3.6_U280,L340_D4.8_U280,9,0.9193597647831422,cosine
L0_D3.6_U280,L340_D0_U280,10,0.9132145904031163,cosine
L0_D3.6_U300,L0_D4.8_U300,1,0.9746335898037937,cosine
L0_D3.6_U300,L20_D4.8_U300,2,0.9517436923953144,cosine
L0_D3.6_U300,L0_D3.6_U100,3,0.93657428341401,cosine
L0_D3.6_U300,L20_D6_U300,4,0.9324397898254942,cosine
L0_D3.6_U300,L340_D3.6_U300,5,0.9310725047951551,cosine
L0_D3.6_U300,L20_D3.6_U300,6,0.928838959922617,cosine
L0_D3.6_U300,L0_D0_U300,7,0.9285327395113817,cosine
L0_D3.6_U300,L340_D2.4_U300,8,0.9136871370801423,cosine
L0_D3.6_U300,L20_D4.8_U100,9,0.9096091361920103,cosine
L0_D3.6_U300,L340_D1.2_U300,10,0.8961809115592339,cosine
L0_D3.6_U320,L0_D4.8_U320,1,0.995213270100892,cosine
L0_D3.6_U320,L0_D1.2_U320,2,0.9653858899739106,cosine
L0_D3.6_U320,L0_D0_U320,3,0.9628485011425509,cosine
L0_D3.6_U320,L0_D6_U320,4,0.913536706682003,cosine
L0_D3.6_U320,L0_D4.8_U120,5,0.9043314384154244,cosine
L0_D3.6_U320,L0_D8.4_U300,6,0.8617866942030075,cosine
L0_D3.6_U320,L0_D4.8_U300,7,0.86104173435322,cosine
L0_D3.6_U320,L0_D8.4_U320,8,0.8602105262387753,cosine
L0_D3.6_U320,L0_D7.2_U300,9,0.8574067231684667,cosine
L0_D3.6_U320,L20_D4.8_U320,10,0.854889659969759,cosine
L0_D3.6_U340,L0_D4.8_U340,1,0.9972321814217132,cosine
L0_D3.6_U340,L0_D1.2_U340,2,0.9643439162060309,cosine
L0_D3.6_U340,L0_D0_U340,3,0.9402162302582862,cosine
L0_D3.6_U340,L0_D0_U0,4,0.9200710256722784,cosine
L0_D3.6_U340,L0_D8.4_U340,5,0.9154835559504895,cosine
L0_D3.6_U340,L0_D9.6_U340,6,0.9140306980391146,cosine
L0_D3.6_U340,L340_D4.8_U340,7,0.9084938591726671,cosine
L0_D3.6_U340,L20_D1.2_U140,8,0.9057415500017246,cosine
L0_D3.6_U340,L0_D6_U140,9,0.9036446868315191,cosine
L0_D3.6_U340,L340_D3.6_U340,10,0.895254790618207,cosine
L0_D3.6_U40,L0_D4.8_U40,1,0.994787442743953,cosine
L0_D3.6_U40,L0_D2.4_U40,2,0.9840270203901142,cosine
L0_D3.6_U40,L20_D4.8_U40,3,0.94655919160384,cosine
L0_D3.6_U40,L20_D3.6_U40,4,0.9428697640994963,cosine
L0_D3.6_U40,L0_D1.2_U40,5,0.9369413450591477,cosine
L0_D3.6_U40,L20_D2.4_U40,6,0.9299047243132852,cosine
L0_D3.6_U40,L20_D1.2_U40,7,0.9193229042567689,cosine
L0_D3.6_U40,L0_D6_U40,8,0.9068341554020476,cosine
L0_D3.6_U40,L200_D4.8_U40,9,0.8994359551527049,cosine
L0_D3.6_U40,L0_D7.2_U40,10,0.8924583751758821,cosine
L0_D3.6_U60,L0_D2.4_U60,1,0.9903732261126312,cosine
L0_D3.6_U60,L0_D1.2_U60,2,0.9708236252440511,cosine
L0_D3.6_U60,L0_D2.4_U80,3,0.9608821849938403,cosine
L0_D3.6_U60,L0_D1.2_U80,4,0.960262802655669,cosine
L0_D3.6_U60,L20_D3.6_U80,5,0.948435806778375,cosine
L0_D3.6_U60,L20_D1.2_U80,6,0.9448256786747917,cosine
L0_D3.6_U60,L0_D0_U60,7,0.9447782906247423,cosine
L0_D3.6_U60,L20_D2.4_U80,8,0.9441014275153811,cosine
L0_D3.6_U60,L20_D4.8_U80,9,0.9413711973610353,cosine
L0_D3.6_U60,L20_D2.4_U60,10,0.9063567898212213,cosine
L0_D3.6_U80,L0_D2.4_U80,1,0.9056354749629135,cosine
L0_D3.6_U80,L340_D3.6_U60,2,0.8957387985707025,cosine
L0_D3.6_U80,L0_D1.2_U80,3,0.8855614675303957,cosine
L0_D3.6_U80,L0_D0_U80,4,0.8812105191077565,cosine
L0_D3.6_U80,L340_D4.8_U60,5,0.8729222051176029,cosine
L0_D3.6_U80,L20_D0_U80,6,0.8555779176205969,cosine
L0_D3.6_U80,L20_D4.8_U80,7,0.8490564916628253,cosine
L0_D3.6_U80,L0_D1.2_U60,8,0.8459986990989293,cosine
L0_D3.6_U80,L0_D8.4_U80,9,0.8458774106502887,cosine
L0_D3.6_U80,L340_D2.4_U60,10,0.8458627109810241,cosine
L0_D4.8_U0,L0_D0_U340,1,0.9356528304491704,cosine
L0_D4.8_U0,L340_D4.8_U0,2,0.9340501190347806,cosine
L0_D4.8_U0,L0_D4.8_U340,3,0.9071453266947157,cosine
L0_D4.8_U0,L0_D6_U140,4,0.9045274416416721,cosine
L0_D4.8_U0,L20_D0_U340,5,0.8961988589813177,cosine
L0_D4.8_U0,L0_D3.6_U340,6,0.892305389220216,cosine
L0_D4.8_U0,L0_D2.4_U240,7,0.8838066810837513,cosine
L0_D4.8_U0,L0_D0_U0,8,0.8791221493651876,cosine
L0_D4.8_U0,L0_D0_U320,9,0.8736324751697395,cosine
L0_D4.8_U0,L20_D4.8_U340,10,0.8727213346289585,cosine
L0_D4.8_U100,L0_D6_U100,1,0.9863979565951522,cosine
L0_D4.8_U100,L0_D7.2_U100,2,0.9670102055178381,cosine
L0_D4.8_U100,L0_D3.6_U100,3,0.9582299725888839,cosine
L0_D4.8_U100,L20_D6_U100,4,0.9564190181576334,cosine
L0_D4.8_U100,L160_D9.6_U300,5,0.9517906552739962,cosine
L0_D4.8_U100,L180_D8.4_U300,6,0.9441987649316163,cosine
L0_D4.8_U100,L340_D4.8_U100,7,0.9418002939350756,cosine
L0_D4.8_U100,L160_D1.2_U300,8,0.9187739952153727,cosine
L0_D4.8_U100,L0_D4.8_U120,9,0.913522087820377,cosine
L0_D4.8_U100,L160_D0_U300,10,0.9078145839615331,cosine
L0_D4.8_U120,L0_D3.6_U100,1,0.9350016572153146,cosine
L0_D4.8_U120,L0_D4.8_U100,2,0.913522087820377,cosine
L0_D4.8_U120,L0_D3.6_U320,3,0.9043314384154244,cosine
L0_D4.8_U120,L0_D4.8_U320,4,0.8978105545354924,cosine
L0_D4.8_U120,L0_D6_U100,5,0.8811379160013164,cosine
L0_D4.8_U120,L180_D0_U300,6,0.8772908352970387,cosine
L0_D4.8_U120,L20_D6_U120,7,0.8758818306441442,cosine
L0_D4.8_U120,L0_D3.6_U300,8,0.8697039757039406,cosine
L0_D4.8_U120,L20_D6_U100,9,0.8690856143943958,cosine
L0_D4.8_U120,L160_D1.2_U300,10,0.863113943743096,cosine
L0_D4.8_U140,L0_D3.6_U140,1,0.9834741207533819,cosine
L0_D4.8_U140,L0_D0_U140,2,0.9486609132403515,cosine
L0_D4.8_U140,L20_D4.8_U140,3,0.9267551054599876,cosine
L0_D4.8_U140,L0_D2.4_U140,4,0.918599829694805,cosine
L0_D4.8_U140,L20_D7.2_U320,5,0.8710504198538671,cosine
L0_D4.8_U140,L20_D8.4_U320,6,0.8686544306032455,cosine
L0_D4.8_U140,L20_D6_U320,7,0.8601667512645162,cosine
L0_D4.8_U140,L0_D7.2_U140,8,0.8589386380034681,cosine
L0_D4.8_U140,L0_D1.2_U340,9,0.8583550286507802,cosine
L0_D4.8_U140,L20_D1.2_U140,10,0.8535445557833352,cosine
L0_D4.8_U160,L0_D3.6_U160,1,0.9857608193888036,cosine
L0_D4.8_U160,L0_D2.4_U160,2,0.9170936456467631,cosine
L0_D4.8_U160,L0_D6_U160,3,0.8709871279768794,cosine
L0_D4.8_U160,L0_D1.2_U160,4,0.8681869179499454,cosine
L0_D4.8_U160,L0_D0_U160,5,0.8602160655875374,cosine
