,file_id,r_bottom,displacement,r_upper,energy_values_experimental,adjusted_energy
1835,r280_t2.4_t2.4_80_transformed.cif,280,2.4,80,-936.48209,0.1577100000000655
1836,r280_t3.6_t3.6_0_transformed.cif,280,3.6,0,-936.21079,0.429010000000062
1837,r280_t3.6_t3.6_100_transformed.cif,280,3.6,100,-936.43992,0.1998800000000073
1838,r280_t3.6_t3.6_120_transformed.cif,280,3.6,120,-936.60083,0.038970000000063
1839,r280_t3.6_t3.6_140_transformed.cif,280,3.6,140,-936.60539,0.0344099999999798
1840,r280_t3.6_t3.6_160_transformed.cif,280,3.6,160,-936.51854,0.1212600000000065
1841,r280_t3.6_t3.6_180_transformed.cif,280,3.6,180,-936.48122,0.158580000000029
1842,r280_t3.6_t3.6_200_transformed.cif,280,3.6,200,-936.44876,0.1910400000000436
1843,r280_t3.6_t3.6_20_transformed.cif,280,3.6,20,-936.11557,0.5242299999999886
1844,r280_t3.6_t3.6_220_transformed.cif,280,3.6,220,-936.40225,0.2375500000000556
1845,r280_t3.6_t3.6_240_transformed.cif,280,3.6,240,-937.04124,-0.4014399999999796
1846,r280_t3.6_t3.6_260_transformed.cif,280,3.6,260,-936.31854,0.321260000000052
1847,r280_t3.6_t3.6_280_transformed.cif,280,3.6,280,-937.03463,-0.3948299999999562
1848,r280_t3.6_t3.6_300_transformed.cif,280,3.6,300,-936.86366,-0.2238599999999451
1849,r280_t3.6_t3.6_320_transformed.cif,280,3.6,320,-936.47067,0.1691299999999955
1850,r280_t3.6_t3.6_340_transformed.cif,280,3.6,340,-936.26362,0.3761800000000903
1851,r280_t3.6_t3.6_40_transformed.cif,280,3.6,40,-936.22135,0.4184500000000071
1852,r280_t3.6_t3.6_60_transformed.cif,280,3.6,60,-936.47777,0.1620300000000725
1853,r280_t3.6_t3.6_80_transformed.cif,280,3.6,80,-936.49295,0.1468500000000858
1854,r280_t4.8_t4.8_0_transformed.cif,280,4.8,0,-936.19844,0.4413600000000315
1855,r280_t4.8_t4.8_100_transformed.cif,280,4.8,100,-936.36856,0.2712400000000343
1856,r280_t4.8_t4.8_120_transformed.cif,280,4.8,120,-936.71681,-0.0770099999999729
1857,r280_t4.8_t4.8_140_transformed.cif,280,4.8,140,-936.81545,-0.1756500000000187
1858,r280_t4.8_t4.8_160_transformed.cif,280,4.8,160,-936.62777,0.0120299999999815
1859,r280_t4.8_t4.8_180_transformed.cif,280,4.8,180,-936.44166,0.1981400000000803
1860,r280_t4.8_t4.8_200_transformed.cif,280,4.8,200,-936.38066,0.2591400000000021
1861,r280_t4.8_t4.8_20_transformed.cif,280,4.8,20,-936.14411,0.4956900000000814
1862,r280_t4.8_t4.8_220_transformed.cif,280,4.8,220,-936.37748,0.2623200000000452
1863,r280_t4.8_t4.8_240_transformed.cif,280,4.8,240,-936.94885,-0.3090499999999565
1864,r280_t4.8_t4.8_260_transformed.cif,280,4.8,260,-937.16901,-0.5292099999999209
1865,r280_t4.8_t4.8_280_transformed.cif,280,4.8,280,-937.00582,-0.3660199999999349
1866,r280_t4.8_t4.8_300_transformed.cif,280,4.8,300,-937.01059,-0.3707899999999426
1867,r280_t4.8_t4.8_320_transformed.cif,280,4.8,320,-936.91923,-0.2794299999999339
1868,r280_t4.8_t4.8_340_transformed.cif,280,4.8,340,-936.23613,0.4036700000000337
1869,r280_t4.8_t4.8_40_transformed.cif,280,4.8,40,-936.21122,0.4285800000000108
1870,r280_t4.8_t4.8_60_transformed.cif,280,4.8,60,-936.41838,0.2214200000000801
1871,r280_t4.8_t4.8_80_transformed.cif,280,4.8,80,-936.41233,0.2274700000000393
1872,r280_t6.0_t6.0_0_transformed.cif,280,6.0,0,-936.24077,0.3990300000000388
1873,r280_t6.0_t6.0_100_transformed.cif,280,6.0,100,-936.99028,-0.3504799999999477
1874,r280_t6.0_t6.0_120_transformed.cif,280,6.0,120,-936.31766,0.3221399999999903
1875,r280_t6.0_t6.0_140_transformed.cif,280,6.0,140,-936.45313,0.1866700000000491
1876,r280_t6.0_t6.0_160_transformed.cif,280,6.0,160,-936.66134,-0.021539999999959
1877,r280_t6.0_t6.0_180_transformed.cif,280,6.0,180,-936.73211,-0.0923099999999976
1878,r280_t6.0_t6.0_200_transformed.cif,280,6.0,200,-936.20513,0.4346699999999828
1879,r280_t6.0_t6.0_20_transformed.cif,280,6.0,20,-936.15533,0.4844699999999875
1880,r280_t6.0_t6.0_220_transformed.cif,280,6.0,220,-936.39253,0.2472700000000713
1881,r280_t6.0_t6.0_240_transformed.cif,280,6.0,240,-936.32896,0.3108399999999847
1882,r280_t6.0_t6.0_260_transformed.cif,280,6.0,260,-936.38924,0.250560000000064
1883,r280_t6.0_t6.0_280_transformed.cif,280,6.0,280,-936.47086,0.1689400000000205
1884,r280_t6.0_t6.0_300_transformed.cif,280,6.0,300,-936.19715,0.4426500000000715
1885,r280_t6.0_t6.0_320_transformed.cif,280,6.0,320,-936.27193,0.367870000000039
1886,r280_t6.0_t6.0_340_transformed.cif,280,6.0,340,-936.33749,0.302310000000034
1887,r280_t6.0_t6.0_40_transformed.cif,280,6.0,40,-936.20248,0.4373199999999997
1888,r280_t6.0_t6.0_60_transformed.cif,280,6.0,60,-936.40115,0.2386500000000069
1889,r280_t6.0_t6.0_80_transformed.cif,280,6.0,80,-936.45765,0.1821500000000924
1890,r280_t7.2_t7.2_0_transformed.cif,280,7.2,0,-936.38052,0.2592799999999897
1891,r280_t7.2_t7.2_100_transformed.cif,280,7.2,100,-936.47926,0.1605400000000827
1892,r280_t7.2_t7.2_120_transformed.cif,280,7.2,120,-936.41049,0.2293100000000549
1893,r280_t7.2_t7.2_140_transformed.cif,280,7.2,140,-936.74993,-0.1101299999999128
1894,r280_t7.2_t7.2_160_transformed.cif,280,7.2,160,-936.65398,-0.0141800000000102
1895,r280_t7.2_t7.2_180_transformed.cif,280,7.2,180,-936.63203,0.0077700000000504
1896,r280_t7.2_t7.2_200_transformed.cif,280,7.2,200,-936.27768,0.3621200000000044
1897,r280_t7.2_t7.2_20_transformed.cif,280,7.2,20,-936.15984,0.4799600000000055
1898,r280_t7.2_t7.2_220_transformed.cif,280,7.2,220,-936.28253,0.357270000000085
1899,r280_t7.2_t7.2_240_transformed.cif,280,7.2,240,-936.36096,0.2788400000000592
1900,r280_t7.2_t7.2_260_transformed.cif,280,7.2,260,-936.30086,0.3389400000000933
1901,r280_t7.2_t7.2_280_transformed.cif,280,7.2,280,-936.31921,0.3205900000000383
1902,r280_t7.2_t7.2_300_transformed.cif,280,7.2,300,-936.3097,0.3301000000000158
1903,r280_t7.2_t7.2_320_transformed.cif,280,7.2,320,-936.34316,0.2966400000000249
1904,r280_t7.2_t7.2_340_transformed.cif,280,7.2,340,-936.51716,0.1226400000000467
1905,r280_t7.2_t7.2_40_transformed.cif,280,7.2,40,-936.21338,0.4264200000000073
1906,r280_t7.2_t7.2_60_transformed.cif,280,7.2,60,-936.50629,0.1335100000000011
1907,r280_t7.2_t7.2_80_transformed.cif,280,7.2,80,-936.47209,0.1677100000000564
1908,r280_t8.4_t8.4_0_transformed.cif,280,8.4,0,-936.45731,0.1824900000000298
1909,r280_t8.4_t8.4_100_transformed.cif,280,8.4,100,-936.49628,0.1435200000000804
1910,r280_t8.4_t8.4_120_transformed.cif,280,8.4,120,-936.37332,0.2664800000000014
1911,r280_t8.4_t8.4_140_transformed.cif,280,8.4,140,-936.22418,0.4156199999999899
1912,r280_t8.4_t8.4_160_transformed.cif,280,8.4,160,-936.21113,0.428670000000011
1913,r280_t8.4_t8.4_180_transformed.cif,280,8.4,180,-936.12945,0.5103500000000167
1914,r280_t8.4_t8.4_200_transformed.cif,280,8.4,200,-936.26786,0.371939999999995
1915,r280_t8.4_t8.4_20_transformed.cif,280,8.4,20,-936.14603,0.4937700000000404
1916,r280_t8.4_t8.4_220_transformed.cif,280,8.4,220,-936.46047,0.1793300000000499
1917,r280_t8.4_t8.4_240_transformed.cif,280,8.4,240,-936.40871,0.2310899999999947
1918,r280_t8.4_t8.4_260_transformed.cif,280,8.4,260,-936.41836,0.2214400000000296
1919,r280_t8.4_t8.4_280_transformed.cif,280,8.4,280,-936.42474,0.215059999999994
1920,r280_t8.4_t8.4_300_transformed.cif,280,8.4,300,-936.58893,0.0508700000000317
1921,r280_t8.4_t8.4_320_transformed.cif,280,8.4,320,-936.53729,0.102510000000052
1922,r280_t8.4_t8.4_340_transformed.cif,280,8.4,340,-936.565,0.0747999999999819
1923,r280_t8.4_t8.4_40_transformed.cif,280,8.4,40,-936.18545,0.4543500000000904
1924,r280_t8.4_t8.4_60_transformed.cif,280,8.4,60,-936.68297,-0.0431699999999182
1925,r280_t8.4_t8.4_80_transformed.cif,280,8.4,80,-937.00044,-0.3606399999999894
1926,r280_t9.6_t9.6_0_transformed.cif,280,9.6,0,-936.46876,0.1710400000000618
1927,r280_t9.6_t9.6_100_transformed.cif,280,9.6,100,-936.45267,0.1871300000000246
1928,r280_t9.6_t9.6_120_transformed.cif,280,9.6,120,-936.17279,0.467010000000073
1929,r280_t9.6_t9.6_140_transformed.cif,280,9.6,140,-936.0992,0.5406000000000404
1930,r280_t9.6_t9.6_160_transformed.cif,280,9.6,160,-936.12196,0.517840000000092
1931,r280_t9.6_t9.6_180_transformed.cif,280,9.6,180,-936.19483,0.4449700000000121
1932,r280_t9.6_t9.6_200_transformed.cif,280,9.6,200,-936.26387,0.3759300000000394
1933,r280_t9.6_t9.6_20_transformed.cif,280,9.6,20,-936.14165,0.4981500000000096
1934,r280_t9.6_t9.6_220_transformed.cif,280,9.6,220,-936.44464,0.1951599999999871
1935,r280_t9.6_t9.6_240_transformed.cif,280,9.6,240,-936.27322,0.366579999999999
1936,r280_t9.6_t9.6_260_transformed.cif,280,9.6,260,-936.3487,0.2911000000000285
1937,r280_t9.6_t9.6_280_transformed.cif,280,9.6,280,-936.71175,-0.0719500000000152
1938,r280_t9.6_t9.6_300_transformed.cif,280,9.6,300,-936.68827,-0.048469999999952
1939,r280_t9.6_t9.6_320_transformed.cif,280,9.6,320,-936.68656,-0.0467599999999492
1940,r280_t9.6_t9.6_340_transformed.cif,280,9.6,340,-936.533,0.1068000000000211
1941,r280_t9.6_t9.6_40_transformed.cif,280,9.6,40,-936.15241,0.4873900000000049
1942,r280_t9.6_t9.6_60_transformed.cif,280,9.6,60,-936.20722,0.4325800000000299
1943,r280_t9.6_t9.6_80_transformed.cif,280,9.6,80,-936.27417,0.3656300000000101
1944,r300_t0_t0_0_transformed.cif,300,0.0,0,-936.3756,0.2642000000000735
1945,r300_t0_t0_100_transformed.cif,300,0.0,100,-936.28489,0.354910000000018
1946,r300_t0_t0_120_transformed.cif,300,0.0,120,-936.24522,0.394580000000019
1947,r300_t0_t0_140_transformed.cif,300,0.0,140,-936.09186,0.5479400000000396
1948,r300_t0_t0_160_transformed.cif,300,0.0,160,-935.97487,0.6649300000000267
1949,r300_t0_t0_180_transformed.cif,300,0.0,180,-935.99062,0.6491800000000012
1950,r300_t0_t0_200_transformed.cif,300,0.0,200,-936.00048,0.6393199999999979
1951,r300_t0_t0_20_transformed.cif,300,0.0,20,-936.17596,0.4638400000000047
1952,r300_t0_t0_220_transformed.cif,300,0.0,220,-936.05027,0.5895300000000816
1953,r300_t0_t0_240_transformed.cif,300,0.0,240,-936.09785,0.5419500000000426
1954,r300_t0_t0_260_transformed.cif,300,0.0,260,-936.44568,0.194119999999998
1955,r300_t0_t0_280_transformed.cif,300,0.0,280,-936.52712,0.1126800000000685
1956,r300_t0_t0_300_transformed.cif,300,0.0,300,-936.58475,0.0550500000000511
1957,r300_t0_t0_320_transformed.cif,300,0.0,320,-936.62895,0.0108500000000049
1958,r300_t0_t0_340_transformed.cif,300,0.0,340,-936.65188,-0.012079999999969
1959,r300_t0_t0_40_transformed.cif,300,0.0,40,-936.01994,0.619860000000017
1960,r300_t0_t0_60_transformed.cif,300,0.0,60,-936.03833,0.601470000000063
1961,r300_t0_t0_80_transformed.cif,300,0.0,80,-936.17083,0.468970000000013
1962,r300_t1.2_t1.2_0_transformed.cif,300,1.2,0,-936.26173,0.3780700000000934
1963,r300_t1.2_t1.2_100_transformed.cif,300,1.2,100,-936.24472,0.3950800000000072
1964,r300_t1.2_t1.2_120_transformed.cif,300,1.2,120,-936.24146,0.3983400000000756
1965,r300_t1.2_t1.2_140_transformed.cif,300,1.2,140,-936.15931,0.4804900000000316
1966,r300_t1.2_t1.2_160_transformed.cif,300,1.2,160,-936.08875,0.551050000000032
1967,r300_t1.2_t1.2_180_transformed.cif,300,1.2,180,-936.05291,0.5868900000000394
1968,r300_t1.2_t1.2_200_transformed.cif,300,1.2,200,-936.05599,0.583810000000085
1969,r300_t1.2_t1.2_20_transformed.cif,300,1.2,20,-936.11146,0.5283400000000711
1970,r300_t1.2_t1.2_220_transformed.cif,300,1.2,220,-936.10116,0.5386399999999867
1971,r300_t1.2_t1.2_240_transformed.cif,300,1.2,240,-936.08959,0.5502099999999928
1972,r300_t1.2_t1.2_260_transformed.cif,300,1.2,260,-936.12207,0.5177300000000287
1973,r300_t1.2_t1.2_280_transformed.cif,300,1.2,280,-936.39785,0.241950000000088
1974,r300_t1.2_t1.2_300_transformed.cif,300,1.2,300,-936.5526,0.0872000000000525
1975,r300_t1.2_t1.2_320_transformed.cif,300,1.2,320,-936.58671,0.0530899999999974
1976,r300_t1.2_t1.2_340_transformed.cif,300,1.2,340,-936.46852,0.1712800000000243
1977,r300_t1.2_t1.2_40_transformed.cif,300,1.2,40,-936.01374,0.6260600000000522
1978,r300_t1.2_t1.2_60_transformed.cif,300,1.2,60,-936.04119,0.5986100000000079
1979,r300_t1.2_t1.2_80_transformed.cif,300,1.2,80,-936.10897,0.5308300000000372
1980,r300_t2.4_t2.4_0_transformed.cif,300,2.4,0,-936.24908,0.3907199999999875
1981,r300_t2.4_t2.4_100_transformed.cif,300,2.4,100,-936.47135,0.1684500000000071
1982,r300_t2.4_t2.4_120_transformed.cif,300,2.4,120,-936.29216,0.3476400000000694
1983,r300_t2.4_t2.4_140_transformed.cif,300,2.4,140,-936.25448,0.3853200000000925
1984,r300_t2.4_t2.4_160_transformed.cif,300,2.4,160,-936.21384,0.4259600000000318
1985,r300_t2.4_t2.4_180_transformed.cif,300,2.4,180,-936.1419,0.4979000000000724
1986,r300_t2.4_t2.4_200_transformed.cif,300,2.4,200,-936.10491,0.5348900000000185
1987,r300_t2.4_t2.4_20_transformed.cif,300,2.4,20,-936.12007,0.5197299999999814
1988,r300_t2.4_t2.4_220_transformed.cif,300,2.4,220,-936.13688,0.5029200000000174
1989,r300_t2.4_t2.4_240_transformed.cif,300,2.4,240,-936.61454,0.0252600000000029
1990,r300_t2.4_t2.4_260_transformed.cif,300,2.4,260,-936.08371,0.5560900000000402
1991,r300_t2.4_t2.4_280_transformed.cif,300,2.4,280,-936.16709,0.4727100000000064
1992,r300_t2.4_t2.4_300_transformed.cif,300,2.4,300,-936.37824,0.2615600000000313
1993,r300_t2.4_t2.4_320_transformed.cif,300,2.4,320,-936.42334,0.2164599999999836
1994,r300_t2.4_t2.4_340_transformed.cif,300,2.4,340,-936.36057,0.2792299999999841
1995,r300_t2.4_t2.4_40_transformed.cif,300,2.4,40,-936.04819,0.5916100000000597
1996,r300_t2.4_t2.4_60_transformed.cif,300,2.4,60,-936.16997,0.4698300000000017
1997,r300_t2.4_t2.4_80_transformed.cif,300,2.4,80,-936.1559,0.4839000000000624
1998,r300_t3.6_t3.6_0_transformed.cif,300,3.6,0,-936.20679,0.4330100000000811
1999,r300_t3.6_t3.6_100_transformed.cif,300,3.6,100,-936.35573,0.2840700000000424
2000,r300_t3.6_t3.6_120_transformed.cif,300,3.6,120,-936.4615,0.1783000000000356
2001,r300_t3.6_t3.6_140_transformed.cif,300,3.6,140,-936.31602,0.3237800000000561
2002,r300_t3.6_t3.6_160_transformed.cif,300,3.6,160,-936.37022,0.269580000000019
2003,r300_t3.6_t3.6_180_transformed.cif,300,3.6,180,-936.17691,0.4628900000000158
2004,r300_t3.6_t3.6_200_transformed.cif,300,3.6,200,-936.12587,0.513930000000073
2005,r300_t3.6_t3.6_20_transformed.cif,300,3.6,20,-936.1226,0.5172000000000025
2006,r300_t3.6_t3.6_220_transformed.cif,300,3.6,220,-936.1484,0.4913999999999987
2007,r300_t3.6_t3.6_240_transformed.cif,300,3.6,240,-936.12486,0.5149400000000242
2008,r300_t3.6_t3.6_260_transformed.cif,300,3.6,260,-936.10423,0.535570000000007
2009,r300_t3.6_t3.6_280_transformed.cif,300,3.6,280,-936.61775,0.0220500000000356
2010,r300_t3.6_t3.6_300_transformed.cif,300,3.6,300,-936.82129,-0.1814899999999397
2011,r300_t3.6_t3.6_320_transformed.cif,300,3.6,320,-936.72149,-0.0816899999999805
2012,r300_t3.6_t3.6_340_transformed.cif,300,3.6,340,-936.28479,0.3550099999999929
2013,r300_t3.6_t3.6_40_transformed.cif,300,3.6,40,-936.07703,0.5627700000000004
2014,r300_t3.6_t3.6_60_transformed.cif,300,3.6,60,-936.17337,0.4664300000000594
2015,r300_t3.6_t3.6_80_transformed.cif,300,3.6,80,-936.29029,0.3495100000000093
2016,r300_t4.8_t4.8_0_transformed.cif,300,4.8,0,-936.10957,0.5302300000000741
2017,r300_t4.8_t4.8_100_transformed.cif,300,4.8,100,-936.83352,-0.1937199999999848
2018,r300_t4.8_t4.8_120_transformed.cif,300,4.8,120,-936.19146,0.4483400000000301
2019,r300_t4.8_t4.8_140_transformed.cif,300,4.8,140,-936.64769,-0.0078899999999748
2020,r300_t4.8_t4.8_160_transformed.cif,300,4.8,160,-936.39088,0.2489199999999982
2021,r300_t4.8_t4.8_180_transformed.cif,300,4.8,180,-936.17039,0.4694100000000389
2022,r300_t4.8_t4.8_200_transformed.cif,300,4.8,200,-936.11751,0.5222899999999981
2023,r300_t4.8_t4.8_20_transformed.cif,300,4.8,20,-936.0828,0.5570000000000164
2024,r300_t4.8_t4.8_220_transformed.cif,300,4.8,220,-936.13226,0.5075400000000627
2025,r300_t4.8_t4.8_240_transformed.cif,300,4.8,240,-936.17578,0.464020000000005
2026,r300_t4.8_t4.8_260_transformed.cif,300,4.8,260,-936.14966,0.4901399999999967
2027,r300_t4.8_t4.8_280_transformed.cif,300,4.8,280,-936.76688,-0.1270799999999781
2028,r300_t4.8_t4.8_300_transformed.cif,300,4.8,300,-936.85758,-0.2177799999999479
2029,r300_t4.8_t4.8_320_transformed.cif,300,4.8,320,-936.83976,-0.1999599999999191
2030,r300_t4.8_t4.8_340_transformed.cif,300,4.8,340,-936.26406,0.3757400000000643
2031,r300_t4.8_t4.8_40_transformed.cif,300,4.8,40,-936.06935,0.5704500000000507
2032,r300_t4.8_t4.8_60_transformed.cif,300,4.8,60,-936.26521,0.3745900000000119
2033,r300_t4.8_t4.8_80_transformed.cif,300,4.8,80,-936.33135,0.3084499999999934
2034,r300_t6.0_t6.0_0_transformed.cif,300,6.0,0,-936.0653,0.5745000000000573
2035,r300_t6.0_t6.0_100_transformed.cif,300,6.0,100,-936.88416,-0.2443599999999151
2036,r300_t6.0_t6.0_120_transformed.cif,300,6.0,120,-936.96101,-0.3212099999999509
2037,r300_t6.0_t6.0_140_transformed.cif,300,6.0,140,-936.28922,0.3505800000000363
2038,r300_t6.0_t6.0_160_transformed.cif,300,6.0,160,-936.54974,0.090059999999994
2039,r300_t6.0_t6.0_180_transformed.cif,300,6.0,180,-936.15089,0.4889100000000326
2040,r300_t6.0_t6.0_200_transformed.cif,300,6.0,200,-936.08715,0.5526500000000851
2041,r300_t6.0_t6.0_20_transformed.cif,300,6.0,20,-936.05132,0.5884800000000041
2042,r300_t6.0_t6.0_220_transformed.cif,300,6.0,220,-936.11085,0.5289500000000089
2043,r300_t6.0_t6.0_240_transformed.cif,300,6.0,240,-936.18582,0.4539800000000014
2044,r300_t6.0_t6.0_260_transformed.cif,300,6.0,260,-936.15365,0.486150000000066
2045,r300_t6.0_t6.0_280_transformed.cif,300,6.0,280,-936.05499,0.5848100000000613
2046,r300_t6.0_t6.0_300_transformed.cif,300,6.0,300,-936.01532,0.6244800000000623
2047,r300_t6.0_t6.0_320_transformed.cif,300,6.0,320,-936.9321,-0.2922999999999547
2048,r300_t6.0_t6.0_340_transformed.cif,300,6.0,340,-936.16199,0.4778100000000904
2049,r300_t6.0_t6.0_40_transformed.cif,300,6.0,40,-936.05217,0.5876299999999901
2050,r300_t6.0_t6.0_60_transformed.cif,300,6.0,60,-936.17565,0.4641500000000178
2051,r300_t6.0_t6.0_80_transformed.cif,300,6.0,80,-936.95111,-0.3113099999999349
2052,r300_t7.2_t7.2_0_transformed.cif,300,7.2,0,-936.09274,0.5470599999999877
2053,r300_t7.2_t7.2_100_transformed.cif,300,7.2,100,-936.81129,-0.1714899999999488
2054,r300_t7.2_t7.2_120_transformed.cif,300,7.2,120,-936.38534,0.2544599999999946
2055,r300_t7.2_t7.2_140_transformed.cif,300,7.2,140,-936.1969,0.4429000000000087
2056,r300_t7.2_t7.2_160_transformed.cif,300,7.2,160,-936.26488,0.3749200000000883
2057,r300_t7.2_t7.2_180_transformed.cif,300,7.2,180,-936.08676,0.55304000000001
2058,r300_t7.2_t7.2_200_transformed.cif,300,7.2,200,-936.03852,0.601280000000088
2059,r300_t7.2_t7.2_20_transformed.cif,300,7.2,20,-936.03785,0.601949999999988
2060,r300_t7.2_t7.2_220_transformed.cif,300,7.2,220,-936.07009,0.5697099999999864
2061,r300_t7.2_t7.2_240_transformed.cif,300,7.2,240,-936.15155,0.4882499999999936
2062,r300_t7.2_t7.2_260_transformed.cif,300,7.2,260,-936.19046,0.4493400000000065
2063,r300_t7.2_t7.2_280_transformed.cif,300,7.2,280,-936.16394,0.4758600000000115
2064,r300_t7.2_t7.2_300_transformed.cif,300,7.2,300,-936.23932,0.4004800000000159
2065,r300_t7.2_t7.2_320_transformed.cif,300,7.2,320,-936.27724,0.3625600000000304
2066,r300_t7.2_t7.2_340_transformed.cif,300,7.2,340,-936.49427,0.1455300000000079
2067,r300_t7.2_t7.2_40_transformed.cif,300,7.2,40,-936.01747,0.6223300000000336
2068,r300_t7.2_t7.2_60_transformed.cif,300,7.2,60,-936.11696,0.5228400000000875
2069,r300_t7.2_t7.2_80_transformed.cif,300,7.2,80,-936.20179,0.4380100000000766
2070,r300_t8.4_t8.4_0_transformed.cif,300,8.4,0,-936.24235,0.3974500000000489
2071,r300_t8.4_t8.4_100_transformed.cif,300,8.4,100,-936.46592,0.1738800000000537
2072,r300_t8.4_t8.4_120_transformed.cif,300,8.4,120,-936.30693,0.3328700000000708
2073,r300_t8.4_t8.4_140_transformed.cif,300,8.4,140,-936.15219,0.4876100000000178
2074,r300_t8.4_t8.4_160_transformed.cif,300,8.4,160,-936.10552,0.5342800000000807
2075,r300_t8.4_t8.4_180_transformed.cif,300,8.4,180,-935.98377,0.656029999999987
2076,r300_t8.4_t8.4_200_transformed.cif,300,8.4,200,-936.00637,0.6334300000000894
2077,r300_t8.4_t8.4_20_transformed.cif,300,8.4,20,-936.06446,0.5753399999999829
2078,r300_t8.4_t8.4_220_transformed.cif,300,8.4,220,-936.04108,0.5987200000000712
2079,r300_t8.4_t8.4_240_transformed.cif,300,8.4,240,-936.11379,0.526010000000042
2080,r300_t8.4_t8.4_260_transformed.cif,300,8.4,260,-936.21678,0.423020000000065
2081,r300_t8.4_t8.4_280_transformed.cif,300,8.4,280,-936.41393,0.2258699999999862
2082,r300_t8.4_t8.4_300_transformed.cif,300,8.4,300,-936.53934,0.1004599999999982
2083,r300_t8.4_t8.4_320_transformed.cif,300,8.4,320,-936.56241,0.0773900000000367
2084,r300_t8.4_t8.4_340_transformed.cif,300,8.4,340,-936.52634,0.1134600000000318
2085,r300_t8.4_t8.4_40_transformed.cif,300,8.4,40,-935.99396,0.6458400000000211
2086,r300_t8.4_t8.4_60_transformed.cif,300,8.4,60,-936.05446,0.5853400000000875
2087,r300_t8.4_t8.4_80_transformed.cif,300,8.4,80,-936.12821,0.5115900000000693
2088,r300_t9.6_t9.6_0_transformed.cif,300,9.6,0,-936.28804,0.3517600000000129
2089,r300_t9.6_t9.6_100_transformed.cif,300,9.6,100,-936.37833,0.2614700000000312
2090,r300_t9.6_t9.6_120_transformed.cif,300,9.6,120,-936.22661,0.4131899999999859
2091,r300_t9.6_t9.6_140_transformed.cif,300,9.6,140,-936.07789,0.5619100000000117
2092,r300_t9.6_t9.6_160_transformed.cif,300,9.6,160,-936.6398,0.0
2093,r300_t9.6_t9.6_180_transformed.cif,300,9.6,180,-935.98398,0.6558200000000625
2094,r300_t9.6_t9.6_200_transformed.cif,300,9.6,200,-936.01305,0.6267500000000155
2095,r300_t9.6_t9.6_20_transformed.cif,300,9.6,20,-936.10001,0.5397900000000391
2096,r300_t9.6_t9.6_220_transformed.cif,300,9.6,220,-936.05696,0.5828400000000329
2097,r300_t9.6_t9.6_240_transformed.cif,300,9.6,240,-936.10003,0.5397700000000896
2098,r300_t9.6_t9.6_260_transformed.cif,300,9.6,260,-936.19194,0.4478599999999915
