structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy,pca_1,pca_2,umap_1,umap_2,tsne_1,tsne_2
L0_D2.4_U40,r0/t2.4/t2.4_40.cif,0.0,2.400000095367432,40.0,-936.1141967773438,0.5255799889564514,-2.375963083355373,3.244295007199453,16.381407,-8.8400135,-30.754921,40.475815
L0_D2.4_U60,r0/t2.4/t2.4_60.cif,0.0,2.400000095367432,60.0,-936.1209716796876,0.5188400149345398,-3.5401414215267404,0.1365383012829157,16.735212,-7.6930866,-22.03504,43.561024
L0_D2.4_U80,r0/t2.4/t2.4_80.cif,0.0,2.400000095367432,80.0,-936.0940551757812,0.5457299947738647,-3.4061930321758997,-0.6566128610949594,16.601828,-7.753624,-21.446598,43.315735
L0_D3.6_U0,r0/t3.6/t3.6_0.cif,0.0,3.5999999046325684,0.0,-936.173828125,0.4659900069236755,-0.904722704387644,-2.1640968298987064,14.543378,-8.833619,-10.72916,12.767118
L0_D3.6_U100,r0/t3.6/t3.6_100.cif,0.0,3.5999999046325684,100.0,-936.5261840820312,0.1136299967765808,4.9988600568893915,0.08476836034936604,11.2351055,-9.623056,35.186405,19.057762
L0_D3.6_U120,r0/t3.6/t3.6_120.cif,0.0,3.5999999046325684,120.0,-936.3416748046876,0.2981300055980682,3.580152072833161,-1.9243142838893808,11.863414,-9.458625,28.731401,20.75436
L0_D3.6_U140,r0/t3.6/t3.6_140.cif,0.0,3.5999999046325684,140.0,-936.2628784179688,0.3769299983978271,1.6850667275309597,-4.68064988024473,13.306619,-9.539142,14.874615,13.71577
L0_D3.6_U160,r0/t3.6/t3.6_160.cif,0.0,3.5999999046325684,160.0,-936.1182861328124,0.5215200185775757,-2.2051865553381345,-2.6520127950414873,14.494585,-8.573381,-15.805982,8.076006
L0_D3.6_U180,r0/t3.6/t3.6_180.cif,0.0,3.5999999046325684,180.0,-936.164306640625,0.4755200147628784,-1.8612555234083423,1.6482302784919278,14.791222,-8.646175,-17.535595,13.161083
L0_D3.6_U20,r0/t3.6/t3.6_20.cif,0.0,3.5999999046325684,20.0,-936.0944213867188,0.5453600287437439,-1.4788854943831906,0.7615431035408169,15.717532,-8.823434,-19.128572,21.740158
L0_D3.6_U200,r0/t3.6/t3.6_200.cif,0.0,3.5999999046325684,200.0,-936.279052734375,0.3607400059700012,-2.99448009795724,-0.5692784815229086,15.260973,-8.742445,-15.467372,24.304447
L0_D3.6_U220,r0/t3.6/t3.6_220.cif,0.0,3.5999999046325684,220.0,-936.6455688476562,-0.0057600000873208,0.10671311398595962,-1.8113411985965864,13.261019,-8.48293,9.631813,11.016066
L0_D3.6_U240,r0/t3.6/t3.6_240.cif,0.0,3.5999999046325684,240.0,-936.7133178710938,-0.0735099986195564,-0.734155714006495,-0.1738131740493373,12.612188,-8.967712,16.353788,37.85871
L0_D3.6_U260,r0/t3.6/t3.6_260.cif,0.0,3.5999999046325684,260.0,-936.5264892578124,0.1133100017905235,1.2604342457667792,-0.4752340852825209,11.9227295,-9.155727,21.075087,35.409378
L0_D3.6_U280,r0/t3.6/t3.6_280.cif,0.0,3.5999999046325684,280.0,-936.432373046875,0.2074500024318695,3.3054689755453843,-3.0435839604094297,9.796573,-9.701263,31.370815,9.397489
L0_D3.6_U300,r0/t3.6/t3.6_300.cif,0.0,3.5999999046325684,300.0,-936.3841552734376,0.255620002746582,6.102951405253023,-0.1804081097613406,11.514449,-9.9342375,38.76417,19.38811
L0_D3.6_U320,r0/t3.6/t3.6_320.cif,0.0,3.5999999046325684,320.0,-936.5734252929688,0.0663499981164932,5.885368006089569,-0.7448182706536097,12.186477,-9.719582,20.66673,16.62544
L0_D3.6_U340,r0/t3.6/t3.6_340.cif,0.0,3.5999999046325684,340.0,-936.5167236328124,0.1230600029230117,4.372397952794585,-2.7804619493000096,12.9119625,-9.422674,16.295572,16.959671
L0_D3.6_U40,r0/t3.6/t3.6_40.cif,0.0,3.5999999046325684,40.0,-936.033203125,0.6065700054168701,-2.3334632185175344,3.570171325795218,16.374302,-8.83485,-31.214579,40.71405
L0_D3.6_U60,r0/t3.6/t3.6_60.cif,0.0,3.5999999046325684,60.0,-936.186767578125,0.4530099928379059,-3.5942727277421382,0.12334176367249909,16.713991,-7.617805,-21.84078,43.81018
L0_D3.6_U80,r0/t3.6/t3.6_80.cif,0.0,3.5999999046325684,80.0,-936.34375,0.2960399985313415,-0.9261611340959421,-1.5216828783813734,16.547619,-8.000926,-23.65013,40.20689
L0_D4.8_U0,r0/t4.8/t4.8_0.cif,0.0,4.800000190734863,0.0,-936.74560546875,-0.1057899966835975,4.026872317016618,-0.3369261653614091,12.788729,-9.445183,17.887249,16.826933
L0_D4.8_U100,r0/t4.8/t4.8_100.cif,0.0,4.800000190734863,100.0,-936.76953125,-0.129720002412796,8.030429542916432,2.089709832976217,10.89122,-9.354096,40.345814,13.174455
L0_D4.8_U120,r0/t4.8/t4.8_120.cif,0.0,4.800000190734863,120.0,-936.642333984375,-0.0025400000158697,5.321558885270818,0.3234325545926603,11.342941,-9.619087,34.635864,19.442627
L0_D4.8_U140,r0/t4.8/t4.8_140.cif,0.0,4.800000190734863,140.0,-936.3843383789062,0.2554799914360046,2.4888718300659702,-4.78773510891075,13.382448,-9.613767,14.789255,13.789962
L0_D4.8_U160,r0/t4.8/t4.8_160.cif,0.0,4.800000190734863,160.0,-936.0925903320312,0.5471900105476379,-2.272875757917395,-3.074189757594945,14.523562,-8.650887,-15.809615,8.047752
L0_D4.8_U180,r0/t4.8/t4.8_180.cif,0.0,4.800000190734863,180.0,-936.1724853515624,0.4672999978065491,-1.7694675380991254,1.508818414873746,14.746817,-8.636319,-17.458944,13.156167
L0_D4.8_U20,r0/t4.8/t4.8_20.cif,0.0,4.800000190734863,20.0,-936.0970458984376,0.5427299737930298,-1.2428520414813626,0.396868585935386,15.543218,-8.800649,-19.074415,21.524363
L0_D4.8_U200,r0/t4.8/t4.8_200.cif,0.0,4.800000190734863,200.0,-936.2677612304688,0.3720499873161316,-2.952361373028675,-0.004557733891687184,15.244673,-8.691162,-15.472459,24.33378
L0_D4.8_U220,r0/t4.8/t4.8_220.cif,0.0,4.800000190734863,220.0,-936.6276245117188,0.0121799996122717,-0.21700250600915505,-1.769547766889403,13.278423,-8.549366,9.6162,11.016526
L0_D4.8_U240,r0/t4.8/t4.8_240.cif,0.0,4.800000190734863,240.0,-936.5643920898438,0.0753900036215782,-1.3448975398704728,-1.0586078852016703,12.74055,-8.955256,15.893462,37.678753
L0_D4.8_U260,r0/t4.8/t4.8_260.cif,0.0,4.800000190734863,260.0,-936.5114135742188,0.128370001912117,0.6718441144248457,-0.299935771622606,11.971254,-9.13125,21.012613,35.711296
L0_D4.8_U280,r0/t4.8/t4.8_280.cif,0.0,4.800000190734863,280.0,-936.4553833007812,0.1844400018453598,2.7144362358306005,-2.986298514911738,9.809323,-9.749608,31.388872,9.940551
L0_D4.8_U300,r0/t4.8/t4.8_300.cif,0.0,4.800000190734863,300.0,-936.4236450195312,0.216169998049736,5.36305320317915,-1.5853237263915572,11.595758,-9.911468,38.13642,18.9867
L0_D4.8_U320,r0/t4.8/t4.8_320.cif,0.0,4.800000190734863,320.0,-936.7175903320312,-0.0777700021862983,6.253401984597138,-0.6465794750081656,12.400648,-9.697212,20.632566,16.654478
L0_D4.8_U340,r0/t4.8/t4.8_340.cif,0.0,4.800000190734863,340.0,-936.5380249023438,0.1017699986696243,4.133268403209661,-2.6583512128520046,12.896713,-9.435847,16.376633,16.958412
L0_D4.8_U40,r0/t4.8/t4.8_40.cif,0.0,4.800000190734863,40.0,-936.0169677734376,0.6228600144386292,-2.214718955111221,3.2664583511991214,16.380713,-8.872485,-31.071957,40.630184
L0_D4.8_U60,r0/t4.8/t4.8_60.cif,0.0,4.800000190734863,60.0,-936.35986328125,0.2799600064754486,1.182815326495881,-1.5331778941354626,12.6915655,-8.923493,29.235558,10.358566
L0_D4.8_U80,r0/t4.8/t4.8_80.cif,0.0,4.800000190734863,80.0,-936.490234375,0.1495600044727325,1.8604184254523197,-1.7181645623215347,9.801192,-9.637081,29.633945,10.154487
L0_D6_U0,r0/t6.0/t6.0_0.cif,0.0,6.0,0.0,-936.0494995117188,0.5903300046920776,-0.8834939333593101,-2.331606663896994,14.423246,-8.634343,-10.293737,11.158454
L0_D6_U100,r0/t6.0/t6.0_100.cif,0.0,6.0,100.0,-936.7807006835938,-0.1408800035715103,7.979063134579053,1.3998785180626918,11.118718,-9.572243,40.00512,13.394273
L0_D6_U120,r0/t6.0/t6.0_120.cif,0.0,6.0,120.0,-936.5726928710938,0.0671200007200241,6.194151303442817,-2.1058405990652216,11.726204,-9.625429,28.086283,19.227562
L0_D6_U140,r0/t6.0/t6.0_140.cif,0.0,6.0,140.0,-936.6351318359376,0.0046799997799098,5.551059250860057,-2.6209307607741223,12.891951,-9.333374,17.19871,15.68819
L0_D6_U160,r0/t6.0/t6.0_160.cif,0.0,6.0,160.0,-936.2063598632812,0.4334399998188019,-0.14127096781006,-3.387378925028999,14.348268,-8.546487,-12.6557665,6.739037
L0_D6_U180,r0/t6.0/t6.0_180.cif,0.0,6.0,180.0,-936.1717529296876,0.4680300056934356,-1.4561398269666364,0.9305322113896142,14.727114,-8.670586,-15.486734,13.175151
L0_D6_U20,r0/t6.0/t6.0_20.cif,0.0,6.0,20.0,-936.1077880859376,0.5320000052452087,-0.6764623443882337,1.6300602758535212,15.733199,-8.653987,-23.327457,21.296124
L0_D6_U200,r0/t6.0/t6.0_200.cif,0.0,6.0,200.0,-936.2504272460938,0.3893699944019317,-2.374157472164392,-0.47251177867392685,15.2608385,-8.692167,-14.481373,26.34316
L0_D6_U220,r0/t6.0/t6.0_220.cif,0.0,6.0,220.0,-936.4277954101562,0.212009996175766,-1.6348665270406075,-2.4813815950087994,13.527806,-8.589102,-11.693371,27.403143
L0_D6_U240,r0/t6.0/t6.0_240.cif,0.0,6.0,240.0,-936.5037841796876,0.1360000073909759,-0.6635762866540116,-0.43901292270656755,12.874337,-8.8537855,15.041978,36.93398
L0_D6_U260,r0/t6.0/t6.0_260.cif,0.0,6.0,260.0,-936.44580078125,0.1940100044012069,1.6325580313202943,-1.1559251198616711,12.069695,-9.066206,19.762259,34.93232
L0_D6_U280,r0/t6.0/t6.0_280.cif,0.0,6.0,280.0,-936.4337768554688,0.2060399949550628,3.7957570423461924,-3.0250152449558225,9.739986,-9.65995,32.88746,9.825594
L0_D6_U300,r0/t6.0/t6.0_300.cif,0.0,6.0,300.0,-936.4136962890624,0.2261199951171875,6.463611981652937,-2.6662159283259097,11.652364,-9.797688,38.344814,17.444319
L0_D6_U320,r0/t6.0/t6.0_320.cif,0.0,6.0,320.0,-936.3141479492188,0.3256599903106689,5.260703387682879,-1.8860300417143756,12.386164,-9.692911,19.760576,16.231335
L0_D6_U340,r0/t6.0/t6.0_340.cif,0.0,6.0,340.0,-936.0435791015624,0.5961999893188477,0.18680139021710623,-4.436946160124611,14.15243,-8.649687,-8.64159,7.7659035
L0_D6_U40,r0/t6.0/t6.0_40.cif,0.0,6.0,40.0,-936.0645751953124,0.5752500295639038,-1.666107553894034,3.9542869163841927,16.37206,-8.801784,-31.061375,39.077713
L0_D6_U60,r0/t6.0/t6.0_60.cif,0.0,6.0,60.0,-936.1625366210938,0.477290004491806,-2.0853525544059885,-0.6460805086050438,16.511843,-7.976816,-22.886568,42.123913
L0_D6_U80,r0/t6.0/t6.0_80.cif,0.0,6.0,80.0,-936.6168823242188,0.0229000002145767,4.7598996601325405,-0.734010250425239,9.771341,-9.503296,36.855522,7.2612114
L0_D7.2_U0,r0/t7.2/t7.2_0.cif,0.0,7.199999809265137,0.0,-936.3482666015624,0.2915500104427337,2.6248011690849555,-2.190907839148463,13.485383,-9.6309595,8.968284,17.789148
L0_D7.2_U100,r0/t7.2/t7.2_100.cif,0.0,7.199999809265137,100.0,-936.6712646484376,-0.0314700007438659,7.635006780476033,1.1892013055312993,11.027997,-9.487253,39.689228,13.5228
L0_D7.2_U120,r0/t7.2/t7.2_120.cif,0.0,7.199999809265137,120.0,-936.3850708007812,0.2547399997711181,5.223941371339545,-3.2643642889757256,11.8574295,-9.530894,27.698181,19.33756
L0_D7.2_U140,r0/t7.2/t7.2_140.cif,0.0,7.199999809265137,140.0,-936.3043212890624,0.3354499936103821,3.2431039838291564,-4.65051572060617,13.041789,-9.0125475,15.275972,11.620804
L0_D7.2_U160,r0/t7.2/t7.2_160.cif,0.0,7.199999809265137,160.0,-936.23681640625,0.4030100107192993,0.31982527040518505,-3.1611866819114964,14.427043,-8.595647,-12.753379,6.53694
L0_D7.2_U180,r0/t7.2/t7.2_180.cif,0.0,7.199999809265137,180.0,-936.1014404296876,0.5383599996566772,-1.4547576729261869,0.3147824700245582,14.653203,-8.71152,-15.196923,12.806857
L0_D7.2_U20,r0/t7.2/t7.2_20.cif,0.0,7.199999809265137,20.0,-936.149658203125,0.4901300072669983,-0.921969518812277,1.933869912706353,15.72844,-8.632131,-23.463335,21.303997
L0_D7.2_U200,r0/t7.2/t7.2_200.cif,0.0,7.199999809265137,200.0,-936.1697387695312,0.4700900018215179,-2.3260454211634154,-0.20651175236896271,15.259122,-8.641476,-14.348641,26.503717
L0_D7.2_U220,r0/t7.2/t7.2_220.cif,0.0,7.199999809265137,220.0,-936.2457885742188,0.393990010023117,-1.8432921820926333,-2.1742568947895786,13.713324,-8.495548,-12.111694,27.417654
L0_D7.2_U240,r0/t7.2/t7.2_240.cif,0.0,7.199999809265137,240.0,-936.2835083007812,0.3562799990177154,-0.8505164216365737,-0.45439799749231835,12.979129,-8.81533,14.406147,36.466682
L0_D7.2_U260,r0/t7.2/t7.2_260.cif,0.0,7.199999809265137,260.0,-936.2553100585938,0.3844999969005584,1.9036588251094135,-1.1023508927281565,11.975021,-8.995423,19.150776,34.88161
L0_D7.2_U280,r0/t7.2/t7.2_280.cif,0.0,7.199999809265137,280.0,-936.2893676757812,0.3504199981689453,3.974494027424769,-3.006028490168015,9.734896,-9.660969,33.668655,9.942927
L0_D7.2_U300,r0/t7.2/t7.2_300.cif,0.0,7.199999809265137,300.0,-936.2991333007812,0.3406800031661987,7.296133329967499,-1.7251328760593547,11.502844,-9.86511,38.605198,17.116594
L0_D7.2_U320,r0/t7.2/t7.2_320.cif,0.0,7.199999809265137,320.0,-936.1744995117188,0.4652999937534332,4.404082949209198,-4.562334370694425,12.601634,-9.60418,12.275037,16.517721
L0_D7.2_U340,r0/t7.2/t7.2_340.cif,0.0,7.199999809265137,340.0,-936.0950927734376,0.544730007648468,-0.9239970489585643,-4.250253835040138,14.215026,-8.688901,-9.060906,7.831723
L0_D7.2_U40,r0/t7.2/t7.2_40.cif,0.0,7.199999809265137,40.0,-936.0870361328124,0.5527799725532532,-1.8472963191849736,4.836128409538162,16.464172,-8.855223,-31.428333,38.911922
L0_D7.2_U60,r0/t7.2/t7.2_60.cif,0.0,7.199999809265137,60.0,-936.1162109375,0.5235599875450134,-3.8415473844866743,0.38866175217385757,16.714375,-7.737358,-24.02579,43.535034
L0_D7.2_U80,r0/t7.2/t7.2_80.cif,0.0,7.199999809265137,80.0,-936.2665405273438,0.3732599914073944,-0.646664384482664,-2.505628255040673,16.479963,-7.9454527,-20.16099,39.39685
L0_D8.4_U0,r0/t8.4/t8.4_0.cif,0.0,8.399999618530273,0.0,-936.4639892578124,0.1758300065994262,1.134425253050263,-2.530276380209826,14.242792,-8.838246,-8.845341,10.77354
L0_D8.4_U100,r0/t8.4/t8.4_100.cif,0.0,8.399999618530273,100.0,-936.3046875,0.3351399898529053,6.615951386546473,0.11212078585480387,11.318375,-9.716301,39.461365,15.644831
L0_D8.4_U120,r0/t8.4/t8.4_120.cif,0.0,8.399999618530273,120.0,-936.2675170898438,0.3722899854183197,6.277063211488018,-1.7866813113945066,11.782866,-9.573669,27.71745,18.83047
L0_D8.4_U140,r0/t8.4/t8.4_140.cif,0.0,8.399999618530273,140.0,-936.2213745117188,0.4184300005435943,3.5612634677616954,-4.16377748773002,12.975583,-9.035559,15.301886,11.598089
L0_D8.4_U160,r0/t8.4/t8.4_160.cif,0.0,8.399999618530273,160.0,-936.1654663085938,0.4743599891662597,1.1216665541768156,-3.109363923827623,14.345456,-8.598253,-12.745032,6.3449383
L0_D8.4_U180,r0/t8.4/t8.4_180.cif,0.0,8.399999618530273,180.0,-936.0524291992188,0.5873600244522095,-1.110930658987293,-0.3181915734861164,14.543404,-8.646837,-15.01339,12.680612
L0_D8.4_U20,r0/t8.4/t8.4_20.cif,0.0,8.399999618530273,20.0,-936.2846069335938,0.3552199900150299,-1.0159871040655686,1.5602613505031384,15.781679,-8.596429,-23.158556,21.479845
L0_D8.4_U200,r0/t8.4/t8.4_200.cif,0.0,8.399999618530273,200.0,-935.9815063476562,0.65829998254776,-2.4470479933251315,-0.20804165478904607,15.190055,-8.713307,-14.277777,26.83197
L0_D8.4_U220,r0/t8.4/t8.4_220.cif,0.0,8.399999618530273,220.0,-936.0154418945312,0.6243500113487244,-1.7995101946626617,-2.1484636919919797,13.704157,-8.540027,-12.204077,27.421858
L0_D8.4_U240,r0/t8.4/t8.4_240.cif,0.0,8.399999618530273,240.0,-936.1453247070312,0.4944700002670288,-0.47742860198363085,-0.6370148834865279,12.990222,-8.831431,14.455682,36.40637
L0_D8.4_U260,r0/t8.4/t8.4_260.cif,0.0,8.399999618530273,260.0,-936.1431274414062,0.4966500103473663,1.8777729646989405,-0.8433931423216948,12.111864,-9.087132,18.980146,34.965183
L0_D8.4_U280,r0/t8.4/t8.4_280.cif,0.0,8.399999618530273,280.0,-936.2542114257812,0.385560005903244,4.37579769719803,-3.106498781760399,9.738751,-9.63921,33.777348,9.883536
L0_D8.4_U300,r0/t8.4/t8.4_300.cif,0.0,8.399999618530273,300.0,-936.3109741210938,0.3287999927997589,6.224347316527441,-0.889980865532552,11.553963,-9.829659,39.085247,17.05061
L0_D8.4_U320,r0/t8.4/t8.4_320.cif,0.0,8.399999618530273,320.0,-936.3185424804688,0.3212499916553497,6.075252279149234,-1.5584845265348477,12.782135,-9.586604,14.4282675,16.31205
L0_D8.4_U340,r0/t8.4/t8.4_340.cif,0.0,8.399999618530273,340.0,-936.4236450195312,0.2161799967288971,4.9404712738009104,-2.464108736364606,13.026377,-9.44379,13.815539,17.110102
L0_D8.4_U40,r0/t8.4/t8.4_40.cif,0.0,8.399999618530273,40.0,-936.1875,0.4523099958896637,-1.9051929000465304,4.2388112248925705,16.389692,-8.808879,-31.073904,38.83344
L0_D8.4_U60,r0/t8.4/t8.4_60.cif,0.0,8.399999618530273,60.0,-936.1660766601562,0.4737100005149841,-3.3779635581234144,0.41686065992548693,16.645535,-7.80115,-24.061602,43.4974
L0_D8.4_U80,r0/t8.4/t8.4_80.cif,0.0,8.399999618530273,80.0,-936.1065673828124,0.5332099795341492,-1.6986466128781341,-1.7374344613609685,16.628134,-7.8450475,-21.375906,40.292133
L0_D9.6_U0,r0/t9.6/t9.6_0.cif,0.0,9.600000381469728,0.0,-936.4817504882812,0.1580300033092498,0.6200540544435628,-2.095463536578802,14.287372,-8.898193,-8.921737,10.84882
L0_D9.6_U100,r0/t9.6/t9.6_100.cif,0.0,9.600000381469728,100.0,-936.1658325195312,0.4739899933338165,4.646978121597016,-1.220352656867119,11.6398325,-9.79993,39.68912,15.958706
L0_D9.6_U120,r0/t9.6/t9.6_120.cif,0.0,9.600000381469728,120.0,-936.2399291992188,0.3998999893665313,5.952843345090059,-1.4477208736660077,11.877582,-9.616822,27.532158,18.73849
L0_D9.6_U140,r0/t9.6/t9.6_140.cif,0.0,9.600000381469728,140.0,-936.1836547851562,0.4561400115489959,3.7829262660614424,-3.912764980001493,12.861266,-9.231829,15.212479,11.734655
L0_D9.6_U160,r0/t9.6/t9.6_160.cif,0.0,9.600000381469728,160.0,-936.1085205078124,0.5312600135803223,0.7076653461032436,-2.8860750026824378,14.395825,-8.629925,-12.666464,6.6111536
L0_D9.6_U180,r0/t9.6/t9.6_180.cif,0.0,9.600000381469728,180.0,-936.0505981445312,0.5892000198364258,-1.3991456218084373,0.147229331740523,14.640724,-8.700423,-15.111152,12.898573
L0_D9.6_U20,r0/t9.6/t9.6_20.cif,0.0,9.600000381469728,20.0,-936.2767333984376,0.3630400002002716,-0.529787817163991,1.529462235461306,15.76939,-8.62117,-23.097801,21.51807
L0_D9.6_U200,r0/t9.6/t9.6_200.cif,0.0,9.600000381469728,200.0,-936.0115356445312,0.6282899975776672,-2.302960863672967,0.04484461070844684,15.112613,-8.709335,-14.455316,26.714848
L0_D9.6_U220,r0/t9.6/t9.6_220.cif,0.0,9.600000381469728,220.0,-936.1178588867188,0.5219600200653076,-3.4564725839841173,-0.7639941144697534,15.071196,-8.560001,-13.079449,27.819298
L0_D9.6_U240,r0/t9.6/t9.6_240.cif,0.0,9.600000381469728,240.0,-936.3717651367188,0.2680400013923645,0.6009996304145854,-0.7839768520496067,12.700279,-8.826164,14.603573,35.753746
L0_D9.6_U260,r0/t9.6/t9.6_260.cif,0.0,9.600000381469728,260.0,-936.1602172851562,0.4796000123023987,1.2884899872723388,-0.23509094489055052,12.068132,-9.09734,19.361465,35.540775
L0_D9.6_U280,r0/t9.6/t9.6_280.cif,0.0,9.600000381469728,280.0,-936.1768188476562,0.4629800021648407,3.0703381055299253,-3.1303247878281057,9.766634,-9.7140875,33.666172,10.149572
L0_D9.6_U300,r0/t9.6/t9.6_300.cif,0.0,9.600000381469728,300.0,-936.28515625,0.3546200096607208,7.45575216450422,-0.7253153088651108,11.46256,-9.839434,38.913292,16.821756
L0_D9.6_U320,r0/t9.6/t9.6_320.cif,0.0,9.600000381469728,320.0,-936.3936767578124,0.2461100071668625,6.864579413858199,-1.6876367769122296,12.773364,-9.462591,14.502926,16.2977
L0_D9.6_U340,r0/t9.6/t9.6_340.cif,0.0,9.600000381469728,340.0,-936.4857177734376,0.1540900021791458,5.07126542343169,-2.3134585765014832,12.997074,-9.431802,13.848556,17.093729
L0_D9.6_U40,r0/t9.6/t9.6_40.cif,0.0,9.600000381469728,40.0,-936.173583984375,0.4661900103092193,-1.5569330964389267,2.943747902689986,16.313614,-8.635044,-29.982016,38.818142
L0_D9.6_U60,r0/t9.6/t9.6_60.cif,0.0,9.600000381469728,60.0,-936.11865234375,0.5211700201034546,-2.668889168071738,0.25209081571295466,16.664051,-7.8493834,-24.068308,43.38722
L0_D9.6_U80,r0/t9.6/t9.6_80.cif,0.0,9.600000381469728,80.0,-936.0568237304688,0.5829499959945679,-0.9868146869547028,-1.9600314320781127,16.522123,-7.9273515,-21.746462,40.525707
L100_D0_U0,r100/t0/t0_0.cif,100.0,0.0,0.0,-936.25341796875,0.3864000141620636,-2.323144450319005,-1.3124788814730837,12.481685,-5.1502595,-2.4222014,-36.42855
L100_D0_U100,r100/t0/t0_100.cif,100.0,0.0,100.0,-936.4625854492188,0.1772000044584274,1.141471887961278,-1.4677963297472882,10.254197,-4.9055376,27.372309,-36.83205
L100_D0_U120,r100/t0/t0_120.cif,100.0,0.0,120.0,-936.4664306640624,0.1733399927616119,0.8455634381460029,-2.9621502603744236,11.536653,-6.4716268,13.095507,-22.970266
L100_D0_U140,r100/t0/t0_140.cif,100.0,0.0,140.0,-936.2823486328124,0.3574399948120117,-3.3306994971877715,-3.416952813389178,12.701519,-5.9651437,-3.7471294,-24.67789
L100_D0_U160,r100/t0/t0_160.cif,100.0,0.0,160.0,-936.203369140625,0.4364599883556366,-2.1025777307058147,-3.1118036942883265,12.130213,-5.4502506,1.0759472,-33.46315
L100_D0_U180,r100/t0/t0_180.cif,100.0,0.0,180.0,-936.0563354492188,0.5834900140762329,-3.7363988648737005,-1.148954361208158,12.269606,-5.020527,2.3542757,-39.571167
L100_D0_U20,r100/t0/t0_20.cif,100.0,0.0,20.0,-936.1385498046876,0.5012800097465515,-3.1471760660986225,-0.0012500731851730184,12.417791,-3.8836544,-9.248465,-51.42785
L100_D0_U200,r100/t0/t0_200.cif,100.0,0.0,200.0,-937.1156005859376,-0.4758200049400329,6.760288547860785,8.504526114695915,8.896218,-6.743982,52.330284,-17.274843
L100_D0_U220,r100/t0/t0_220.cif,100.0,0.0,220.0,-936.8573608398438,-0.2175900042057037,7.572925520959123,11.936378992664554,8.70423,-6.677506,53.760242,-17.442648
L100_D0_U240,r100/t0/t0_240.cif,100.0,0.0,240.0,-936.9429931640624,-0.3032000064849853,8.412168778081332,16.10082816315562,8.6668005,-6.5609684,55.055172,-17.8682
L100_D0_U260,r100/t0/t0_260.cif,100.0,0.0,260.0,-936.6248168945312,0.0149999996647238,1.087022770409812,8.244288373560238,9.091945,-5.314012,42.806877,-39.348557
L100_D0_U280,r100/t0/t0_280.cif,100.0,0.0,280.0,-936.4786987304688,0.1611299961805343,2.9125131788403302,0.9562881011631189,10.012309,-4.4913874,41.172356,-32.899002
L100_D0_U300,r100/t0/t0_300.cif,100.0,0.0,300.0,-936.2449340820312,0.3948400020599365,1.026830756254922,-4.300140855477732,12.249684,-6.6956778,8.333224,-21.352383
L100_D0_U320,r100/t0/t0_320.cif,100.0,0.0,320.0,-936.2393188476562,0.4005100131034851,-1.6063749384764452,-4.387545045620531,12.538459,-5.951829,2.943533,-26.30291
L100_D0_U340,r100/t0/t0_340.cif,100.0,0.0,340.0,-936.2039184570312,0.4359000027179718,-0.92677149046099,-3.651325103499648,12.504288,-5.878882,2.4506838,-26.813496
L100_D0_U40,r100/t0/t0_40.cif,100.0,0.0,40.0,-936.1392211914062,0.5005699992179871,-4.084505726839029,1.634986217161117,12.129978,-3.3805964,-9.8543,-57.12271
L100_D0_U60,r100/t0/t0_60.cif,100.0,0.0,60.0,-936.4083251953124,0.2314600050449371,3.7660577127877217,2.6012792739148134,9.718492,-6.9169803,47.11597,-18.127245
L100_D0_U80,r100/t0/t0_80.cif,100.0,0.0,80.0,-936.43896484375,0.2008599936962127,-0.5651636351000214,-0.7458352387844546,10.511361,-3.925744,34.14512,-40.5542
L100_D1.2_U0,r100/t1.2/t1.2_0.cif,100.0,1.2000000476837158,0.0,-936.240234375,0.3995400071144104,-2.6595479300392983,-1.5231624350899777,12.395579,-5.0284214,-2.4459867,-36.3854
L100_D1.2_U100,r100/t1.2/t1.2_100.cif,100.0,1.2000000476837158,100.0,-936.4295654296876,0.2102600038051605,0.5662374671028795,-1.1575731965856866,10.185573,-4.7531624,27.35305,-37.072884
L100_D1.2_U120,r100/t1.2/t1.2_120.cif,100.0,1.2000000476837158,120.0,-936.3609619140624,0.2788600027561188,-1.0505331031766718,-3.441546807930003,11.808651,-6.4644594,13.089798,-22.58224
L100_D1.2_U140,r100/t1.2/t1.2_140.cif,100.0,1.2000000476837158,140.0,-936.1817016601562,0.458079993724823,-4.178475533704408,-2.9742853795422723,12.734001,-5.944822,-3.6098552,-24.54745
L100_D1.2_U160,r100/t1.2/t1.2_160.cif,100.0,1.2000000476837158,160.0,-936.147216796875,0.492570012807846,-3.8365359338683813,-2.4880570895310434,12.344695,-5.288639,1.1131313,-33.62225
L100_D1.2_U180,r100/t1.2/t1.2_180.cif,100.0,1.2000000476837158,180.0,-936.0634155273438,0.5763900279998779,-3.630667847850897,1.9491930730720242,13.541441,-4.226471,-8.274112,-38.575596
L100_D1.2_U20,r100/t1.2/t1.2_20.cif,100.0,1.2000000476837158,20.0,-936.2007446289062,0.4390699863433838,-3.0688457331651513,-0.43515870526560885,12.170233,-3.74721,-8.952325,-51.574368
L100_D1.2_U200,r100/t1.2/t1.2_200.cif,100.0,1.2000000476837158,200.0,-936.9808349609376,-0.3410399854183197,5.0744495657914985,6.386642944296005,9.191219,-6.652638,51.54974,-17.166426
