structure_id,relative_cif_path,lower_rotation,displacement,upper_rotation,energy,delta_energy
L300_D6_U260,r300/t6.0/t6.0_260.cif,300.0,6.0,260.0,-936.15365,0.48615000000006603
L300_D6_U280,r300/t6.0/t6.0_280.cif,300.0,6.0,280.0,-936.05499,0.5848100000000613
L300_D6_U300,r300/t6.0/t6.0_300.cif,300.0,6.0,300.0,-936.01532,0.6244800000000623
L300_D6_U320,r300/t6.0/t6.0_320.cif,300.0,6.0,320.0,-936.9321,-0.2922999999999547
L300_D6_U340,r300/t6.0/t6.0_340.cif,300.0,6.0,340.0,-936.16199,0.47781000000009044
L300_D7.2_U0,r300/t7.2/t7.2_0.cif,300.0,7.2,0.0,-936.09274,0.5470599999999877
L300_D7.2_U20,r300/t7.2/t7.2_20.cif,300.0,7.2,20.0,-936.03785,0.601949999999988
L300_D7.2_U40,r300/t7.2/t7.2_40.cif,300.0,7.2,40.0,-936.01747,0.6223300000000336
L300_D7.2_U60,r300/t7.2/t7.2_60.cif,300.0,7.2,60.0,-936.11696,0.5228400000000875
L300_D7.2_U80,r300/t7.2/t7.2_80.cif,300.0,7.2,80.0,-936.20179,0.4380100000000766
L300_D7.2_U100,r300/t7.2/t7.2_100.cif,300.0,7.2,100.0,-936.81129,-0.17148999999994885
L300_D7.2_U120,r300/t7.2/t7.2_120.cif,300.0,7.2,120.0,-936.38534,0.2544599999999946
L300_D7.2_U140,r300/t7.2/t7.2_140.cif,300.0,7.2,140.0,-936.1969,0.44290000000000873
L300_D7.2_U160,r300/t7.2/t7.2_160.cif,300.0,7.2,160.0,-936.26488,0.3749200000000883
L300_D7.2_U180,r300/t7.2/t7.2_180.cif,300.0,7.2,180.0,-936.08676,0.55304000000001
L300_D7.2_U200,r300/t7.2/t7.2_200.cif,300.0,7.2,200.0,-936.03852,0.601280000000088
L300_D7.2_U220,r300/t7.2/t7.2_220.cif,300.0,7.2,220.0,-936.07009,0.5697099999999864
L300_D7.2_U240,r300/t7.2/t7.2_240.cif,300.0,7.2,240.0,-936.15155,0.48824999999999363
L300_D7.2_U260,r300/t7.2/t7.2_260.cif,300.0,7.2,260.0,-936.19046,0.4493400000000065
L300_D7.2_U280,r300/t7.2/t7.2_280.cif,300.0,7.2,280.0,-936.16394,0.4758600000000115
L300_D7.2_U300,r300/t7.2/t7.2_300.cif,300.0,7.2,300.0,-936.23932,0.40048000000001593
L300_D7.2_U320,r300/t7.2/t7.2_320.cif,300.0,7.2,320.0,-936.27724,0.3625600000000304
L300_D7.2_U340,r300/t7.2/t7.2_340.cif,300.0,7.2,340.0,-936.49427,0.14553000000000793
L300_D8.4_U0,r300/t8.4/t8.4_0.cif,300.0,8.4,0.0,-936.24235,0.39745000000004893
L300_D8.4_U20,r300/t8.4/t8.4_20.cif,300.0,8.4,20.0,-936.06446,0.5753399999999829
L300_D8.4_U40,r300/t8.4/t8.4_40.cif,300.0,8.4,40.0,-935.99396,0.6458400000000211
L300_D8.4_U60,r300/t8.4/t8.4_60.cif,300.0,8.4,60.0,-936.05446,0.5853400000000875
L300_D8.4_U80,r300/t8.4/t8.4_80.cif,300.0,8.4,80.0,-936.12821,0.5115900000000693
L300_D8.4_U100,r300/t8.4/t8.4_100.cif,300.0,8.4,100.0,-936.46592,0.17388000000005377
L300_D8.4_U120,r300/t8.4/t8.4_120.cif,300.0,8.4,120.0,-936.30693,0.33287000000007083
L300_D8.4_U140,r300/t8.4/t8.4_140.cif,300.0,8.4,140.0,-936.15219,0.48761000000001786
L300_D8.4_U160,r300/t8.4/t8.4_160.cif,300.0,8.4,160.0,-936.10552,0.5342800000000807
L300_D8.4_U180,r300/t8.4/t8.4_180.cif,300.0,8.4,180.0,-935.98377,0.656029999999987
L300_D8.4_U200,r300/t8.4/t8.4_200.cif,300.0,8.4,200.0,-936.00637,0.6334300000000894
L300_D8.4_U220,r300/t8.4/t8.4_220.cif,300.0,8.4,220.0,-936.04108,0.5987200000000712
L300_D8.4_U240,r300/t8.4/t8.4_240.cif,300.0,8.4,240.0,-936.11379,0.526010000000042
L300_D8.4_U260,r300/t8.4/t8.4_260.cif,300.0,8.4,260.0,-936.21678,0.423020000000065
L300_D8.4_U280,r300/t8.4/t8.4_280.cif,300.0,8.4,280.0,-936.41393,0.22586999999998625
L300_D8.4_U300,r300/t8.4/t8.4_300.cif,300.0,8.4,300.0,-936.53934,0.10045999999999822
L300_D8.4_U320,r300/t8.4/t8.4_320.cif,300.0,8.4,320.0,-936.56241,0.07739000000003671
L300_D8.4_U340,r300/t8.4/t8.4_340.cif,300.0,8.4,340.0,-936.52634,0.11346000000003187
L300_D9.6_U0,r300/t9.6/t9.6_0.cif,300.0,9.6,0.0,-936.28804,0.35176000000001295
L300_D9.6_U20,r300/t9.6/t9.6_20.cif,300.0,9.6,20.0,-936.10001,0.5397900000000391
L300_D9.6_U40,r300/t9.6/t9.6_40.cif,300.0,9.6,40.0,-935.99152,0.6482799999999997
L300_D9.6_U60,r300/t9.6/t9.6_60.cif,300.0,9.6,60.0,-936.02292,0.6168800000000374
L300_D9.6_U80,r300/t9.6/t9.6_80.cif,300.0,9.6,80.0,-936.10268,0.5371200000000727
L300_D9.6_U100,r300/t9.6/t9.6_100.cif,300.0,9.6,100.0,-936.37833,0.2614700000000312
L300_D9.6_U120,r300/t9.6/t9.6_120.cif,300.0,9.6,120.0,-936.22661,0.41318999999998596
L300_D9.6_U140,r300/t9.6/t9.6_140.cif,300.0,9.6,140.0,-936.07789,0.5619100000000117
L300_D9.6_U160,r300/t9.6/t9.6_160.cif,300.0,9.6,160.0,-936.6398,0.0
L300_D9.6_U180,r300/t9.6/t9.6_180.cif,300.0,9.6,180.0,-935.98398,0.6558200000000625
L300_D9.6_U200,r300/t9.6/t9.6_200.cif,300.0,9.6,200.0,-936.01305,0.6267500000000155
L300_D9.6_U220,r300/t9.6/t9.6_220.cif,300.0,9.6,220.0,-936.05696,0.5828400000000329
L300_D9.6_U240,r300/t9.6/t9.6_240.cif,300.0,9.6,240.0,-936.10003,0.5397700000000896
L300_D9.6_U260,r300/t9.6/t9.6_260.cif,300.0,9.6,260.0,-936.19194,0.4478599999999915
L300_D9.6_U280,r300/t9.6/t9.6_280.cif,300.0,9.6,280.0,-936.26505,0.37475000000006276
L300_D9.6_U300,r300/t9.6/t9.6_300.cif,300.0,9.6,300.0,-936.58183,0.05797000000006847
L300_D9.6_U320,r300/t9.6/t9.6_320.cif,300.0,9.6,320.0,-936.60096,0.03884000000005017
L300_D9.6_U340,r300/t9.6/t9.6_340.cif,300.0,9.6,340.0,-936.52608,0.11372000000005755
L320_D0_U0,r320/t0/t0_0.cif,320.0,0.0,0.0,-936.37607,0.26373000000000957
L320_D0_U20,r320/t0/t0_20.cif,320.0,0.0,20.0,-936.14989,0.48991000000000895
L320_D0_U40,r320/t0/t0_40.cif,320.0,0.0,40.0,-936.07034,0.5694600000000491
L320_D0_U60,r320/t0/t0_60.cif,320.0,0.0,60.0,-936.58252,0.05727999999999156
L320_D0_U80,r320/t0/t0_80.cif,320.0,0.0,80.0,-936.57188,0.06792000000007192
L320_D0_U100,r320/t0/t0_100.cif,320.0,0.0,100.0,-936.37252,0.26728000000002794
L320_D0_U120,r320/t0/t0_120.cif,320.0,0.0,120.0,-936.25696,0.3828399999999874
L320_D0_U140,r320/t0/t0_140.cif,320.0,0.0,140.0,-936.03208,0.6077200000000857
L320_D0_U160,r320/t0/t0_160.cif,320.0,0.0,160.0,-935.94459,0.6952100000000883
L320_D0_U180,r320/t0/t0_180.cif,320.0,0.0,180.0,-936.1333,0.5065000000000737
L320_D0_U200,r320/t0/t0_200.cif,320.0,0.0,200.0,-936.21877,0.42103000000008706
L320_D0_U220,r320/t0/t0_220.cif,320.0,0.0,220.0,-936.36931,0.27048999999999523
L320_D0_U240,r320/t0/t0_240.cif,320.0,0.0,240.0,-936.36108,0.2787200000000212
L320_D0_U260,r320/t0/t0_260.cif,320.0,0.0,260.0,-936.4589,0.18090000000006512
L320_D0_U280,r320/t0/t0_280.cif,320.0,0.0,280.0,-936.56992,0.06988000000001193
L320_D0_U300,r320/t0/t0_300.cif,320.0,0.0,300.0,-936.58425,0.05555000000003929
L320_D0_U320,r320/t0/t0_320.cif,320.0,0.0,320.0,-936.56494,0.07486000000005788
L320_D0_U340,r320/t0/t0_340.cif,320.0,0.0,340.0,-936.49247,0.14733000000001084
L320_D1.2_U0,r320/t1.2/t1.2_0.cif,320.0,1.2,0.0,-936.32638,0.31342000000006465
L320_D1.2_U20,r320/t1.2/t1.2_20.cif,320.0,1.2,20.0,-936.08457,0.5552300000000514
L320_D1.2_U40,r320/t1.2/t1.2_40.cif,320.0,1.2,40.0,-936.02598,0.6138200000000325
L320_D1.2_U60,r320/t1.2/t1.2_60.cif,320.0,1.2,60.0,-936.20042,0.4393800000000283
L320_D1.2_U80,r320/t1.2/t1.2_80.cif,320.0,1.2,80.0,-936.36513,0.2746700000000146
L320_D1.2_U100,r320/t1.2/t1.2_100.cif,320.0,1.2,100.0,-936.33218,0.30762000000004264
L320_D1.2_U120,r320/t1.2/t1.2_120.cif,320.0,1.2,120.0,-936.22277,0.41703000000006796
L320_D1.2_U140,r320/t1.2/t1.2_140.cif,320.0,1.2,140.0,-936.16836,0.4714400000000296
L320_D1.2_U160,r320/t1.2/t1.2_160.cif,320.0,1.2,160.0,-936.14161,0.49819000000002234
L320_D1.2_U180,r320/t1.2/t1.2_180.cif,320.0,1.2,180.0,-936.35133,0.28847000000007483
L320_D1.2_U200,r320/t1.2/t1.2_200.cif,320.0,1.2,200.0,-936.60126,0.03854000000001179
L320_D1.2_U220,r320/t1.2/t1.2_220.cif,320.0,1.2,220.0,-936.80088,-0.16107999999996991
L320_D1.2_U240,r320/t1.2/t1.2_240.cif,320.0,1.2,240.0,-936.76757,-0.12776999999994132
L320_D1.2_U260,r320/t1.2/t1.2_260.cif,320.0,1.2,260.0,-936.42491,0.21489000000008218
L320_D1.2_U280,r320/t1.2/t1.2_280.cif,320.0,1.2,280.0,-936.56968,0.07012000000008811
L320_D1.2_U300,r320/t1.2/t1.2_300.cif,320.0,1.2,300.0,-936.53835,0.10144999999999982
L320_D1.2_U320,r320/t1.2/t1.2_320.cif,320.0,1.2,320.0,-936.45701,0.18279000000006818
L320_D1.2_U340,r320/t1.2/t1.2_340.cif,320.0,1.2,340.0,-936.38641,0.2533900000000813
L320_D2.4_U0,r320/t2.4/t2.4_0.cif,320.0,2.4,0.0,-936.23057,0.40923000000009324
L320_D2.4_U20,r320/t2.4/t2.4_20.cif,320.0,2.4,20.0,-936.18685,0.4529499999999871
L320_D2.4_U40,r320/t2.4/t2.4_40.cif,320.0,2.4,40.0,-936.21881,0.42099000000007436
L320_D2.4_U60,r320/t2.4/t2.4_60.cif,320.0,2.4,60.0,-936.34619,0.2936100000000579
L320_D2.4_U80,r320/t2.4/t2.4_80.cif,320.0,2.4,80.0,-936.40438,0.2354200000000901
L320_D2.4_U100,r320/t2.4/t2.4_100.cif,320.0,2.4,100.0,-936.35123,0.28857000000004973
L320_D2.4_U120,r320/t2.4/t2.4_120.cif,320.0,2.4,120.0,-936.29246,0.34734000000003107
L320_D2.4_U140,r320/t2.4/t2.4_140.cif,320.0,2.4,140.0,-936.27258,0.3672200000000885
L320_D2.4_U160,r320/t2.4/t2.4_160.cif,320.0,2.4,160.0,-936.18815,0.45165000000008604
L320_D2.4_U180,r320/t2.4/t2.4_180.cif,320.0,2.4,180.0,-936.53881,0.10099000000002434
L320_D2.4_U200,r320/t2.4/t2.4_200.cif,320.0,2.4,200.0,-936.75788,-0.11807999999996355
L320_D2.4_U220,r320/t2.4/t2.4_220.cif,320.0,2.4,220.0,-936.9257,-0.2858999999999696
L320_D2.4_U240,r320/t2.4/t2.4_240.cif,320.0,2.4,240.0,-936.2647,0.3751000000000886
L320_D2.4_U260,r320/t2.4/t2.4_260.cif,320.0,2.4,260.0,-936.27515,0.36464999999998327
L320_D2.4_U280,r320/t2.4/t2.4_280.cif,320.0,2.4,280.0,-936.26285,0.37695000000007894
L320_D2.4_U300,r320/t2.4/t2.4_300.cif,320.0,2.4,300.0,-936.40146,0.23833999999999378
L320_D2.4_U320,r320/t2.4/t2.4_320.cif,320.0,2.4,320.0,-936.32891,0.3108900000000858
L320_D2.4_U340,r320/t2.4/t2.4_340.cif,320.0,2.4,340.0,-936.30172,0.33807999999999083
L320_D3.6_U0,r320/t3.6/t3.6_0.cif,320.0,3.6,0.0,-936.15248,0.4873200000000679
L320_D3.6_U20,r320/t3.6/t3.6_20.cif,320.0,3.6,20.0,-936.21904,0.4207600000000866
L320_D3.6_U40,r320/t3.6/t3.6_40.cif,320.0,3.6,40.0,-936.31509,0.32470999999998185
L320_D3.6_U60,r320/t3.6/t3.6_60.cif,320.0,3.6,60.0,-936.4982,0.14160000000003947
L320_D3.6_U80,r320/t3.6/t3.6_80.cif,320.0,3.6,80.0,-936.49298,0.1468200000000479
L320_D3.6_U100,r320/t3.6/t3.6_100.cif,320.0,3.6,100.0,-936.38487,0.2549300000000585
L320_D3.6_U120,r320/t3.6/t3.6_120.cif,320.0,3.6,120.0,-936.1709,0.46890000000007603
L320_D3.6_U140,r320/t3.6/t3.6_140.cif,320.0,3.6,140.0,-936.42038,0.21942000000001372
L320_D3.6_U160,r320/t3.6/t3.6_160.cif,320.0,3.6,160.0,-936.45321,0.1865900000000238
L320_D3.6_U180,r320/t3.6/t3.6_180.cif,320.0,3.6,180.0,-936.61119,0.028610000000071523
L320_D3.6_U200,r320/t3.6/t3.6_200.cif,320.0,3.6,200.0,-936.80099,-0.16118999999991956
L320_D3.6_U220,r320/t3.6/t3.6_220.cif,320.0,3.6,220.0,-936.90456,-0.2647599999999102
L320_D3.6_U240,r320/t3.6/t3.6_240.cif,320.0,3.6,240.0,-936.86141,-0.22160999999994146
L320_D3.6_U260,r320/t3.6/t3.6_260.cif,320.0,3.6,260.0,-936.36577,0.27403000000003885
L320_D3.6_U280,r320/t3.6/t3.6_280.cif,320.0,3.6,280.0,-936.61979,0.02001000000007025
L320_D3.6_U300,r320/t3.6/t3.6_300.cif,320.0,3.6,300.0,-936.55522,0.0845800000000736
L320_D3.6_U320,r320/t3.6/t3.6_320.cif,320.0,3.6,320.0,-936.5205,0.11930000000006658
L320_D3.6_U340,r320/t3.6/t3.6_340.cif,320.0,3.6,340.0,-936.61381,0.02599000000009255
L320_D4.8_U0,r320/t4.8/t4.8_0.cif,320.0,4.8,0.0,-936.11032,0.529480000000035
L320_D4.8_U20,r320/t4.8/t4.8_20.cif,320.0,4.8,20.0,-936.1729,0.46690000000000964
L320_D4.8_U40,r320/t4.8/t4.8_40.cif,320.0,4.8,40.0,-936.39743,0.24237000000005082
L320_D4.8_U60,r320/t4.8/t4.8_60.cif,320.0,4.8,60.0,-936.95951,-0.3197099999999864
L320_D4.8_U80,r320/t4.8/t4.8_80.cif,320.0,4.8,80.0,-936.95188,-0.31207999999992353
L320_D4.8_U100,r320/t4.8/t4.8_100.cif,320.0,4.8,100.0,-936.80932,-0.1695199999999204
L320_D4.8_U120,r320/t4.8/t4.8_120.cif,320.0,4.8,120.0,-936.88299,-0.2431899999999132
L320_D4.8_U140,r320/t4.8/t4.8_140.cif,320.0,4.8,140.0,-936.61693,0.022870000000011714
L320_D4.8_U160,r320/t4.8/t4.8_160.cif,320.0,4.8,160.0,-936.66648,-0.026679999999942083
L320_D4.8_U180,r320/t4.8/t4.8_180.cif,320.0,4.8,180.0,-936.71475,-0.07494999999994434
L320_D4.8_U200,r320/t4.8/t4.8_200.cif,320.0,4.8,200.0,-936.88684,-0.24703999999996995
L320_D4.8_U220,r320/t4.8/t4.8_220.cif,320.0,4.8,220.0,-936.90014,-0.2603399999999283
L320_D4.8_U240,r320/t4.8/t4.8_240.cif,320.0,4.8,240.0,-936.55364,0.08616000000006352
L320_D4.8_U260,r320/t4.8/t4.8_260.cif,320.0,4.8,260.0,-936.80974,-0.16993999999999687
L320_D4.8_U280,r320/t4.8/t4.8_280.cif,320.0,4.8,280.0,-936.78105,-0.14125000000001364
L320_D4.8_U300,r320/t4.8/t4.8_300.cif,320.0,4.8,300.0,-936.72399,-0.08418999999992138
L320_D4.8_U320,r320/t4.8/t4.8_320.cif,320.0,4.8,320.0,-936.71375,-0.07394999999996799
L320_D4.8_U340,r320/t4.8/t4.8_340.cif,320.0,4.8,340.0,-936.78801,-0.1482099999999491
L320_D6_U0,r320/t6.0/t6.0_0.cif,320.0,6.0,0.0,-936.09437,0.5454300000000103
L320_D6_U20,r320/t6.0/t6.0_20.cif,320.0,6.0,20.0,-936.14592,0.4938799999999901
L320_D6_U40,r320/t6.0/t6.0_40.cif,320.0,6.0,40.0,-936.41657,0.22323000000005777
L320_D6_U60,r320/t6.0/t6.0_60.cif,320.0,6.0,60.0,-937.18355,-0.5437499999999318
L320_D6_U80,r320/t6.0/t6.0_80.cif,320.0,6.0,80.0,-937.04572,-0.4059199999999237
L320_D6_U100,r320/t6.0/t6.0_100.cif,320.0,6.0,100.0,-936.77247,-0.13266999999996187
L320_D6_U120,r320/t6.0/t6.0_120.cif,320.0,6.0,120.0,-936.79886,-0.15905999999995402
L320_D6_U140,r320/t6.0/t6.0_140.cif,320.0,6.0,140.0,-936.21641,0.42339000000004035
L320_D6_U160,r320/t6.0/t6.0_160.cif,320.0,6.0,160.0,-936.44344,0.19636000000002696
L320_D6_U180,r320/t6.0/t6.0_180.cif,320.0,6.0,180.0,-936.66655,-0.026749999999992724
L320_D6_U200,r320/t6.0/t6.0_200.cif,320.0,6.0,200.0,-936.81808,-0.17827999999997246
L320_D6_U220,r320/t6.0/t6.0_220.cif,320.0,6.0,220.0,-936.8475,-0.2076999999999316
L320_D6_U240,r320/t6.0/t6.0_240.cif,320.0,6.0,240.0,-936.54538,0.09442000000001372
L320_D6_U260,r320/t6.0/t6.0_260.cif,320.0,6.0,260.0,-936.41897,0.2208300000000918
L320_D6_U280,r320/t6.0/t6.0_280.cif,320.0,6.0,280.0,-936.3149,0.3249000000000706
L320_D6_U300,r320/t6.0/t6.0_300.cif,320.0,6.0,300.0,-935.99886,0.6409400000000005
L320_D6_U320,r320/t6.0/t6.0_320.cif,320.0,6.0,320.0,-935.92834,0.7114599999999882
L320_D6_U340,r320/t6.0/t6.0_340.cif,320.0,6.0,340.0,-936.88061,-0.2408100000000104
L320_D7.2_U0,r320/t7.2/t7.2_0.cif,320.0,7.2,0.0,-936.28216,0.35764000000006035
L320_D7.2_U20,r320/t7.2/t7.2_20.cif,320.0,7.2,20.0,-936.20208,0.437720000000013
L320_D7.2_U40,r320/t7.2/t7.2_40.cif,320.0,7.2,40.0,-937.08058,-0.44078000000001794
L320_D7.2_U60,r320/t7.2/t7.2_60.cif,320.0,7.2,60.0,-937.19702,-0.5572199999999157
L320_D7.2_U80,r320/t7.2/t7.2_80.cif,320.0,7.2,80.0,-937.11682,-0.47701999999992495
L320_D7.2_U100,r320/t7.2/t7.2_100.cif,320.0,7.2,100.0,-936.76978,-0.12997999999993226
L320_D7.2_U120,r320/t7.2/t7.2_120.cif,320.0,7.2,120.0,-936.55584,0.08396000000004733
L320_D7.2_U140,r320/t7.2/t7.2_140.cif,320.0,7.2,140.0,-936.22115,0.4186500000000706
L320_D7.2_U160,r320/t7.2/t7.2_160.cif,320.0,7.2,160.0,-936.09799,0.541810000000055
L320_D7.2_U180,r320/t7.2/t7.2_180.cif,320.0,7.2,180.0,-936.62941,0.010390000000029431
L320_D7.2_U200,r320/t7.2/t7.2_200.cif,320.0,7.2,200.0,-936.81886,-0.17905999999993583
L320_D7.2_U220,r320/t7.2/t7.2_220.cif,320.0,7.2,220.0,-936.58216,0.05763999999999214
L320_D7.2_U240,r320/t7.2/t7.2_240.cif,320.0,7.2,240.0,-936.45295,0.18685000000004948
L320_D7.2_U260,r320/t7.2/t7.2_260.cif,320.0,7.2,260.0,-936.44579,0.19401000000004842
L320_D7.2_U280,r320/t7.2/t7.2_280.cif,320.0,7.2,280.0,-936.33954,0.3002599999999802
L320_D7.2_U300,r320/t7.2/t7.2_300.cif,320.0,7.2,300.0,-936.25625,0.3835500000000138
L320_D7.2_U320,r320/t7.2/t7.2_320.cif,320.0,7.2,320.0,-936.37627,0.26353000000005977
L320_D7.2_U340,r320/t7.2/t7.2_340.cif,320.0,7.2,340.0,-936.36019,0.2796100000000479
L320_D8.4_U0,r320/t8.4/t8.4_0.cif,320.0,8.4,0.0,-936.30408,0.33572000000003754
L320_D8.4_U20,r320/t8.4/t8.4_20.cif,320.0,8.4,20.0,-936.20255,0.43725000000006276
L320_D8.4_U40,r320/t8.4/t8.4_40.cif,320.0,8.4,40.0,-936.10089,0.5389099999999871
L320_D8.4_U60,r320/t8.4/t8.4_60.cif,320.0,8.4,60.0,-937.05191,-0.4121099999999842
L320_D8.4_U80,r320/t8.4/t8.4_80.cif,320.0,8.4,80.0,-937.0928,-0.45299999999997453
L320_D8.4_U100,r320/t8.4/t8.4_100.cif,320.0,8.4,100.0,-936.48568,0.15412000000003445
L320_D8.4_U120,r320/t8.4/t8.4_120.cif,320.0,8.4,120.0,-936.36998,0.2698199999999815
L320_D8.4_U140,r320/t8.4/t8.4_140.cif,320.0,8.4,140.0,-936.20223,0.43757000000005064
L320_D8.4_U160,r320/t8.4/t8.4_160.cif,320.0,8.4,160.0,-935.9522,0.6876000000000886
L320_D8.4_U180,r320/t8.4/t8.4_180.cif,320.0,8.4,180.0,-936.19492,0.44488000000001193
L320_D8.4_U200,r320/t8.4/t8.4_200.cif,320.0,8.4,200.0,-936.46959,0.1702099999999973
L320_D8.4_U220,r320/t8.4/t8.4_220.cif,320.0,8.4,220.0,-936.38292,0.25688000000002376
L320_D8.4_U240,r320/t8.4/t8.4_240.cif,320.0,8.4,240.0,-936.42161,0.21819000000004962
L320_D8.4_U260,r320/t8.4/t8.4_260.cif,320.0,8.4,260.0,-936.5159,0.12390000000004875
L320_D8.4_U280,r320/t8.4/t8.4_280.cif,320.0,8.4,280.0,-936.47938,0.16042000000004464
L320_D8.4_U300,r320/t8.4/t8.4_300.cif,320.0,8.4,300.0,-936.50823,0.13157000000001062
L320_D8.4_U320,r320/t8.4/t8.4_320.cif,320.0,8.4,320.0,-936.50757,0.13223000000004959
L320_D8.4_U340,r320/t8.4/t8.4_340.cif,320.0,8.4,340.0,-936.49835,0.14145000000007713
L320_D9.6_U0,r320/t9.6/t9.6_0.cif,320.0,9.6,0.0,-936.33589,0.30391000000008717
L320_D9.6_U20,r320/t9.6/t9.6_20.cif,320.0,9.6,20.0,-936.12137,0.5184300000000803
L320_D9.6_U40,r320/t9.6/t9.6_40.cif,320.0,9.6,40.0,-936.01845,0.6213500000000067
L320_D9.6_U60,r320/t9.6/t9.6_60.cif,320.0,9.6,60.0,-936.48811,0.15169000000003052
L320_D9.6_U80,r320/t9.6/t9.6_80.cif,320.0,9.6,80.0,-936.40839,0.23140999999998257
L320_D9.6_U100,r320/t9.6/t9.6_100.cif,320.0,9.6,100.0,-936.38121,0.2585900000000265
L320_D9.6_U120,r320/t9.6/t9.6_120.cif,320.0,9.6,120.0,-936.21441,0.42538999999999305
L320_D9.6_U140,r320/t9.6/t9.6_140.cif,320.0,9.6,140.0,-936.05974,0.5800600000000031
L320_D9.6_U160,r320/t9.6/t9.6_160.cif,320.0,9.6,160.0,-935.97616,0.6636399999999867
L320_D9.6_U180,r320/t9.6/t9.6_180.cif,320.0,9.6,180.0,-936.17476,0.46504000000004453
L320_D9.6_U200,r320/t9.6/t9.6_200.cif,320.0,9.6,200.0,-936.25268,0.3871199999999817
L320_D9.6_U220,r320/t9.6/t9.6_220.cif,320.0,9.6,220.0,-936.4063,0.2335000000000491
L320_D9.6_U240,r320/t9.6/t9.6_240.cif,320.0,9.6,240.0,-936.36217,0.2776300000000447
L320_D9.6_U260,r320/t9.6/t9.6_260.cif,320.0,9.6,260.0,-936.43414,0.2056600000000799
L320_D9.6_U280,r320/t9.6/t9.6_280.cif,320.0,9.6,280.0,-936.63372,0.006079999999997199
L320_D9.6_U300,r320/t9.6/t9.6_300.cif,320.0,9.6,300.0,-936.59959,0.040210000000001855
L320_D9.6_U320,r320/t9.6/t9.6_320.cif,320.0,9.6,320.0,-936.5384,0.10140000000001237
L320_D9.6_U340,r320/t9.6/t9.6_340.cif,320.0,9.6,340.0,-936.46918,0.17061999999998534
L340_D0_U0,r340/t0/t0_0.cif,340.0,0.0,0.0,-936.46143,0.1783700000000863
L340_D0_U20,r340/t0/t0_20.cif,340.0,0.0,20.0,-936.21836,0.4214400000000751
L340_D0_U40,r340/t0/t0_40.cif,340.0,0.0,40.0,-936.10286,0.5369400000000724
L340_D0_U60,r340/t0/t0_60.cif,340.0,0.0,60.0,-935.99259,0.6472100000000864
L340_D0_U80,r340/t0/t0_80.cif,340.0,0.0,80.0,-936.17906,0.46073999999998705
L340_D0_U100,r340/t0/t0_100.cif,340.0,0.0,100.0,-936.25393,0.3858700000000681
L340_D0_U120,r340/t0/t0_120.cif,340.0,0.0,120.0,-936.25152,0.38828000000000884
L340_D0_U140,r340/t0/t0_140.cif,340.0,0.0,140.0,-936.13926,0.5005400000000009
L340_D0_U160,r340/t0/t0_160.cif,340.0,0.0,160.0,-935.97526,0.6645399999999881
L340_D0_U180,r340/t0/t0_180.cif,340.0,0.0,180.0,-935.92001,0.719789999999989
L340_D0_U200,r340/t0/t0_200.cif,340.0,0.0,200.0,-935.94636,0.6934400000000096
L340_D0_U220,r340/t0/t0_220.cif,340.0,0.0,220.0,-936.09381,0.5459900000000744
L340_D0_U240,r340/t0/t0_240.cif,340.0,0.0,240.0,-936.14086,0.49894000000006145
L340_D0_U260,r340/t0/t0_260.cif,340.0,0.0,260.0,-936.25799,0.3818100000000868
L340_D0_U280,r340/t0/t0_280.cif,340.0,0.0,280.0,-936.34303,0.2967700000000377
L340_D0_U300,r340/t0/t0_300.cif,340.0,0.0,300.0,-936.47698,0.16282000000001062
L340_D0_U320,r340/t0/t0_320.cif,340.0,0.0,320.0,-936.50723,0.13256999999998698
L340_D0_U340,r340/t0/t0_340.cif,340.0,0.0,340.0,-936.48717,0.15263000000004467
L340_D1.2_U0,r340/t1.2/t1.2_0.cif,340.0,1.2,0.0,-936.32747,0.31233000000008815
L340_D1.2_U20,r340/t1.2/t1.2_20.cif,340.0,1.2,20.0,-936.17412,0.4656800000000203
L340_D1.2_U40,r340/t1.2/t1.2_40.cif,340.0,1.2,40.0,-936.12038,0.5194200000000819
L340_D1.2_U60,r340/t1.2/t1.2_60.cif,340.0,1.2,60.0,-935.9927,0.6471000000000231
L340_D1.2_U80,r340/t1.2/t1.2_80.cif,340.0,1.2,80.0,-936.14599,0.49381000000005315
L340_D1.2_U100,r340/t1.2/t1.2_100.cif,340.0,1.2,100.0,-936.21951,0.4202900000000227
L340_D1.2_U120,r340/t1.2/t1.2_120.cif,340.0,1.2,120.0,-936.28837,0.3514300000000503
L340_D1.2_U140,r340/t1.2/t1.2_140.cif,340.0,1.2,140.0,-936.26272,0.3770800000000918
L340_D1.2_U160,r340/t1.2/t1.2_160.cif,340.0,1.2,160.0,-936.07972,0.5600800000000845
L340_D1.2_U180,r340/t1.2/t1.2_180.cif,340.0,1.2,180.0,-936.13737,0.5024300000000039
L340_D1.2_U200,r340/t1.2/t1.2_200.cif,340.0,1.2,200.0,-936.53589,0.10391000000004169
L340_D1.2_U220,r340/t1.2/t1.2_220.cif,340.0,1.2,220.0,-936.7036,-0.06380000000001473
L340_D1.2_U240,r340/t1.2/t1.2_240.cif,340.0,1.2,240.0,-936.72977,-0.08996999999999389
L340_D1.2_U260,r340/t1.2/t1.2_260.cif,340.0,1.2,260.0,-936.55769,0.08211000000005697
